Date,City,State,Place,Corps,Class,Score,Year
06/09,Menasha,WI,1,Madison Scouts,World Class,63.0,2001
06/15,Oswego,IL,1,Cavaliers,World Class,71.6,2001
06/15,Racine,WI,1,Madison Scouts,World Class,64.45,2001
06/16,Hayward,CA,1,Blue Devils,World Class,74.6,2001
06/09,Menasha,WI,2,Pioneer,World Class,49.0,2001
06/15,Oswego,IL,2,Phantom Regiment,World Class,66.1,2001
06/15,Racine,WI,2,Colts,World Class,59.6,2001
06/16,Hayward,CA,2,Vanguard,World Class,71.5,2001
06/09,Menasha,WI,3,Capital Sound,World Class,45.4,2001
06/15,Oswego,IL,3,Glassmen,World Class,65.35,2001
06/15,Racine,WI,3,Pioneer,World Class,49.25,2001
06/09,Menasha,WI,4,Kilties,World Class,37.25,2001
06/15,Oswego,IL,4,Capital Sound,World Class,45.7,2001
06/15,Racine,WI,4,Kilties,World Class,42.6,2001
06/16,Hayward,CA,1,Mandarins,World Class,68.65,2001
06/09,Menasha,WI,5,Blue Stars,World Class,36.0,2001
06/15,Oswego,IL,5,Blue Stars,World Class,39.55,2001
06/15,Racine,WI,5,Americanos,World Class,37.9,2001
06/16,Hayward,CA,2,Vanguard Cadets,World Class,55.95,2001
06/15,Oswego,IL,6,Joliet Kingsmen,World Class,29.2,2001
06/15,Racine,WI,6,Racine Scouts,World Class,32.05,2001
06/16,Hayward,CA,3,Blue Devils B,World Class,48.05,2001
06/16,Hayward,CA,1,Renegades,World Class,52.65,2001
06/16,Jackson,MI,1,Cavaliers,World Class,72.9,2001
06/17,Buffalo,NY,1,Cadets,World Class,72.55,2001
06/17,Akron,OH,1,Phantom Regiment,World Class,67.1,2001
06/17,Reedsburg,WI,1,Capital Sound,World Class,46.55,2001
06/16,Jackson,MI,2,Glassmen,World Class,67.75,2001
06/17,Buffalo,NY,2,Cavaliers,World Class,72.35,2001
06/17,Akron,OH,2,Bluecoats,World Class,63.75,2001
06/17,Reedsburg,WI,2,Americanos,World Class,40.55,2001
06/16,Jackson,MI,3,Phantom Regiment,World Class,65.6,2001
06/17,Akron,OH,3,Colts,World Class,58.55,2001
06/17,Reedsburg,WI,3,Blue Stars,World Class,38.7,2001
06/16,Jackson,MI,4,Madison Scouts,World Class,62.15,2001
06/17,Buffalo,NY,1,Syracuse Brigadiers,World Class,75.55,2001
06/17,Akron,OH,4,Pioneer,World Class,45.55,2001
06/17,Reedsburg,WI,4,Racine Scouts,World Class,32.85,2001
