Date,City,State,Place,Corps,Class,Score,Year
06/21,Muncie,IN,3,Glassmen,Open Class,58.2,1990
06/22,Milwaukee,WI,3,Bluecoats,Open Class,65.0,1990
06/20,Wyandotte,MI,4,Glassmen,Open Class,55.6,1990
06/21,Lincoln,NE,4,Knight Command,Open Class,34.8,1990
06/21,Muncie,IN,4,Pioneer,Open Class,45.3,1990
06/22,Milwaukee,WI,4,Blue Knights,Open Class,58.0,1990
06/20,Wyandotte,MI,5,Pioneer,Open Class,46.1,1990
06/21,Lincoln,NE,5,Emerald Knights-IA,Open Class,33.6,1990
06/21,Muncie,IN,5,Limited Edition,Open Class,39.7,1990
06/22,Milwaukee,WI,5,Minnesota Brass,Open Class,49.8,1990
06/20,Wyandotte,MI,6,Northern Aurora,Open Class,38.6,1990
06/21,Lincoln,NE,6,Blue Stars,Open Class,31.3,1990
06/21,Muncie,IN,6,Northmen,Open Class,29.5,1990
06/22,Milwaukee,WI,6,Pioneer,Open Class,44.8,1990
06/22,Milwaukee,WI,7,Limited Edition,Open Class,41.4,1990
06/22,Milwaukee,WI,8,Northmen,Open Class,24.6,1990
06/22,Wyandotte,MI,1,Blue Devils,Open Class,77.0,1990
06/23,Lynn,MA,1,Cadets,Open Class,73.6,1990
06/23,Cedar Rapids,IA,1,Star of Indiana,Open Class,74.1,1990
06/23,Whitewater,WI,1,Phantom Regiment,Open Class,76.2,1990
06/22,Wyandotte,MI,2,Vanguard,Open Class,74.6,1990
06/23,Lynn,MA,2,Crossmen,Open Class,65.9,1990
06/23,Cedar Rapids,IA,2,Colts,Open Class,58.0,1990
06/23,Whitewater,WI,2,Cavaliers,Open Class,73.9,1990
06/22,Wyandotte,MI,3,Velvet Knights,Open Class,68.9,1990
06/23,Lynn,MA,3,Boston Crusaders,Open Class,60.9,1990
06/23,Cedar Rapids,IA,3,Railmen,Open Class,50.9,1990
06/23,Whitewater,WI,3,Bluecoats,Open Class,67.1,1990
06/22,Wyandotte,MI,4,Freelancers,Open Class,61.5,1990
06/23,Lynn,MA,4,Spartans-NH,Open Class,45.9,1990
06/23,Cedar Rapids,IA,4,Knight Command,Open Class,36.5,1990
06/23,Whitewater,WI,4,Blue Knights,Open Class,56.3,1990
06/23,Lynn,MA,5,Masquerade,Open Class,29.9,1990
06/23,Cedar Rapids,IA,5,Blue Stars,Open Class,35.0,1990
06/23,Whitewater,WI,5,Glassmen,Open Class,54.0,1990
06/22,Wyandotte,MI,1,Blue Devils B,Open Class,56.3,1990
06/23,Cedar Rapids,IA,6,Emerald Knights-IA,Open Class,30.4,1990
06/22,Wyandotte,MI,2,Vanguard Cadets,Open Class,54.8,1990
06/23,Cedar Rapids,IA,7,Govenaires,Open Class,18.2,1990
06/22,Wyandotte,MI,3,Mandarins,Open Class,53.8,1990
06/23,Riverside,CA,1,Blue Devils,Open Class,80.5,1990
06/23,Waterloo,Ontario,1,Ventures,DCA Class A,64.6,1990
06/23,Rosemont,IL,1,Phantom Regiment Cadets,Open Class,50.9,1990
06/23,Waterbury,CT,1,Hawthorne Caballeros,Open Class,78.8,1990
06/23,Riverside,CA,2,Vanguard,Open Class,77.8,1990
06/23,Waterloo,Ontario,2,Kiwanis Kavaliers,DCA Class A,54.4,1990
06/23,Rosemont,IL,2,Chicago Vanguard,Open Class,44.3,1990
06/23,Waterbury,CT,2,Westshoremen,Open Class,77.6,1990
06/23,Riverside,CA,3,Madison Scouts,Open Class,75.1,1990
06/23,Waterloo,Ontario,3,Cardinals,DCA Class A,48.4,1990
06/23,Rosemont,IL,3,CapitolAires,Open Class,40.1,1990
06/23,Waterbury,CT,3,Bushwackers,Open Class,73.5,1990
06/23,Riverside,CA,4,Velvet Knights,Open Class,70.6,1990
06/23,Waterloo,Ontario,4,Coachmen,DCA Class A,37.4,1990
06/23,Rosemont,IL,4,Madison Junior Scouts,Open Class,38.6,1990
06/23,Waterbury,CT,4,New York Skyliners,Open Class,72.4,1990
06/23,Riverside,CA,5,Freelancers,Open Class,64.5,1990
06/23,Waterloo,Ontario,5,Saint John's,DCA Class A,35.2,1990
06/23,Rosemont,IL,5,MP Royalaires,Open Class,32.6,1990
06/23,Waterbury,CT,5,Sunrisers,Open Class,69.7,1990
06/23,Waterloo,Ontario,6,Cadets of Dutch Boy,DCA Class A,28.4,1990
06/23,Rosemont,IL,6,Guardsmen,Open Class,32.1,1990
06/23,Waterbury,CT,6,Connecticut Hurricanes,Open Class,67.3,1990
06/23,Riverside,CA,1,Blue Devils B,Open Class,55.3,1990
06/23,Rosemont,IL,7,Joliet Kingsmen,Open Class,26.8,1990
06/23,Waterbury,CT,7,Steel City Ambassadors,Open Class,65.1,1990
06/23,Riverside,CA,2,Vanguard Cadets,Open Class,53.0,1990
06/23,Waterloo,Ontario,1,Emerald Knights-ONT,DCA Class A,60.8,1990
06/23,Rosemont,IL,8,Racine Scouts,Open Class,23.9,1990
06/23,Riverside,CA,3,Mandarins,Open Class,52.3,1990
06/23,Waterloo,Ontario,2,Empire Loyalists,DCA Class A,58.8,1990
06/23,Waterloo,Ontario,3,Northwind Rebels,DCA Class A,55.2,1990
06/23,Waterloo,Ontario,1,Ventures,DCA Class A,64.6,1990
06/23,Rosemont,IL,1,Phantom Regiment Cadets,DCA Class A,50.9,1990
06/23,Waterbury,CT,1,Hawthorne Caballeros,Open Class,78.8,1990
06/24,Burlington,Ontario,1,Empire Statesmen,Open Class,81.6,1990
06/23,Waterloo,Ontario,2,Kiwanis Kavaliers,DCA Class A,54.4,1990
06/23,Rosemont,IL,2,Chicago Vanguard,DCA Class A,44.3,1990
06/23,Waterbury,CT,2,Westshoremen,Open Class,77.6,1990
06/24,Burlington,Ontario,2,Fitchburg Kingsmen,Open Class,67.2,1990
06/23,Waterloo,Ontario,3,Cardinals,DCA Class A,48.4,1990
06/23,Rosemont,IL,3,CapitolAires,DCA Class A,40.1,1990
06/23,Waterbury,CT,3,Bushwackers,Open Class,73.5,1990
06/24,Burlington,Ontario,3,Sound of Long Island,Open Class,54.9,1990
06/23,Waterloo,Ontario,4,Coachmen,DCA Class A,37.4,1990
06/23,Rosemont,IL,4,Madison Junior Scouts,DCA Class A,38.6,1990
06/23,Waterbury,CT,4,New York Skyliners,Open Class,72.4,1990
06/24,Burlington,Ontario,4,Excalibur,Open Class,47.5,1990
06/23,Waterloo,Ontario,5,Saint John's,DCA Class A,35.2,1990
06/23,Rosemont,IL,5,MP Royalaires,DCA Class A,32.6,1990
06/23,Waterbury,CT,5,Sunrisers,Open Class,69.7,1990
06/23,Waterloo,Ontario,6,Cadets of Dutch Boy,DCA Class A,28.4,1990
06/23,Rosemont,IL,6,Guardsmen,DCA Class A,32.1,1990
06/23,Waterbury,CT,6,Connecticut Hurricanes,Open Class,67.3,1990
06/23,Rosemont,IL,7,Joliet Kingsmen,DCA Class A,26.8,1990
06/23,Waterbury,CT,7,Steel City Ambassadors,Open Class,65.1,1990
06/23,Waterloo,Ontario,1,Emerald Knights-ONT,DCA Class A,60.8,1990
06/23,Rosemont,IL,8,Racine Scouts,DCA Class A,23.9,1990
06/23,Waterloo,Ontario,2,Empire Loyalists,DCA Class A,58.8,1990
06/23,Waterloo,Ontario,3,Northwind Rebels,DCA Class A,55.2,1990
06/24,Green Bay,WI,1,Phantom Regiment,DCA Class A,78.1,1990
06/24,Charleston,IL,1,Star of Indiana,DCA Class A,74.4,1990
06/24,Clifton,NJ,1,Crossmen,Open Class,66.6,1990
06/24,Phoenix,AZ,1,Blue Devils,Open Class,80.9,1990
06/24,Green Bay,WI,2,Glassmen,DCA Class A,56.8,1990
06/24,Charleston,IL,2,Cavaliers,DCA Class A,73.8,1990
06/24,Clifton,NJ,2,Boston Crusaders,Open Class,62.1,1990
06/24,Phoenix,AZ,2,Velvet Knights,Open Class,70.0,1990
06/24,Green Bay,WI,3,Minnesota Brass,DCA Class A,54.7,1990
06/24,Charleston,IL,3,Bluecoats,DCA Class A,68.9,1990
06/24,Clifton,NJ,3,Spartans-NH,Open Class,45.7,1990
06/24,Phoenix,AZ,3,Freelancers,Open Class,60.9,1990
06/24,Green Bay,WI,4,Pioneer,DCA Class A,52.2,1990
06/24,Charleston,IL,4,Blue Knights,DCA Class A,59.5,1990
06/24,Clifton,NJ,4,Fajardo,Open Class,31.6,1990
06/24,Phoenix,AZ,4,Americanos,Open Class,48.8,1990
06/24,Green Bay,WI,5,Limited Edition,DCA Class A,46.4,1990
06/24,Charleston,IL,5,Colts,DCA Class A,52.3,1990
06/24,Phoenix,AZ,5,Sunset Regiment,Open Class,47.5,1990
06/24,Charleston,IL,6,Phantom Regiment Cadets,DCA Class A,41.4,1990
06/24,Charleston,IL,7,Knight Command,DCA Class A,37.4,1990
06/24,Phoenix,AZ,1,Americanos,Open Class,48.8,1990
06/24,Charleston,IL,8,Blue Stars,DCA Class A,34.6,1990
06/24,Fresno,CA,1,Vanguard,Open Class,76.0,1990
06/24,Burlington,MA,1,Joanettes,DCA Class A,64.4,1990
06/25,Tucson,AZ,1,Velvet Knights,Open Class,71.4,1990
06/26,Daytona,FL,1,Star of Indiana,Open Class,72.3,1990
06/24,Fresno,CA,2,Madison Scouts,Open Class,71.7,1990
06/24,Burlington,MA,2,Satellites,DCA Class A,58.9,1990
06/25,Tucson,AZ,2,Freelancers,Open Class,63.7,1990
06/26,Daytona,FL,2,Spirit of Atlanta,Open Class,57.8,1990
06/24,Burlington,MA,3,Buccaneers,DCA Class A,48.4,1990
06/25,Tucson,AZ,3,Americanos,Open Class,51.6,1990
06/26,Daytona,FL,3,Magic of Orlando,Open Class,55.1,1990
06/24,Fresno,CA,1,Blue Devils B,Open Class,54.0,1990
06/25,Tucson,AZ,4,Sunset Regiment,Open Class,50.2,1990
06/26,Daytona,FL,4,Florida Wave,Open Class,44.1,1990
06/24,Fresno,CA,2,Mandarins,Open Class,51.6,1990
06/24,Burlington,MA,1,Phoenix,DCA Class A,50.5,1990
06/24,Fresno,CA,3,Vanguard Cadets,Open Class,51.5,1990
06/24,Burlington,MA,2,Ambassadors,DCA Class A,43.9,1990
06/24,Burlington,MA,3,Royal Cadets,DCA Class A,42.1,1990
06/26,Saginaw,MI,1,Blue Knights,Open Class,62.4,1990
06/27,Waterloo,Ontario,1,Cadets,Open Class,71.9,1990
06/27,Orlando,FL,1,Star of Indiana,Open Class,75.8,1990
06/27,Otsego,MI,1,Bluecoats,Open Class,71.4,1990
06/26,Saginaw,MI,2,Glassmen,Open Class,59.5,1990
06/27,Waterloo,Ontario,2,Dutch Boy,Open Class,62.7,1990
06/27,Orlando,FL,2,Spirit of Atlanta,Open Class,59.9,1990
06/27,Otsego,MI,2,Blue Knights,Open Class,61.6,1990
06/26,Saginaw,MI,3,Colts,Open Class,53.2,1990
06/27,Waterloo,Ontario,3,Ventures,Open Class,53.3,1990
06/27,Orlando,FL,3,Magic of Orlando,Open Class,57.9,1990
06/27,Otsego,MI,3,Glassmen,Open Class,57.4,1990
06/26,Saginaw,MI,4,Limited Edition,Open Class,48.6,1990
06/27,Waterloo,Ontario,4,L'Insolite,Open Class,52.5,1990
06/27,Orlando,FL,4,Florida Wave,Open Class,41.6,1990
06/27,Otsego,MI,4,Colts,Open Class,48.7,1990
06/26,Saginaw,MI,5,Northern Aurora,Open Class,45.5,1990
06/27,Waterloo,Ontario,5,Kiwanis Kavaliers,Open Class,45.9,1990
06/27,Otsego,MI,5,Limited Edition,Open Class,42.1,1990
06/26,Saginaw,MI,6,Bandettes,Open Class,33.4,1990
06/27,Waterloo,Ontario,6,Cardinals,Open Class,40.0,1990
06/27,Otsego,MI,6,Northern Aurora,Open Class,40.9,1990
06/27,Otsego,MI,7,Bandettes,Open Class,33.1,1990
06/28,Miami,FL,1,Star of Indiana,Open Class,77.7,1990
06/28,Olean,NY,1,Cadets,Open Class,74.6,1990
06/28,Streator,IL,1,Phantom Regiment,Open Class,77.0,1990
06/29,Emmaus,PA,1,Cadets,Open Class,73.2,1990
06/28,Miami,FL,2,Spirit of Atlanta,Open Class,60.4,1990
06/28,Olean,NY,2,Dutch Boy,Open Class,64.7,1990
06/28,Streator,IL,2,Cavaliers,Open Class,76.1,1990
06/29,Emmaus,PA,2,Boston Crusaders,Open Class,60.2,1990
06/28,Miami,FL,3,Magic of Orlando,Open Class,59.6,1990
06/28,Olean,NY,3,L'Insolite,Open Class,53.0,1990
06/28,Streator,IL,3,Blue Knights,Open Class,64.3,1990
06/29,Emmaus,PA,3,Dutch Boy,Open Class,57.6,1990
06/28,Miami,FL,4,Florida Wave,Open Class,44.7,1990
06/28,Olean,NY,4,Ventures,Open Class,52.0,1990
06/28,Streator,IL,4,Glassmen,Open Class,60.0,1990
06/29,Emmaus,PA,4,Ventures,Open Class,50.0,1990
06/28,Olean,NY,5,Cardinals,Open Class,32.0,1990
06/28,Streator,IL,5,Troopers,Open Class,56.8,1990
06/28,Streator,IL,6,Kiwanis Kavaliers,Open Class,44.9,1990
06/28,Streator,IL,7,Northern Aurora,Open Class,44.6,1990
06/29,LaCrosse,WI,1,Colts,Open Class,64.1,1990
06/29,Mishawaka,IN,1,Phantom Regiment,Open Class,78.4,1990
06/29,San Jose,CA,1,Blue Devils,Open Class,81.8,1990
06/30,Wayne,NJ,1,Crossmen,Open Class,73.8,1990
06/29,LaCrosse,WI,2,Minnesota Brass,Open Class,60.6,1990
06/29,Mishawaka,IN,2,Cavaliers,Open Class,77.8,1990
06/29,San Jose,CA,2,Vanguard,Open Class,78.7,1990
06/30,Wayne,NJ,2,Boston Crusaders,Open Class,65.7,1990
06/29,LaCrosse,WI,3,Northern Aurora,Open Class,52.3,1990
06/29,Mishawaka,IN,3,Limited Edition,Open Class,48.9,1990
06/29,San Jose,CA,3,Madison Scouts,Open Class,75.1,1990
06/30,Wayne,NJ,3,Dutch Boy,Open Class,61.6,1990
06/29,LaCrosse,WI,4,Kiwanis Kavaliers,Open Class,51.4,1990
06/29,Mishawaka,IN,4,Expressions,Open Class,37.6,1990
06/29,San Jose,CA,4,Velvet Knights,Open Class,71.3,1990
06/30,Wayne,NJ,4,Ventures,Open Class,51.0,1990
06/29,LaCrosse,WI,5,Emerald Knights-IA,Open Class,42.6,1990
06/29,Mishawaka,IN,5,Knight Command,Open Class,36.4,1990
06/29,San Jose,CA,5,Freelancers,Open Class,64.4,1990
06/30,Wayne,NJ,5,L'Insolite,Open Class,47.1,1990
06/29,LaCrosse,WI,6,Northmen,Open Class,33.8,1990
06/29,San Jose,CA,6,Sunset Regiment,Open Class,53.5,1990
06/29,LaCrosse,WI,7,Govenaires,Open Class,23.0,1990
06/29,San Jose,CA,1,Blue Devils B,Open Class,65.8,1990
06/29,San Jose,CA,2,Vanguard Cadets,Open Class,63.7,1990
06/29,San Jose,CA,3,Americanos,Open Class,61.0,1990
06/29,San Jose,CA,4,Mandarins,Open Class,58.7,1990
06/30,Cottage Grove,MN,1,Glassmen,Open Class,61.2,1990
06/30,Rolling Meadows,IL,1,Phantom Regiment,Open Class,79.0,1990
06/30,Brantford,Ontario,1,Cardinals,Open Class,57.5,1990
06/30,Wausau,WI,1,Expressions,Open Class,39.5,1990
06/30,Cottage Grove,MN,2,Kiwanis Kavaliers,Open Class,49.0,1990
06/30,Rolling Meadows,IL,2,Cavaliers,Open Class,78.4,1990
06/30,Brantford,Ontario,2,Coachmen,Open Class,43.6,1990
06/30,Wausau,WI,2,Northmen,Open Class,36.2,1990
06/30,Cottage Grove,MN,3,Blue Stars,Open Class,41.5,1990
06/30,Rolling Meadows,IL,3,Troopers,Open Class,63.4,1990
06/30,Brantford,Ontario,3,Saint John's,Open Class,39.1,1990
06/30,Wausau,WI,3,CapitolAires,Open Class,35.6,1990
06/30,Rolling Meadows,IL,4,Railmen,Open Class,50.7,1990
06/30,Brantford,Ontario,4,Cadets of Dutch Boy,Open Class,36.6,1990
06/30,Wausau,WI,4,Madison Junior Scouts,Open Class,33.6,1990
06/30,Cottage Grove,MN,1,Minnesota Brass,Open Class,75.3,1990
06/30,Rolling Meadows,IL,5,Limited Edition,Open Class,48.0,1990
06/30,Wausau,WI,5,Racine Scouts,Open Class,26.2,1990
06/30,Cottage Grove,MN,2,Chicago Vanguard,Open Class,51.9,1990
06/30,Rolling Meadows,IL,5,Pioneer,Open Class,48.0,1990
06/30,Brantford,Ontario,1,Emerald Knights-ONT,Open Class,67.0,1990
06/30,Cottage Grove,MN,3,Govenaires,Open Class,34.0,1990
06/30,Rolling Meadows,IL,7,Knight Command,Open Class,37.1,1990
06/30,Brantford,Ontario,2,Conqueror II,Open Class,58.8,1990
06/30,Victor,NY,1,Spartans-NH,Open Class,78.5,1990
06/30,Bridgeport,CT,1,Hawthorne Caballeros,Open Class,80.7,1990
06/30,Easton,PA,1,Empire Statesmen,Open Class,78.2,1990
06/30,Victor,NY,2,Patriots,Open Class,69.45,1990
06/30,Bridgeport,CT,2,Bushwackers,Open Class,78.9,1990
06/30,Easton,PA,2,Westshoremen,Open Class,72.5,1990
06/30,Bridgeport,CT,3,New York Skyliners,Open Class,78.5,1990
06/30,Easton,PA,2,Steel City Ambassadors,Open Class,72.5,1990
06/30,Victor,NY,1,Silver Bullets,Open Class,57.1,1990
06/30,Bridgeport,CT,4,Connecticut Hurricanes,Open Class,75.0,1990
06/30,Easton,PA,4,Rochester Crusaders,Open Class,71.0,1990
06/30,Victor,NY,2,Eagles of Central NY,Open Class,55.55,1990
06/30,Bridgeport,CT,5,Sunrisers,Open Class,73.5,1990
06/30,Victor,NY,3,Satellites,Open Class,55.15,1990
06/30,Bridgeport,CT,6,Fitchburg Kingsmen,Open Class,61.0,1990
06/30,Victor,NY,4,Mystic Nights,Open Class,47.55,1990
07/01,Philadelphia,PA,1,Cadets,World Class,79.4,1990
07/01,Franklin Park,IL,1,Troopers,World Class,67.5,1990
07/01,Rochester,MN,1,Blue Knights,World Class,68.3,1990
07/01,Saint Jean,Quebec,1,Academie Musicale,World Class,57.0,1990
07/01,Philadelphia,PA,2,Crossmen,World Class,73.6,1990
07/01,Franklin Park,IL,2,Railmen,World Class,58.5,1990
07/01,Rochester,MN,2,Glassmen,World Class,65.7,1990
07/01,Philadelphia,PA,3,Bluecoats,World Class,72.6,1990
07/01,Franklin Park,IL,3,Limited Edition,World Class,58.1,1990
07/01,Rochester,MN,3,Minnesota Brass,World Class,64.0,1990
07/01,Saint Jean,Quebec,1,Royalists,World Class,45.2,1990
07/01,Philadelphia,PA,4,Boston Crusaders,World Class,63.7,1990
07/01,Franklin Park,IL,4,Pioneer,World Class,56.7,1990
07/01,Rochester,MN,4,Colts,World Class,59.4,1990
07/01,Saint Jean,Quebec,2,Dimensions,World Class,42.3,1990
07/01,Philadelphia,PA,5,Dutch Boy,World Class,59.8,1990
07/01,Franklin Park,IL,5,Phantom Regiment Cadets,World Class,39.0,1990
07/01,Rochester,MN,5,Kiwanis Kavaliers,World Class,49.7,1990
07/01,Saint Jean,Quebec,3,Baladins,World Class,37.4,1990
07/01,Philadelphia,PA,6,Ventures,World Class,55.3,1990
07/01,Franklin Park,IL,6,Guardsmen,World Class,37.9,1990
07/01,Rochester,MN,6,Blue Stars,World Class,44.7,1990
07/01,Philadelphia,PA,7,L'Insolite,World Class,50.3,1990
07/01,Franklin Park,IL,7,CapitolAires,World Class,30.3,1990
07/01,Rochester,MN,7,Bandettes,World Class,42.0,1990
07/01,Rochester,MN,8,Emerald Knights-IA,World Class,40.2,1990
07/01,Canastota,NY,1,Royal Brigade,World Class,63.5,1990
07/02,Byron,IL,1,Phantom Regiment,World Class,81.5,1990
07/02,Fairmont,MN,1,Glassmen,World Class,59.7,1990
07/02,Hubbard,OR,1,Vanguard,World Class,80.0,1990
07/01,Canastota,NY,2,Patriots,World Class,62.6,1990
07/02,Byron,IL,2,Cavaliers,World Class,79.7,1990
07/02,Fairmont,MN,1,Colts,World Class,59.7,1990
07/02,Hubbard,OR,2,Freelancers,World Class,69.9,1990
07/02,Byron,IL,3,Limited Edition,World Class,53.1,1990
07/02,Fairmont,MN,3,Minnesota Brass,World Class,55.2,1990
07/02,Hubbard,OR,3,Sunset Regiment,World Class,56.7,1990
07/01,Canastota,NY,1,Eagles of Central NY,World Class,51.1,1990
07/02,Byron,IL,4,Pioneer,World Class,47.0,1990
07/02,Fairmont,MN,4,Northern Aurora,World Class,51.8,1990
07/02,Hubbard,OR,4,Marauders,World Class,55.5,1990
