Date,City,State,Place,Corps,Class,Score,Year
06/21,Wildwood,NJ,1,Reading Buccaneers,DCA Open Class,76.863,2008
06/21,Toledo,OH,1,Cadets,World Class,71.2,2008
06/21,Rockford,IL,1,Cavaliers,World Class,73.4,2008
06/22,Dublin,OH,1,Bluecoats,World Class,69.5,2008
06/21,Wildwood,NJ,2,Hawthorne Caballeros,DCA Open Class,72.8,2008
06/21,Toledo,OH,2,Bluecoats,World Class,68.8,2008
06/21,Rockford,IL,2,Phantom Regiment,World Class,72.4,2008
06/22,Dublin,OH,2,Boston Crusaders,World Class,68.6,2008
06/21,Wildwood,NJ,3,Bushwackers,DCA Open Class,56.1,2008
06/21,Toledo,OH,3,Boston Crusaders,World Class,67.1,2008
06/21,Rockford,IL,3,Carolina Crown,World Class,70.2,2008
06/22,Dublin,OH,3,Glassmen,World Class,64.6,2008
06/21,Toledo,OH,4,Glassmen,World Class,63.0,2008
06/21,Rockford,IL,4,Colts,World Class,64.5,2008
06/22,Dublin,OH,4,Spirit,World Class,62.4,2008
06/21,Wildwood,NJ,1,Fusion Core,DCA A Class,55.7,2008
06/21,Toledo,OH,5,Crossmen,World Class,62.4,2008
06/21,Rockford,IL,5,Blue Stars,World Class,62.5,2008
06/22,Dublin,OH,5,Crossmen,World Class,62.0,2008
06/21,Toledo,OH,6,Troopers,World Class,57.9,2008
06/21,Rockford,IL,6,Madison Scouts,World Class,61.5,2008
06/22,Dublin,OH,6,Pioneer,World Class,51.6,2008
06/21,Toledo,OH,7,Pioneer,World Class,52.3,2008
06/21,Rockford,IL,1,Colt Cadets,Open Class,52.8,2008
06/21,Rockford,IL,2,Racine Scouts,Open Class,46.5,2008
06/22,Stillwater,MN,1,Phantom Regiment,World Class,73.6,2008
06/22,Stockton,CA,1,Blue Devils,World Class,75.9,2008
06/23,Mankato,MN,1,Phantom Regiment,World Class,75.9,2008
06/23,Port Huron,MI,1,Cavaliers,World Class,76.1,2008
06/22,Stillwater,MN,2,Carolina Crown,World Class,70.7,2008
06/22,Stockton,CA,2,Vanguard,World Class,74.0,2008
06/23,Mankato,MN,2,Carolina Crown,World Class,72.7,2008
06/23,Port Huron,MI,2,Bluecoats,World Class,71.6,2008
06/22,Stillwater,MN,3,Colts,World Class,65.5,2008
06/22,Stockton,CA,3,Mandarins,World Class,64.6,2008
06/23,Mankato,MN,3,Colts,World Class,65.9,2008
06/23,Port Huron,MI,3,Boston Crusaders,World Class,70.2,2008
06/22,Stillwater,MN,4,Blue Knights,World Class,65.3,2008
06/23,Mankato,MN,3,Blue Knights,World Class,65.9,2008
06/23,Port Huron,MI,4,Troopers,World Class,63.4,2008
06/22,Stillwater,MN,5,Madison Scouts,World Class,64.1,2008
06/22,Stockton,CA,1,Vanguard Cadets,Open Class,70.1,2008
06/23,Mankato,MN,5,Blue Stars,World Class,65.1,2008
06/23,Port Huron,MI,5,Pioneer,World Class,58.2,2008
06/22,Stillwater,MN,6,Blue Stars,World Class,64.0,2008
06/22,Stockton,CA,2,Blue Devils B,Open Class,69.9,2008
06/23,Mankato,MN,6,Madison Scouts,World Class,64.7,2008
06/22,Stockton,CA,3,Blue Devils C,Open Class,48.9,2008
06/23,Port Huron,MI,1,Dutch Boy,Open Class,52.5,2008
06/22,Stillwater,MN,1,Colt Cadets,Open Class,55.0,2008
06/23,Mankato,MN,1,Colt Cadets,Open Class,58.9,2008
06/22,Stillwater,MN,1,Minnesota Brass,DCA Open Class,72.75,2008
06/23,Mankato,MN,1,Minnesota Brass,DCA Open Class,70.0,2008
06/22,Stillwater,MN,1,Govenaires,DCA A Class,65.375,2008
06/23,Mankato,MN,1,Govenaires,DCA A Class,61.125,2008
06/22,Stillwater,MN,2,Chops Inc.,DCA A Class,59.125,2008
06/24,Sioux Falls,SD,1,Phantom Regiment,World Class,76.3,2008
06/24,Belding,MI,1,Cadets,World Class,74.0,2008
06/26,Oswego,IL,1,Cavaliers,World Class,78.2,2008
06/26,Dubuque,IA,1,Phantom Regiment,World Class,77.0,2008
06/24,Sioux Falls,SD,2,Colts,World Class,67.4,2008
06/24,Belding,MI,2,Boston Crusaders,World Class,69.6,2008
06/26,Oswego,IL,2,Spirit,World Class,66.9,2008
06/26,Dubuque,IA,2,Carolina Crown,World Class,75.6,2008
06/24,Sioux Falls,SD,3,Blue Knights,World Class,66.4,2008
06/24,Belding,MI,3,Glassmen,World Class,67.1,2008
06/26,Oswego,IL,3,Madison Scouts,World Class,64.3,2008
06/26,Dubuque,IA,3,Colts,World Class,69.7,2008
06/24,Sioux Falls,SD,4,Blue Stars,World Class,65.8,2008
06/24,Belding,MI,4,Crossmen,World Class,62.2,2008
06/26,Oswego,IL,4,Crossmen,World Class,63.8,2008
06/26,Dubuque,IA,4,Blue Knights,World Class,69.2,2008
06/24,Belding,MI,5,Pioneer,World Class,55.2,2008
06/26,Oswego,IL,5,Pioneer,World Class,57.3,2008
06/26,Dubuque,IA,5,Blue Stars,World Class,68.7,2008
06/24,Belding,MI,1,Dutch Boy,Open Class,51.1,2008
06/26,Dubuque,IA,1,Revolution,Open Class,64.0,2008
06/26,Dubuque,IA,2,Colt Cadets,Open Class,57.5,2008
06/26,Dubuque,IA,3,Racine Scouts,Open Class,53.4,2008
06/27,Normal,IL,1,Cavaliers,World Class,78.6,2008
06/27,Racine,WI,1,Cadets,World Class,77.38,2008
06/27,Clovis,CA,1,Blue Devils,World Class,79.8,2008
06/28,Bridgeport,CT,1,Reading Buccaneers,DCA Open Class,78.3,2008
06/27,Normal,IL,2,Phantom Regiment,World Class,76.7,2008
06/27,Racine,WI,2,Boston Crusaders,World Class,73.76,2008
06/27,Clovis,CA,2,Vanguard,World Class,78.2,2008
06/28,Bridgeport,CT,2,Connecticut Hurricanes,DCA Open Class,73.45,2008
06/27,Normal,IL,3,Carolina Crown,World Class,75.4,2008
06/27,Racine,WI,3,Blue Stars,World Class,70.5,2008
06/27,Clovis,CA,3,Mandarins,World Class,67.7,2008
06/28,Bridgeport,CT,3,Hawthorne Caballeros,DCA Open Class,73.113,2008
06/27,Normal,IL,4,Bluecoats,World Class,74.7,2008
06/27,Racine,WI,4,Troopers,World Class,65.38,2008
06/28,Bridgeport,CT,4,Bushwackers,DCA Open Class,69.425,2008
06/27,Normal,IL,5,Spirit,World Class,69.2,2008
06/27,Racine,WI,5,Pioneer,World Class,58.76,2008
06/27,Clovis,CA,1,Blue Devils B,Open Class,71.3,2008
06/28,Bridgeport,CT,5,Corpsvets,DCA Open Class,68.413,2008
06/27,Normal,IL,6,Glassmen,World Class,69.0,2008
06/27,Clovis,CA,2,Vanguard Cadets,Open Class,70.8,2008
06/28,Bridgeport,CT,6,Rochester Crusaders,DCA Open Class,65.075,2008
06/27,Normal,IL,7,Colts,World Class,68.7,2008
06/27,Racine,WI,1,Revolution,Open Class,63.62,2008
06/27,Clovis,CA,3,Mystikal,Open Class,57.2,2008
06/27,Normal,IL,8,Madison Scouts,World Class,65.6,2008
06/27,Racine,WI,2,Racine Scouts,Open Class,55.5,2008
06/27,Racine,WI,1,Kilties,DCA Open Class,66.6,2008
06/28,Denton,TX,1,Gulf Coast Sound,DCA A Class,61.375,2008
06/28,Madison,WI,1,Cavaliers,World Class,79.5,2008
06/28,Walnut,CA,1,Blue Devils,World Class,81.9,2008
06/28,New London,CT,1,Jersey Surf,Open Class,73.35,2008
06/28,Denton,TX,2,Frontier,DCA A Class,56.375,2008
06/28,Madison,WI,2,Cadets,World Class,77.2,2008
06/28,Walnut,CA,2,Vanguard,World Class,79.5,2008
06/28,New London,CT,2,Citations,Open Class,66.65,2008
06/28,Madison,WI,3,Bluecoats,World Class,75.0,2008
06/28,Walnut,CA,3,Pacific Crest,World Class,71.7,2008
06/28,New London,CT,3,Spartans,Open Class,59.35,2008
06/28,Madison,WI,4,Carolina Crown,World Class,74.6,2008
