Date,City,State,Place,Corps,Class,Score,Year
05/20,Macomb,IL,1,"Belleville Black
  Knights",World Class,69.2,1972
05/21,Macomb,IL,1,"Belleville Black
  Knights",World Class,69.6,1972
05/21,Orange,CA,1,Velvet Knights,World Class,58.8,1972
05/25,Lynwood,CA,1,Imperial Dragons,World Class,65.5,1972
05/20,Macomb,IL,2,Chevaliers-IA,World Class,59.5,1972
05/21,Macomb,IL,2,Chevaliers-IA,World Class,59.5,1972
05/21,Orange,CA,2,Lynwood Diplomats,World Class,56.0,1972
05/25,Lynwood,CA,2,Velvet Knights,World Class,65.35,1972
05/20,Macomb,IL,3,Colt 45's,World Class,57.0,1972
05/21,Macomb,IL,3,Colt 45's,World Class,58.4,1972
05/21,Orange,CA,3,Carson Crusaders,World Class,54.6,1972
05/25,Lynwood,CA,3,Lynwood Diplomats,World Class,60.3,1972
05/20,Macomb,IL,4,Nee-Hi's,World Class,49.1,1972
05/21,Macomb,IL,4,Nee-Hi's,World Class,43.2,1972
05/25,Lynwood,CA,4,Carson Crusaders,World Class,56.65,1972
05/20,Macomb,IL,5,Windjammers,World Class,45.4,1972
05/21,Macomb,IL,5,Northernaires,World Class,42.2,1972
05/21,Orange,CA,1,VK Squires,World Class,54.2,1972
05/20,Macomb,IL,6,Northernaires,World Class,41.1,1972
05/21,Macomb,IL,6,Capitol Chargers,World Class,33.4,1972
05/21,Orange,CA,2,Monterey Park Girls,World Class,43.75,1972
05/25,Lynwood,CA,1,VK Squires,World Class,54.2,1972
05/25,Lynwood,CA,2,Monterey Park Girls,World Class,50.6,1972
05/26,Bridgeport,CT,1,27th Lancers,World Class,79.65,1972
05/27,Kenosha,WI,1,Blue Stars,World Class,75.1,1972
05/27,Lancaster,PA,1,Blue Rock,World Class,77.6,1972
05/27,Kitchner,Ontario,1,Opti-Knights,World Class,75.9,1972
05/26,Bridgeport,CT,2,Garfield Cadets,World Class,77.3,1972
05/27,Kenosha,WI,2,Cavaliers,World Class,72.9,1972
05/27,Lancaster,PA,2,Chessmen,World Class,66.7,1972
05/27,Kitchner,Ontario,2,Etobicoke Crusaders,World Class,70.15,1972
05/26,Bridgeport,CT,3,Boston Crusaders,World Class,69.75,1972
05/27,Kenosha,WI,3,Kilties,World Class,68.7,1972
05/27,Lancaster,PA,3,Belvederes,World Class,56.55,1972
05/27,Kitchner,Ontario,3,Flying Dutchmen,World Class,61.9,1972
05/26,Bridgeport,CT,4,Blessed Sacrament,World Class,66.15,1972
05/27,Kenosha,WI,4,Madison Scouts,World Class,67.15,1972
05/27,Lancaster,PA,4,Sacred Heart Crusaders,World Class,49.3,1972
05/27,Kitchner,Ontario,4,Kinsmen Krescendos,World Class,60.75,1972
05/26,Bridgeport,CT,5,Beverly Cardinals,World Class,55.2,1972
05/27,Kenosha,WI,5,Des Plaines Vanguard,World Class,65.8,1972
05/27,Lancaster,PA,5,Royaleer Mounties,World Class,48.2,1972
05/27,Kitchner,Ontario,5,Marching Angels (CAN),World Class,52.6,1972
05/26,Bridgeport,CT,6,Valley Grenadiers,World Class,44.8,1972
05/27,Kenosha,WI,6,Racine Scouts,World Class,63.45,1972
05/27,Lancaster,PA,6,VIP's,World Class,43.4,1972
05/27,Kitchner,Ontario,6,Cardinals of PB,World Class,37.9,1972
05/27,Kenosha,WI,7,Phantom Regiment,World Class,53.75,1972
05/27,Kitchner,Ontario,7,Golden Lions,World Class,37.8,1972
05/27,Cudahy,WI,1,Black Knights,World Class,65.8,1972
05/28,Milwaukee,WI,1,Kilties,World Class,68.35,1972
05/28,Belvedere,IL,1,Blue Stars,World Class,76.15,1972
05/28,San Bernardino,CA,1,Velvet Knights,World Class,65.55,1972
05/27,Cudahy,WI,2,Saint Paul Scouts,World Class,54.7,1972
05/28,Milwaukee,WI,2,Des Plaines Vanguard,World Class,67.4,1972
05/28,Belvedere,IL,2,Cavaliers,World Class,73.8,1972
05/28,San Bernardino,CA,2,Commodores,World Class,64.6,1972
05/27,Cudahy,WI,3,Guardsmen,World Class,53.5,1972
05/28,Milwaukee,WI,3,"Belleville Black
  Knights",World Class,65.05,1972
05/28,Belvedere,IL,3,Phantom Regiment,World Class,58.35,1972
05/28,San Bernardino,CA,3,Imperial Dragons,World Class,63.0,1972
05/27,Cudahy,WI,4,Saint Matthias Cadets,World Class,53.2,1972
05/28,Milwaukee,WI,4,Racine Scouts,World Class,64.8,1972
05/28,Belvedere,IL,4,Ottawa Crusaders,World Class,50.35,1972
05/28,San Bernardino,CA,4,Lynwood Diplomats,World Class,56.15,1972
05/27,Cudahy,WI,5,Spectacle City Mariners,World Class,47.3,1972
05/28,Milwaukee,WI,5,"Imperials of St.
  Patrick's",World Class,64.4,1972
05/28,Belvedere,IL,5,CapitolAires,World Class,43.9,1972
05/28,San Bernardino,CA,5,Carson Crusaders,World Class,48.55,1972
05/27,Cudahy,WI,6,Windjammers,World Class,37.5,1972
05/28,Milwaukee,WI,6,Saint Paul Scouts,World Class,62.05,1972
05/28,Belvedere,IL,6,Falcon Cadets,World Class,31.5,1972
05/28,San Bernardino,CA,6,Monterey Park Girls,World Class,42.15,1972
05/28,Milwaukee,WI,7,Guardsmen,World Class,57.55,1972
05/28,Milwaukee,WI,8,Mariners,World Class,56.1,1972
05/28,Weymouth,MA,1,27th Lancers,World Class,82.6,1972
05/28,Kingston,NY,1,OLPH Ridgemen,World Class,67.5,1972
05/29,Kenosha,WI,1,Racine Scouts,World Class,61.5,1972
05/28,Weymouth,MA,2,Boston Crusaders,World Class,74.75,1972
05/28,Kingston,NY,2,Magnificent Yankees,World Class,62.9,1972
05/29,Kenosha,WI,2,Saint Matthias Cadets,World Class,57.5,1972
05/28,Weymouth,MA,3,Pembroke Imperials,World Class,68.5,1972
05/28,Kingston,NY,3,Emerald Cadets,World Class,62.75,1972
05/29,Kenosha,WI,3,Oshkosh Warriors,World Class,56.5,1972
05/28,Weymouth,MA,4,CMCC Warriors,World Class,68.25,1972
05/28,Kingston,NY,4,NY Knickerbockers,World Class,58.95,1972
05/29,Kenosha,WI,4,Mariners,World Class,52.1,1972
05/28,Weymouth,MA,5,Blue Angels,World Class,64.25,1972
05/28,Kingston,NY,5,New London Surfers,World Class,58.65,1972
05/29,Kenosha,WI,5,CapitolAires,World Class,43.5,1972
05/28,Weymouth,MA,6,Beverly Cardinals,World Class,62.95,1972
05/28,Kingston,NY,6,Olympians,World Class,51.5,1972
05/28,Weymouth,MA,7,IC Reveries,World Class,57.05,1972
05/28,Kingston,NY,7,Wayne Monarchs,World Class,50.5,1972
06/03,Greendale,WI,1,Cavaliers,World Class,75.7,1972
06/03,Hamden,CT,1,Skyliners,World Class,82.3,1972
06/03,Auburn,NY,1,Magnificent Yankees,World Class,66.85,1972
06/03,Newtown,PA,1,Chessmen,World Class,69.5,1972
06/03,Greendale,WI,2,Des Plaines Vanguard,World Class,73.35,1972
06/03,Hamden,CT,2,Yankee Rebels,World Class,82.1,1972
06/03,Auburn,NY,2,Squires,World Class,59.2,1972
06/03,Newtown,PA,2,Belvederes,World Class,65.55,1972
06/03,Greendale,WI,3,Kilties,World Class,72.95,1972
06/03,Hamden,CT,3,Buccaneers,World Class,81.4,1972
06/03,Auburn,NY,3,Cambria Cadets,World Class,54.15,1972
06/03,Newtown,PA,3,Valley Grenadiers,World Class,65.3,1972
06/03,Greendale,WI,4,Madison Scouts,World Class,69.45,1972
06/03,Hamden,CT,4,Caballeros,World Class,78.95,1972
06/03,Auburn,NY,4,Spiegalaires,World Class,46.05,1972
06/03,Newtown,PA,4,Monarchs,World Class,61.4,1972
06/03,Greendale,WI,5,"Imperials of St.
  Patrick's",World Class,66.5,1972
06/03,Hamden,CT,5,Les Diplomats,World Class,75.0,1972
06/03,Auburn,NY,5,Appalachian Grenadiers,World Class,44.45,1972
06/03,Newtown,PA,5,Royaleer Mounties,World Class,52.4,1972
06/03,Greendale,WI,6,Racine Scouts,World Class,62.4,1972
06/03,Newtown,PA,6,Earls of Buck,World Class,41.0,1972
06/03,Scarborough,Ontario,1,DeLaSalle Oaklands,World Class,76.85,1972
06/04,New Castle,DE,1,Garfield Cadets,World Class,74.75,1972
06/04,Bedford,MA,1,Annunciators,World Class,63.55,1972
