Date,City,State,Place,Corps,Class,Score,Year
06/23,Costa Mesa,CA,2,Blue Devils B,Open Class,58.1,1991
06/22,Riverside,CA,3,Arizona Sun,World Class,46.3,1991
06/22,Waterloo,Ontario,1,Emerald Knights-ONT,Open Class,56.3,1991
06/23,Costa Mesa,CA,3,Arizona Sun,Open Class,45.7,1991
06/22,Waterloo,Ontario,2,Conqueror II,Open Class,50.6,1991
06/23,Malden,MA,1,Spartans-NH,World Class,68.2,1991
06/23,Malden,MA,1,Phantom Regiment,Open Class,72.2,1991
06/23,Normal,IL,1,Limited Edition,Open Class,54.0,1991
06/23,Normal,IL,1,Star of Indiana,Open Class,76.4,1991
06/23,Malden,MA,2,Springfield Ambassadors,World Class,43.6,1991
06/23,Malden,MA,2,Crossmen,Open Class,65.0,1991
06/23,Normal,IL,2,Railmen,Open Class,53.8,1991
06/23,Normal,IL,2,Cavaliers,Open Class,75.9,1991
06/23,Malden,MA,3,Boston Crusaders,Open Class,55.5,1991
06/23,Normal,IL,3,Northern Aurora,Open Class,48.7,1991
06/23,Normal,IL,3,Madison Scouts,Open Class,72.8,1991
06/23,Malden,MA,1,Buccaneers,World Class,54.4,1991
06/23,Normal,IL,4,Phantom Regiment Cadets,Open Class,41.2,1991
06/23,Normal,IL,4,Bluecoats,Open Class,69.7,1991
06/23,Malden,MA,2,Satellites,World Class,50.5,1991
06/23,Malden,MA,1,Spartans-NH,Open Class,61.3,1991
06/23,Normal,IL,5,Blue Knights,Open Class,66.3,1991
06/23,Malden,MA,3,Joanettes,World Class,,1991
06/23,Malden,MA,2,Royal Columbians,Open Class,40.8,1991
06/23,Normal,IL,6,Glassmen,Open Class,58.7,1991
06/23,Malden,MA,3,Springfield Ambassadors,Open Class,33.8,1991
06/23,Normal,IL,7,Colts,Open Class,50.7,1991
06/23,Malden,MA,1,Phoenix,World Class,54.2,1991
06/23,Malden,MA,4,Phoenix,Open Class,33.2,1991
06/23,Normal,IL,1,Pioneer,Open Class,47.9,1991
06/23,Malden,MA,2,Malden Ambassadors,World Class,41.7,1991
06/23,Normal,IL,2,Blue Stars,Open Class,47.3,1991
06/23,Normal,IL,1,Limited Edition,Open Class,49.5,1991
06/23,Malden,MA,3,Royal Cadets,World Class,41.6,1991
06/23,Normal,IL,3,CapitolAires,Open Class,43.9,1991
06/23,Normal,IL,2,Railmen,Open Class,49.3,1991
06/23,Malden,MA,4,Braintree Braves,World Class,16.5,1991
06/23,Normal,IL,4,Bandettes,Open Class,38.3,1991
06/23,Normal,IL,5,Americanos,Open Class,36.2,1991
06/23,Normal,IL,1,Blue Stars,Open Class,46.3,1991
06/23,Normal,IL,6,Northmen-WI,Open Class,35.7,1991
06/23,Normal,IL,2,Pioneer,Open Class,45.9,1991
06/25,Waterloo,Ontario,1,Cadets,World Class,74.2,1991
06/25,Saginaw,MI,1,Bluecoats,Open Class,68.8,1991
06/26,Kingston,NY,1,Cadets,Open Class,75.6,1991
06/26,Otsego,MI,1,Cavaliers,Open Class,77.5,1991
06/25,Waterloo,Ontario,2,Crossmen,World Class,68.5,1991
06/25,Saginaw,MI,2,Glassmen,Open Class,60.3,1991
06/26,Kingston,NY,2,Crossmen,Open Class,71.3,1991
06/26,Otsego,MI,2,Bluecoats,Open Class,71.7,1991
06/25,Waterloo,Ontario,3,Dutch Boy,World Class,63.3,1991
06/25,Saginaw,MI,3,Limited Edition,Open Class,55.2,1991
06/26,Kingston,NY,3,Dutch Boy,Open Class,62.6,1991
06/26,Otsego,MI,3,Blue Knights,Open Class,69.4,1991
06/25,Saginaw,MI,4,Blue Stars,Open Class,47.4,1991
06/26,Otsego,MI,4,Glassmen,Open Class,60.5,1991
06/25,Waterloo,Ontario,1,Ventures,World Class,58.1,1991
06/25,Saginaw,MI,5,Northern Aurora,Open Class,45.6,1991
06/26,Kingston,NY,1,Ventures,Open Class,61.1,1991
06/26,Otsego,MI,5,Limited Edition,Open Class,53.3,1991
06/25,Waterloo,Ontario,2,Kiwanis Kavaliers,World Class,57.1,1991
06/25,Saginaw,MI,6,Bandettes,Open Class,39.7,1991
06/26,Kingston,NY,2,Springfield Ambassadors,Open Class,31.2,1991
06/26,Otsego,MI,6,Northern Aurora,Open Class,45.5,1991
06/25,Waterloo,Ontario,3,Cardinals,World Class,49.0,1991
06/25,Saginaw,MI,7,Rapid City Express,Open Class,35.1,1991
06/26,Otsego,MI,7,Blue Stars,Open Class,44.8,1991
06/26,Otsego,MI,8,Bandettes,Open Class,37.5,1991
06/26,Otsego,MI,9,Rapid City Express,Open Class,32.8,1991
06/27,West Chester,PA,1,Phantom Regiment,World Class,74.4,1991
06/27,Streator,IL,1,Cavaliers,Open Class,76.7,1991
06/28,Wilmington,DE,1,Phantom Regiment,Open Class,75.8,1991
06/28,Mishawaka,IN,1,Cavaliers,Open Class,75.8,1991
06/27,West Chester,PA,2,Cadets,World Class,73.3,1991
06/27,Streator,IL,2,Star of Indiana,Open Class,76.1,1991
06/28,Wilmington,DE,2,Cadets,Open Class,75.3,1991
06/28,Mishawaka,IN,2,Bluecoats,Open Class,69.7,1991
06/27,West Chester,PA,3,Dutch Boy,World Class,60.7,1991
06/27,Streator,IL,3,Blue Knights,Open Class,68.1,1991
06/28,Wilmington,DE,3,Crossmen,Open Class,69.9,1991
06/28,Mishawaka,IN,3,Glassmen,Open Class,65.4,1991
06/27,West Chester,PA,4,Spirit of Atlanta,World Class,60.2,1991
06/27,Streator,IL,4,Glassmen,Open Class,62.4,1991
06/28,Wilmington,DE,4,Dutch Boy,Open Class,63.5,1991
06/27,Streator,IL,5,Colts,Open Class,52.8,1991
06/28,Wilmington,DE,5,Spirit of Atlanta,Open Class,60.3,1991
06/28,Mishawaka,IN,1,Limited Edition,Open Class,56.1,1991
06/27,West Chester,PA,1,Ventures,World Class,60.5,1991
06/28,Wilmington,DE,6,Ventures,Open Class,49.9,1991
06/28,Mishawaka,IN,2,Knights,Open Class,49.0,1991
06/27,West Chester,PA,2,Musketeers,World Class,26.7,1991
06/27,Streator,IL,1,Kiwanis Kavaliers,Open Class,51.7,1991
06/28,Mishawaka,IN,3,Kiwanis Kavaliers,Open Class,47.3,1991
06/27,Streator,IL,2,Northern Aurora,Open Class,47.4,1991
06/28,Mishawaka,IN,4,Rapid City Express,Open Class,36.7,1991
06/27,Streator,IL,3,Knights,Open Class,43.8,1991
06/27,Streator,IL,4,Bandettes,Open Class,37.9,1991
06/28,Platteville,WI,1,Madison Scouts,World Class,78.1,1991
06/28,Sacramento,CA,1,Blue Devils,Open Class,75.8,1991
06/28,Malden,MA,1,Spartans-NH,Open Class,69.1,1991
06/29,Philadelphia,PA,1,Phantom Regiment,Open Class,78.0,1991
06/28,Platteville,WI,2,Star of Indiana,World Class,75.8,1991
06/28,Sacramento,CA,2,Vanguard,Open Class,75.2,1991
06/28,Malden,MA,2,Springfield Ambassadors,Open Class,37.5,1991
06/29,Philadelphia,PA,2,Cadets,Open Class,74.1,1991
06/28,Platteville,WI,3,Colts,World Class,59.3,1991
06/28,Sacramento,CA,3,Freelancers,Open Class,65.6,1991
06/29,Philadelphia,PA,3,Crossmen,Open Class,69.3,1991
06/28,Platteville,WI,4,Knights,World Class,48.3,1991
06/28,Sacramento,CA,4,Sky Ryders,Open Class,64.8,1991
06/28,Malden,MA,1,Buccaneers,Open Class,56.3,1991
06/29,Philadelphia,PA,4,Spirit of Atlanta,Open Class,63.3,1991
06/28,Platteville,WI,5,Blue Stars,World Class,47.2,1991
06/28,Sacramento,CA,5,Velvet Knights,Open Class,62.6,1991
06/28,Malden,MA,2,Satellites,Open Class,54.4,1991
06/29,Philadelphia,PA,5,Dutch Boy,Open Class,62.6,1991
06/28,Platteville,WI,6,CapitolAires,World Class,41.5,1991
06/28,Malden,MA,3,Joanettes,Open Class,43.7,1991
06/29,Philadelphia,PA,6,Boston Crusaders,Open Class,59.0,1991
06/28,Platteville,WI,7,Americanos,World Class,34.2,1991
06/28,Sacramento,CA,1,Mandarins,Open Class,60.9,1991
06/29,Philadelphia,PA,7,Ventures,Open Class,53.5,1991
06/28,Sacramento,CA,2,Vanguard Cadets,Open Class,60.8,1991
06/28,Malden,MA,1,Phoenix,Open Class,53.6,1991
06/29,Philadelphia,PA,8,L'Insolite,Open Class,52.5,1991
06/28,Sacramento,CA,3,Blue Devils B,Open Class,59.1,1991
06/28,Malden,MA,2,Malden Ambassadors,Open Class,48.1,1991
06/28,Malden,MA,3,Royal Cadets,Open Class,35.8,1991
06/29,Cedar Rapids,IA,1,Star of Indiana,World Class,79.3,1991
06/29,Charleston,IL,1,Cavaliers,Open Class,77.2,1991
06/29,San Jose,CA,1,Blue Devils,Open Class,79.2,1991
06/29,Brantford,Ontario,1,Cardinals,Open Class,59.8,1991
06/29,Cedar Rapids,IA,2,Madison Scouts,World Class,79.2,1991
06/29,Charleston,IL,2,Bluecoats,Open Class,71.9,1991
06/29,San Jose,CA,2,Vanguard,Open Class,76.7,1991
06/29,Brantford,Ontario,2,Saint John's,Open Class,54.6,1991
06/29,Cedar Rapids,IA,3,Railmen,World Class,56.5,1991
06/29,Charleston,IL,3,Glassmen,Open Class,64.5,1991
06/29,San Jose,CA,3,Freelancers,Open Class,68.8,1991
06/29,Brantford,Ontario,3,Northwind Rebels,Open Class,42.4,1991
06/29,Cedar Rapids,IA,4,Northern Aurora,World Class,50.8,1991
06/29,Charleston,IL,4,Limited Edition,Open Class,55.8,1991
06/29,San Jose,CA,4,Sky Ryders,Open Class,67.0,1991
06/29,Brantford,Ontario,4,Ridge Raiders,Open Class,40.8,1991
06/29,Cedar Rapids,IA,5,Knights,World Class,49.5,1991
06/29,Charleston,IL,5,Kiwanis Kavaliers,Open Class,48.9,1991
06/29,San Jose,CA,5,Velvet Knights,Open Class,63.7,1991
06/29,Brantford,Ontario,5,Dutch Boy Cadets,Open Class,40.8,1991
06/29,Cedar Rapids,IA,6,Blue Stars,World Class,47.5,1991
06/29,Charleston,IL,6,Royalaires,Open Class,29.1,1991
06/29,Cedar Rapids,IA,7,Phantom Regiment Cadets,World Class,42.1,1991
06/29,San Jose,CA,1,Vanguard Cadets,Open Class,64.6,1991
06/29,Brantford,Ontario,1,Emerald Knights-ONT,Open Class,66.5,1991
06/29,San Jose,CA,2,Mandarins,Open Class,63.1,1991
06/29,Brantford,Ontario,2,Conqueror II,Open Class,63.4,1991
06/29,San Jose,CA,3,Blue Devils B,Open Class,62.1,1991
06/29,Brantford,Ontario,3,Empire Loyalists,Open Class,56.9,1991
06/29,Bridgeport,CT,1,Hawthorne Caballeros,Open Class,82.9,1991
06/29,Syracuse,NY,1,Empire Statesmen,Open Class,80.1,1991
06/30,Meadowlands,NJ,1,Phantom Regiment,Open Class,75.9,1991
06/30,Green Bay,WI,1,Colts,Open Class,59.9,1991
06/29,Bridgeport,CT,2,Connecticut Hurricanes,Open Class,76.4,1991
06/29,Syracuse,NY,2,Rochester Crusaders,Open Class,74.4,1991
06/30,Meadowlands,NJ,2,Cadets,Open Class,73.3,1991
06/30,Green Bay,WI,2,Kiwanis Kavaliers,Open Class,56.4,1991
06/29,Bridgeport,CT,3,Bushwackers,Open Class,74.9,1991
06/29,Syracuse,NY,3,Westshoremen,Open Class,68.7,1991
06/30,Meadowlands,NJ,3,Crossmen,Open Class,68.5,1991
06/30,Green Bay,WI,3,CapitolAires,Open Class,42.2,1991
06/29,Bridgeport,CT,4,New York Skyliners,Open Class,72.2,1991
06/29,Syracuse,NY,4,Steel City Ambassadors,Open Class,56.6,1991
06/30,Meadowlands,NJ,4,Spirit of Atlanta,Open Class,61.6,1991
06/30,Green Bay,WI,4,Madison Junior Scouts,Open Class,28.0,1991
06/29,Bridgeport,CT,5,Sunrisers,Open Class,59.9,1991
06/29,Syracuse,NY,5,Capital Brass Ensemble,Open Class,49.6,1991
06/30,Meadowlands,NJ,5,Boston Crusaders,Open Class,59.3,1991
06/30,Green Bay,WI,5,Racine Scouts,Open Class,20.3,1991
06/29,Bridgeport,CT,6,"Free Sound of Long
  Island",Open Class,53.7,1991
06/30,Meadowlands,NJ,6,Dutch Boy,Open Class,58.5,1991
06/30,Meadowlands,NJ,7,L'Insolite,Open Class,48.3,1991
06/30,Rochester,MN,1,Madison Scouts,Open Class,81.1,1991
06/30,Bourbonnais,IL,1,Royalaires,Open Class,55.7,1991
06/30,Rochester,MN,2,Railmen,Open Class,63.8,1991
06/30,Bourbonnais,IL,2,Prince Hall Lancers,Open Class,55.5,1991
06/30,Rochester,MN,3,Minnesota Brass,Open Class,62.3,1991
06/30,Bourbonnais,IL,3,Joliet Kinsmen,Open Class,49.7,1991
06/30,Rochester,MN,4,Blue Stars,Open Class,57.5,1991
06/30,Bourbonnais,IL,4,Guardsmen Cadets,Open Class,42.0,1991
06/30,Rochester,MN,5,Knights,Open Class,49.1,1991
06/30,Rochester,MN,6,Bandettes,Open Class,44.8,1991
06/30,Rochester,MN,7,Americanos,Open Class,42.6,1991
07/01,Alexandria,MN,1,Madison Scouts,World Class,82.3,1991
07/02,Marlborough,MA,1,Phantom Regiment,World Class,77.2,1991
07/02,Fairmont,MN,1,Star of Indiana,World Class,80.8,1991
07/03,Bristol,RI,1,Phantom Regiment,World Class,79.5,1991
07/01,Alexandria,MN,2,Railmen,World Class,60.1,1991
07/02,Marlborough,MA,2,Dutch Boy,World Class,63.8,1991
07/02,Fairmont,MN,2,Railmen,World Class,58.2,1991
07/03,Bristol,RI,2,Crossmen,World Class,73.5,1991
07/01,Alexandria,MN,3,Blue Stars,World Class,48.7,1991
07/02,Marlborough,MA,3,Boston Crusaders,World Class,52.7,1991
07/02,Fairmont,MN,3,Northern Aurora,World Class,50.2,1991
07/03,Bristol,RI,3,Dutch Boy,World Class,64.7,1991
07/01,Alexandria,MN,4,Northern Aurora,World Class,48.1,1991
07/02,Fairmont,MN,4,Knights,World Class,49.8,1991
07/03,Bristol,RI,4,Boston Crusaders,World Class,62.4,1991
07/01,Alexandria,MN,5,Knights,World Class,46.3,1991
07/02,Marlborough,MA,1,Spartans-NH,World Class,65.6,1991
07/02,Fairmont,MN,5,Phantom Regiment Cadets,World Class,45.3,1991
07/01,Alexandria,MN,6,Americanos,World Class,38.3,1991
07/02,Marlborough,MA,2,Academie Musicale,World Class,61.3,1991
07/02,Fairmont,MN,6,Bandettes,World Class,39.0,1991
07/03,Bristol,RI,1,Cardinals,World Class,53.6,1991
07/02,Marlborough,MA,3,Cardinals,World Class,52.7,1991
07/02,Marlborough,MA,4,Saint John's,World Class,46.8,1991
07/03,Pittsfield,MA,1,L'Insolite,World Class,55.3,1991
07/03,Austin,MN,1,Madison Scouts,World Class,83.7,1991
07/03,Oshkosh,WI,1,Colts,World Class,60.9,1991
07/03,Woodburn,OR,1,Blue Devils,World Class,80.3,1991
07/03,Austin,MN,2,Railmen,World Class,62.2,1991
07/03,Oshkosh,WI,2,Kiwanis Kavaliers,World Class,57.0,1991
07/03,Woodburn,OR,2,Freelancers,World Class,69.2,1991
07/03,Pittsfield,MA,1,Ventures,World Class,64.8,1991
07/03,Austin,MN,3,Northern Aurora,World Class,53.0,1991
07/03,Oshkosh,WI,3,Pioneer,World Class,53.8,1991
07/03,Woodburn,OR,3,Marauders,World Class,57.8,1991
07/03,Pittsfield,MA,2,Academie Musicale,World Class,57.0,1991
07/03,Austin,MN,4,Blue Stars,World Class,52.2,1991
07/03,Oshkosh,WI,4,Phantom Regiment Cadets,World Class,44.8,1991
07/03,Pittsfield,MA,3,Saint John's,World Class,48.9,1991
07/03,Austin,MN,5,Americanos,World Class,40.2,1991
07/03,Oshkosh,WI,5,Rapid City Express,World Class,39.6,1991
07/03,Woodburn,OR,1,Spartans-WA,World Class,57.4,1991
07/03,Pittsfield,MA,4,Eagles of Central NY,World Class,42.4,1991
07/03,Austin,MN,5,Bandettes,World Class,40.2,1991
07/03,Oshkosh,WI,6,Northmen-WI,World Class,37.5,1991
07/03,Woodburn,OR,2,Seattle Cascades,World Class,43.6,1991
07/03,Pittsfield,MA,5,Raiders,World Class,35.6,1991
07/03,Oshkosh,WI,7,Royalaires,World Class,29.5,1991
07/03,Pittsfield,MA,6,Springfield Ambassadors,World Class,27.2,1991
07/03,Highland Park,IL,1,Prince Hall Lancers,World Class,43.5,1991
07/04,Wakefield,MA,1,Phantom Regiment,World Class,80.1,1991
07/04,New Berlin,WI,1,Colts,World Class,63.6,1991
07/04,Saint Peter,MN,1,Madison Scouts,World Class,75.2,1991
07/03,Highland Park,IL,2,Dutch Boy Cadets,World Class,40.0,1991
07/04,Wakefield,MA,2,Dutch Boy,World Class,67.2,1991
07/04,New Berlin,WI,2,Pioneer,World Class,59.9,1991
07/04,Saint Peter,MN,2,Minnesota Brass,World Class,58.4,1991
07/03,Highland Park,IL,3,Joliet Kingsmen,World Class,34.2,1991
07/04,Wakefield,MA,3,Boston Crusaders,World Class,62.8,1991
07/04,New Berlin,WI,3,Royalaires,World Class,48.0,1991
07/04,Saint Peter,MN,3,Northern Aurora,World Class,50.3,1991
07/03,Highland Park,IL,4,Racine Scouts,World Class,32.0,1991
07/04,Wakefield,MA,4,L'Insolite,World Class,58.5,1991
07/04,New Berlin,WI,4,Rapid City Express,World Class,47.2,1991
07/04,Saint Peter,MN,4,Blue Stars,World Class,46.7,1991
07/03,Highland Park,IL,5,Guardsmen Cadets,World Class,30.5,1991
07/04,New Berlin,WI,5,Racine Scouts,World Class,29.3,1991
07/04,Saint Peter,MN,5,Bandettes,World Class,42.2,1991
07/03,Highland Park,IL,6,Colt Cadets,World Class,29.3,1991
07/04,Wakefield,MA,1,Spartans-NH,World Class,67.0,1991
07/04,New Berlin,WI,6,New Day,World Class,21.9,1991
07/04,Saint Peter,MN,6,Americanos,World Class,41.6,1991
07/03,Highland Park,IL,7,New Day,World Class,25.1,1991
07/04,Wakefield,MA,2,Academie Musicale,World Class,66.3,1991
