Date,City,State,Place,Corps,Class,Score,Year
06/22,Riverside,CA,2,Vanguard,World Class,78.05,2007
06/21,Benson,NC,3,Boston Crusaders,World Class,71.5,2007
06/22,Columbia,SC,3,Boston Crusaders,World Class,72.0,2007
06/22,Racine,WI,3,Pioneer,World Class,55.7,2007
06/22,Riverside,CA,3,Academy,World Class,69.55,2007
06/21,Benson,NC,4,Spirit,World Class,67.1,2007
06/22,Columbia,SC,4,Spirit,World Class,67.75,2007
06/22,Riverside,CA,4,Mandarins,World Class,64.95,2007
06/22,Racine,WI,1,Capital Sound,World Class,50.7,2007
06/22,Riverside,CA,5,Pacific Crest,World Class,63.85,2007
06/21,Benson,NC,1,Teal Sound,World Class,59.65,2007
06/22,Columbia,SC,1,Teal Sound,World Class,62.35,2007
06/22,Racine,WI,2,Racine Scouts,World Class,41.35,2007
06/22,Riverside,CA,1,Gold,World Class,51.9,2007
06/22,Racine,WI,1,Kilties,World Class,61.875,2007
06/22,Riverside,CA,2,Impulse,World Class,51.65,2007
06/22,Riverside,CA,3,Mystikal,World Class,43.2,2007
06/22,Riverside,CA,4,Velvet Knights,World Class,42.9,2007
06/22,Riverside,CA,1,Dream,World Class,61.238,2007
06/23,Toledo,OH,1,Cavaliers,World Class,78.85,2007
06/23,Alpharetta,GA,1,Cadets,World Class,79.8,2007
06/23,Brockton,MA,1,Spartans,World Class,70.1,2007
06/23,Rockford,IL,1,Phantom Regiment,World Class,77.95,2007
06/23,Toledo,OH,2,Bluecoats,World Class,78.35,2007
06/23,Alpharetta,GA,2,Carolina Crown,World Class,76.15,2007
06/23,Rockford,IL,2,Blue Knights,World Class,71.8,2007
06/23,Toledo,OH,3,Glassmen,World Class,69.45,2007
06/23,Alpharetta,GA,3,Boston Crusaders,World Class,71.25,2007
06/23,Brockton,MA,1,Citations,World Class,58.1,2007
06/23,Rockford,IL,3,Colts,World Class,69.15,2007
06/23,Toledo,OH,4,Crossmen,World Class,68.0,2007
06/23,Alpharetta,GA,4,Spirit,World Class,67.55,2007
06/23,Brockton,MA,2,7th Regiment,World Class,49.9,2007
06/23,Rockford,IL,4,Madison Scouts,World Class,65.65,2007
06/23,Toledo,OH,5,Troopers,World Class,63.25,2007
06/23,Brockton,MA,3,Targets,World Class,43.4,2007
06/23,Rockford,IL,5,Pioneer,World Class,56.05,2007
06/23,Toledo,OH,6,Southwind,World Class,62.35,2007
06/23,Alpharetta,GA,1,Teal Sound,World Class,66.4,2007
06/23,Rockford,IL,1,Capital Sound,World Class,63.15,2007
06/23,Alpharetta,GA,1,Corpsvets,World Class,63.8,2007
06/23,Rockford,IL,1,Kilties,World Class,63.15,2007
06/23,Walnut,CA,1,Blue Devils,World Class,79.4,2007
06/24,Belding,MI,1,Cavaliers,World Class,79.95,2007
06/24,Lisle,IL,1,Phantom Regiment,World Class,79.7,2007
06/24,Glendale,AZ,1,Blue Devils,World Class,79.75,2007
06/23,Walnut,CA,2,Vanguard,World Class,77.2,2007
06/24,Belding,MI,2,Blue Knights,World Class,73.05,2007
06/24,Lisle,IL,2,Bluecoats,World Class,78.2,2007
06/24,Glendale,AZ,2,Vanguard,World Class,77.7,2007
06/23,Walnut,CA,3,Academy,World Class,70.5,2007
06/24,Belding,MI,3,Glassmen,World Class,70.85,2007
06/24,Lisle,IL,3,Madison Scouts,World Class,65.05,2007
06/24,Glendale,AZ,3,Academy,World Class,71.05,2007
06/23,Walnut,CA,4,Mandarins,World Class,66.4,2007
06/24,Belding,MI,4,Colts,World Class,68.5,2007
06/24,Lisle,IL,4,Southwind,World Class,63.55,2007
06/24,Glendale,AZ,4,Pacific Crest,World Class,64.8,2007
06/23,Walnut,CA,5,Pacific Crest,World Class,64.65,2007
06/24,Belding,MI,5,Crossmen,World Class,67.95,2007
06/24,Lisle,IL,5,Pioneer,World Class,57.15,2007
06/24,Belding,MI,6,Blue Stars,World Class,67.4,2007
06/24,Glendale,AZ,1,Impulse,World Class,53.05,2007
06/23,Walnut,CA,1,Gold,World Class,55.65,2007
06/24,Belding,MI,7,Troopers,World Class,61.45,2007
06/24,Lisle,IL,1,Capital Sound,World Class,53.1,2007
06/23,Walnut,CA,2,Impulse,World Class,54.35,2007
06/23,Walnut,CA,3,Mystikal,World Class,49.5,2007
06/24,Belding,MI,1,Dutch Boy,World Class,51.15,2007
06/24,Lisle,IL,1,Kilties,World Class,62.45,2007
06/23,Walnut,CA,4,Velvet Knights,World Class,48.4,2007
06/23,Walnut,CA,1,Dream,World Class,62.05,2007
06/24,Bedford,TX,1,Frontier,World Class,63.375,2007
06/25,Russellville,AL,1,Cadets,World Class,81.3,2007
06/25,Erie,PA,1,Blue Knights,World Class,74.6,2007
06/26,Hornell,NY,1,Glassmen,World Class,74.05,2007
06/25,Russellville,AL,2,Carolina Crown,World Class,77.25,2007
06/25,Erie,PA,2,Glassmen,World Class,72.2,2007
06/26,Hornell,NY,2,Colts,World Class,72.0,2007
06/24,Bedford,TX,1,Gulf Coast Sound,World Class,60.375,2007
06/25,Russellville,AL,3,Boston Crusaders,World Class,73.35,2007
06/25,Erie,PA,3,Colts,World Class,70.75,2007
06/26,Hornell,NY,3,Blue Stars,World Class,69.0,2007
06/25,Russellville,AL,4,Spirit,World Class,68.1,2007
06/25,Erie,PA,4,Crossmen,World Class,69.05,2007
06/25,Erie,PA,5,Blue Stars,World Class,68.05,2007
06/26,Hornell,NY,1,Spartans,World Class,69.2,2007
06/25,Russellville,AL,1,Teal Sound,World Class,67.15,2007
06/25,Erie,PA,1,Spartans,World Class,69.05,2007
06/26,Hornell,NY,2,Dutch Boy,World Class,50.0,2007
06/25,Russellville,AL,1,Music City Legend,World Class,61.15,2007
06/25,Erie,PA,2,Dutch Boy,World Class,50.05,2007
06/26,Lexington,KY,1,Cadets,World Class,80.0,2007
06/28,Oswego,IL,1,Cavaliers,World Class,81.9,2007
06/28,Evansville,IN,1,Blue Devils,World Class,80.6,2007
06/28,Elizabeth,PA,1,Phantom Regiment,World Class,80.5,2007
06/26,Lexington,KY,2,Phantom Regiment,World Class,78.75,2007
06/28,Oswego,IL,2,Colts,World Class,72.95,2007
06/28,Evansville,IN,2,Blue Stars,World Class,73.35,2007
06/28,Elizabeth,PA,2,Carolina Crown,World Class,79.2,2007
06/26,Lexington,KY,3,Carolina Crown,World Class,76.05,2007
06/28,Oswego,IL,3,Pacific Crest,World Class,66.65,2007
06/28,Evansville,IN,3,Spirit,World Class,71.0,2007
06/28,Elizabeth,PA,3,Blue Knights,World Class,75.25,2007
06/26,Lexington,KY,4,Boston Crusaders,World Class,72.55,2007
06/28,Oswego,IL,4,Madison Scouts,World Class,66.55,2007
06/28,Evansville,IN,4,Troopers,World Class,67.05,2007
06/28,Elizabeth,PA,4,Boston Crusaders,World Class,74.05,2007
06/26,Lexington,KY,5,Spirit,World Class,67.45,2007
06/28,Oswego,IL,5,Pioneer,World Class,60.55,2007
06/28,Elizabeth,PA,5,Crossmen,World Class,69.15,2007
06/26,Lexington,KY,6,Southwind,World Class,63.9,2007
06/28,Evansville,IN,1,Memphis Sound,World Class,64.95,2007
06/28,Oswego,IL,1,Colt Cadets,World Class,56.25,2007
06/28,Evansville,IN,2,Revolution,World Class,58.55,2007
06/28,Elizabeth,PA,1,Teal Sound,World Class,66.95,2007
06/26,Lexington,KY,1,Teal Sound,World Class,62.65,2007
06/28,Oswego,IL,1,Capital Sound,World Class,56.45,2007
06/29,Madison,WI,1,Blue Stars,World Class,71.0,2007
06/29,Elk Grove,CA,1,Mandarins,World Class,68.55,2007
06/29,Westminster,MD,1,Cadets,World Class,82.25,2007
06/29,Normal,IL,1,Cavaliers,World Class,81.3,2007
06/29,Madison,WI,2,Madison Scouts,World Class,65.75,2007
06/29,Westminster,MD,2,Phantom Regiment,World Class,81.15,2007
06/29,Normal,IL,2,Bluecoats,World Class,80.2,2007
06/29,Madison,WI,3,Southwind,World Class,64.5,2007
06/29,Elk Grove,CA,1,Blue Devils B,World Class,68.9,2007
06/29,Westminster,MD,3,Carolina Crown,World Class,79.8,2007
06/29,Normal,IL,3,Vanguard,World Class,79.75,2007
06/29,Madison,WI,4,Cascades,World Class,63.95,2007
06/29,Elk Grove,CA,2,Vanguard Cadets,World Class,66.45,2007
06/29,Westminster,MD,4,Blue Knights,World Class,75.25,2007
06/29,Normal,IL,4,Colts,World Class,73.45,2007
06/29,Madison,WI,5,Pioneer,World Class,60.3,2007
06/29,Westminster,MD,5,Boston Crusaders,World Class,74.15,2007
06/29,Normal,IL,5,Glassmen,World Class,72.9,2007
06/29,Elk Grove,CA,1,Fever,World Class,63.45,2007
06/29,Westminster,MD,6,Crossmen,World Class,68.25,2007
06/29,Normal,IL,6,Spirit,World Class,69.05,2007
06/29,Madison,WI,1,Capital Sound,World Class,52.85,2007
06/29,Elk Grove,CA,2,Impulse,World Class,59.95,2007
06/29,Normal,IL,7,Pacific Crest,World Class,68.15,2007
06/29,Elk Grove,CA,3,Velvet Knights,World Class,56.45,2007
06/29,Westminster,MD,1,Spartans,World Class,70.05,2007
06/29,Madison,WI,1,Minnesota Brass,World Class,63.163,2007
06/29,Elk Grove,CA,4,Blue Devils C,World Class,49.95,2007
06/29,Normal,IL,1,Colt Cadets,World Class,55.75,2007
06/29,Elk Grove,CA,1,Renegades,World Class,67.9,2007
06/29,Normal,IL,1,Memphis Sound,World Class,67.05,2007
06/29,Elk Grove,CA,2,River City Regiment,World Class,61.675,2007
06/30,Kalamazoo,MI,1,Blue Devils,World Class,82.15,2007
06/30,East Rutherford,NJ,1,Cadets,World Class,81.95,2007
06/30,Mankato,MN,1,Vanguard,World Class,80.55,2007
06/30,LaCrosse,WI,1,Blue Stars,World Class,72.45,2007
06/30,Kalamazoo,MI,2,Cavaliers,World Class,81.9,2007
06/30,East Rutherford,NJ,2,Phantom Regiment,World Class,81.2,2007
06/30,Mankato,MN,2,Spirit,World Class,71.2,2007
06/30,LaCrosse,WI,2,Pioneer,World Class,64.2,2007
06/30,Kalamazoo,MI,3,Bluecoats,World Class,80.9,2007
06/30,East Rutherford,NJ,3,Carolina Crown,World Class,80.35,2007
06/30,Mankato,MN,3,Pacific Crest,World Class,69.7,2007
06/30,Kalamazoo,MI,4,Glassmen,World Class,73.6,2007
06/30,East Rutherford,NJ,4,Blue Knights,World Class,75.75,2007
06/30,Mankato,MN,4,Southwind,World Class,66.95,2007
06/30,LaCrosse,WI,1,Revolution,World Class,63.7,2007
06/30,Kalamazoo,MI,5,Cascades,World Class,69.05,2007
06/30,East Rutherford,NJ,5,Boston Crusaders,World Class,73.95,2007
06/30,Mankato,MN,5,Madison Scouts,World Class,66.2,2007
06/30,LaCrosse,WI,2,Capital Sound,World Class,57.1,2007
06/30,Kalamazoo,MI,6,Troopers,World Class,68.2,2007
06/30,East Rutherford,NJ,6,Crossmen,World Class,68.65,2007
06/30,LaCrosse,WI,3,Racine Scouts,World Class,47.3,2007
06/30,Kalamazoo,MI,1,Colt Cadets,World Class,57.7,2007
06/30,East Rutherford,NJ,1,Jersey Surf,World Class,69.5,2007
06/30,Kalamazoo,MI,1,Memphis Sound,World Class,66.5,2007
06/30,Kalamazoo,MI,1,Kilties,World Class,66.363,2007
06/30,Sunnyvale,CA,1,Mandarins,World Class,69.25,2007
06/30,Bridgeport,CT,1,Reading Buccaneers,World Class,80.675,2007
06/30,Bridgeport,CT,2,Hawthorne Caballeros,World Class,77.175,2007
06/30,Sunnyvale,CA,1,Blue Devils B,World Class,71.3,2007
06/30,Bridgeport,CT,3,Empire Statesmen,World Class,75.538,2007
06/30,Sunnyvale,CA,2,Vanguard Cadets,World Class,68.75,2007
06/30,Bridgeport,CT,4,Bushwackers,World Class,71.963,2007
06/30,Bridgeport,CT,5,Syracuse Brigadiers,World Class,71.3,2007
06/30,Sunnyvale,CA,1,Fever,World Class,67.4,2007
06/30,Bridgeport,CT,6,Connecticut Hurricanes,World Class,69.738,2007
06/30,Sunnyvale,CA,2,Impulse,World Class,60.15,2007
06/30,Sunnyvale,CA,3,Velvet Knights,World Class,57.55,2007
06/30,Bridgeport,CT,1,Corpsvets,World Class,67.563,2007
06/30,Sunnyvale,CA,4,Blue Devils C,World Class,52.2,2007
06/30,Sunnyvale,CA,1,Renegades,World Class,72.663,2007
06/30,Sunnyvale,CA,2,Dream,World Class,65.375,2007
06/30,Sunnyvale,CA,3,River City Regiment,World Class,64.663,2007
07/01,Port Huron,MI,1,Cavaliers,World Class,82.95,2007
07/01,Rome,NY,1,Phantom Regiment,World Class,82.1,2007
07/01,Stillwater,MN,1,Vanguard,World Class,81.45,2007
07/01,Modesto,CA,1,Mandarins,World Class,69.5,2007
07/01,Port Huron,MI,2,Bluecoats,World Class,81.7,2007
07/01,Rome,NY,2,Blue Knights,World Class,75.85,2007
07/01,Stillwater,MN,2,Spirit,World Class,73.45,2007
07/01,Port Huron,MI,3,Glassmen,World Class,73.7,2007
07/01,Rome,NY,3,Boston Crusaders,World Class,73.95,2007
07/01,Stillwater,MN,3,Pacific Crest,World Class,68.8,2007
07/01,Modesto,CA,1,Blue Devils B,World Class,72.7,2007
07/01,Port Huron,MI,4,Troopers,World Class,68.2,2007
07/01,Stillwater,MN,3,Southwind,World Class,68.8,2007
07/01,Modesto,CA,2,Vanguard Cadets,World Class,70.2,2007
07/01,Port Huron,MI,5,Cascades,World Class,65.2,2007
07/01,Rome,NY,1,Spartans,World Class,72.8,2007
07/01,Stillwater,MN,5,Madison Scouts,World Class,66.6,2007
07/01,Rome,NY,2,Jersey Surf,World Class,72.0,2007
07/01,Modesto,CA,1,Fever,World Class,71.45,2007
07/01,Port Huron,MI,1,Memphis Sound,World Class,64.0,2007
07/01,Rome,NY,3,Teal Sound,World Class,68.2,2007
07/01,Stillwater,MN,1,Minnesota Brass,World Class,71.663,2007
07/01,Modesto,CA,2,Impulse,World Class,61.25,2007
07/01,Rome,NY,4,Raiders,World Class,61.8,2007
07/01,Stillwater,MN,2,Govenaires,World Class,63.25,2007
07/01,Modesto,CA,3,Velvet Knights,World Class,57.95,2007
07/01,Stillwater,MN,3,"Chops, Inc.",World Class,60.575,2007
07/01,Modesto,CA,4,Blue Devils C,World Class,55.2,2007
07/01,Rome,NY,1,7th Regiment,World Class,49.7,2007
07/02,Fort Edward,NY,1,Cadets,World Class,83.95,2007
07/02,Centerville,OH,1,Bluecoats,World Class,83.7,2007
07/03,Bristol,RI,1,Cadets,World Class,84.05,2007
07/03,Nashua,NH,1,Phantom Regiment,World Class,81.95,2007
07/02,Fort Edward,NY,2,Carolina Crown,World Class,82.35,2007
07/02,Centerville,OH,2,Blue Devils,World Class,83.5,2007
07/03,Bristol,RI,2,Carolina Crown,World Class,82.25,2007
07/03,Nashua,NH,2,Blue Knights,World Class,76.4,2007
07/02,Fort Edward,NY,3,Boston Crusaders,World Class,76.85,2007
07/02,Centerville,OH,3,Cavaliers,World Class,82.7,2007
07/03,Bristol,RI,3,Crossmen,World Class,70.9,2007
07/03,Nashua,NH,3,Boston Crusaders,World Class,74.95,2007
07/02,Fort Edward,NY,4,Crossmen,World Class,71.65,2007
07/02,Centerville,OH,4,Glassmen,World Class,74.1,2007
07/02,Centerville,OH,5,Troopers,World Class,69.1,2007
07/03,Bristol,RI,1,Jersey Surf,World Class,72.1,2007
07/03,Nashua,NH,1,Spartans,World Class,73.55,2007
07/02,Fort Edward,NY,1,Spartans,World Class,74.2,2007
07/02,Centerville,OH,6,Cascades,World Class,68.6,2007
07/03,Nashua,NH,2,Teal Sound,World Class,66.8,2007
07/02,Fort Edward,NY,2,Teal Sound,World Class,70.85,2007
07/03,Bristol,RI,1,Dutch Boy,World Class,60.55,2007
07/02,Centerville,OH,1,Memphis Sound,World Class,68.7,2007
07/03,Bristol,RI,2,7th Regiment,World Class,53.9,2007
07/03,Nashua,NH,1,Citations,World Class,58.4,2007
07/02,Fort Edward,NY,1,Dutch Boy,World Class,58.65,2007
07/02,Centerville,OH,2,Revolution,World Class,60.85,2007
07/02,Fort Edward,NY,2,7th Regiment,World Class,54.7,2007
07/02,Fort Edward,NY,3,Les Stentors,World Class,39.5,2007
07/04,Beverly,MA,1,Carolina Crown,World Class,82.05,2007
07/05,Columbus,OH,1,Blue Devils,World Class,84.8,2007
07/06,Lawrence,MA,1,Cadets,World Class,84.4,2007
07/06,Michigan City,IN,1,Cavaliers,World Class,84.45,2007
07/04,Beverly,MA,2,Blue Knights,World Class,77.5,2007
07/05,Columbus,OH,2,Vanguard,World Class,83.25,2007
07/06,Lawrence,MA,2,Phantom Regiment,World Class,83.5,2007
07/06,Michigan City,IN,2,Bluecoats,World Class,82.95,2007
07/04,Beverly,MA,3,Boston Crusaders,World Class,75.85,2007
07/05,Columbus,OH,3,Spirit,World Class,72.1,2007
07/06,Lawrence,MA,3,Carolina Crown,World Class,83.1,2007
07/06,Michigan City,IN,3,Glassmen,World Class,74.85,2007
07/04,Beverly,MA,4,Crossmen,World Class,71.6,2007
07/05,Columbus,OH,4,Pacific Crest,World Class,71.7,2007
07/06,Lawrence,MA,4,Blue Knights,World Class,76.85,2007
07/06,Michigan City,IN,4,Colts,World Class,74.25,2007
07/05,Columbus,OH,5,Cascades,World Class,71.2,2007
07/06,Lawrence,MA,5,Boston Crusaders,World Class,76.05,2007
07/06,Michigan City,IN,5,Blue Stars,World Class,72.75,2007
07/04,Beverly,MA,1,Dutch Boy,World Class,57.0,2007
07/05,Columbus,OH,6,Troopers,World Class,69.35,2007
07/06,Lawrence,MA,6,Crossmen,World Class,72.05,2007
07/06,Michigan City,IN,6,Pioneer,World Class,64.65,2007
07/04,Beverly,MA,2,Les Stentors,World Class,43.6,2007
07/05,Columbus,OH,7,Madison Scouts,World Class,67.7,2007
07/06,Lawrence,MA,1,Spartans,World Class,77.15,2007
07/06,Lawrence,MA,2,Teal Sound,World Class,65.3,2007
07/06,Buffalo,NY,1,Vanguard,World Class,84.45,2007
07/06,Dubuque,IA,1,Colt Cadets,World Class,60.7,2007
07/07,Canton,OH,1,Cavaliers,World Class,84.4,2007
07/07,Eau Claire,WI,1,Revolution,World Class,76.05,2007
07/06,Buffalo,NY,2,Spirit,World Class,76.1,2007
07/07,Canton,OH,2,Blue Devils,World Class,83.6,2007
07/07,Eau Claire,WI,2,Memphis Sound,World Class,74.85,2007
07/06,Buffalo,NY,3,Southwind,World Class,71.65,2007
07/06,Dubuque,IA,1,Revolution,World Class,72.8,2007
07/07,Canton,OH,3,Bluecoats,World Class,83.45,2007
07/07,Eau Claire,WI,3,Capital Sound,World Class,64.8,2007
07/06,Buffalo,NY,4,Madison Scouts,World Class,69.7,2007
07/06,Dubuque,IA,2,Memphis Sound,World Class,71.7,2007
07/07,Canton,OH,4,Colts,World Class,75.0,2007
07/07,Eau Claire,WI,4,Racine Scouts,World Class,53.65,2007
07/06,Buffalo,NY,5,Cascades,World Class,69.1,2007
07/06,Dubuque,IA,3,Capital Sound,World Class,62.3,2007
07/07,Canton,OH,5,Blue Stars,World Class,73.25,2007
07/07,Eau Claire,WI,5,HYPE,World Class,51.8,2007
07/06,Buffalo,NY,6,Troopers,World Class,68.65,2007
07/06,Dubuque,IA,4,Racine Scouts,World Class,51.9,2007
07/07,Canton,OH,6,Pioneer,World Class,65.25,2007
07/06,Dubuque,IA,5,HYPE,World Class,51.15,2007
07/07,Eau Claire,WI,1,Minnesota Brass,World Class,80.375,2007
07/07,Springfield,MA,1,Spartans,World Class,79.6,2007
07/07,Rochester,NY,1,Hawthorne Caballeros,World Class,80.238,2007
07/07,Allentown,PA,1,Cadets,World Class,85.7,2007
07/08,Allentown,PA,1,Blue Devils,World Class,86.85,2007
07/07,Springfield,MA,2,Teal Sound,World Class,72.8,2007
07/07,Rochester,NY,2,Empire Statesmen,World Class,78.838,2007
07/07,Allentown,PA,2,Phantom Regiment,World Class,83.95,2007
07/08,Allentown,PA,2,Cavaliers,World Class,85.325,2007
07/07,Springfield,MA,3,Raiders,World Class,71.15,2007
07/07,Rochester,NY,3,Syracuse Brigadiers,World Class,75.8,2007
07/07,Allentown,PA,3,Vanguard,World Class,83.425,2007
07/08,Allentown,PA,3,Bluecoats,World Class,84.75,2007
07/07,Rochester,NY,4,Rochester Crusaders,World Class,70.963,2007
07/07,Allentown,PA,4,Carolina Crown,World Class,83.125,2007
07/08,Allentown,PA,4,Blue Knights,World Class,79.075,2007
07/07,Springfield,MA,1,Citations,World Class,65.4,2007
07/07,Allentown,PA,5,Boston Crusaders,World Class,77.4,2007
07/08,Allentown,PA,5,Colts,World Class,76.525,2007
07/07,Springfield,MA,2,Dutch Boy,World Class,61.7,2007
07/07,Rochester,NY,1,White Sabers,World Class,58.1,2007
07/07,Allentown,PA,6,Spirit,World Class,73.75,2007
07/08,Allentown,PA,6,Glassmen,World Class,75.925,2007
07/07,Springfield,MA,3,7th Regiment,World Class,58.45,2007
07/07,Allentown,PA,7,Pacific Crest,World Class,72.85,2007
07/08,Allentown,PA,7,Blue Stars,World Class,73.8,2007
07/07,Springfield,MA,4,Targets,World Class,51.45,2007
07/07,Allentown,PA,8,Madison Scouts,World Class,70.05,2007
07/08,Allentown,PA,8,Crossmen,World Class,72.775,2007
07/07,Springfield,MA,5,Spirit of Newark,World Class,47.2,2007
07/07,Allentown,PA,9,Southwind,World Class,69.75,2007
07/08,Allentown,PA,9,Cascades,World Class,69.375,2007
07/07,Allentown,PA,10,Troopers,World Class,68.1,2007
07/08,Allentown,PA,10,Pioneer,World Class,65.025,2007
07/07,Allentown,PA,1,Jersey Surf,World Class,73.075,2007
07/09,Warrenton,VA,1,Vanguard,World Class,85.4,2007
07/09,Dublin,OH,1,Cavaliers,World Class,85.55,2007
07/09,Hershey,PA,1,Blue Devils,World Class,86.6,2007
