Date,City,State,Place,Corps,Class,Score,Year
06/02,Bloomfield,NJ,1,Garfield Cadets,World Class,73.2,1984
06/02,Harvard,IL,1,Phantom Regiment,World Class,70.5,1984
06/03,Middletown,NY,1,27th Lancers,World Class,60.0,1984
06/03,Manitowoc,WI,1,Phantom Regiment,World Class,68.6,1984
06/02,Bloomfield,NJ,2,27th Lancers,World Class,59.0,1984
06/02,Harvard,IL,2,Cavaliers,World Class,60.3,1984
06/03,Middletown,NY,2,Bridgemen,World Class,51.1,1984
06/03,Manitowoc,WI,2,Madison Scouts,World Class,61.6,1984
06/02,Bloomfield,NJ,3,Les Eclipses,World Class,47.8,1984
06/02,Harvard,IL,3,Knights,World Class,44.9,1984
06/03,Middletown,NY,3,Les Eclipses,World Class,43.8,1984
06/03,Manitowoc,WI,3,Pioneer,World Class,38.6,1984
06/02,Bloomfield,NJ,4,Diplomats,World Class,43.1,1984
06/02,Harvard,IL,4,Pioneer,World Class,35.2,1984
06/03,Middletown,NY,4,Diplomats,World Class,43.5,1984
06/03,Manitowoc,WI,4,Rivermen,World Class,16.2,1984
06/02,Bloomfield,NJ,5,Valley Aires,World Class,34.8,1984
06/02,Harvard,IL,5,Spirit of '76,World Class,26.2,1984
06/03,Middletown,NY,5,Valley Aires,World Class,31.5,1984
06/03,Manitowoc,WI,5,Marquis,World Class,11.3,1984
06/09,Bridgeport,CT,1,Hawthorne Caballeros,World Class,65.55,1984
06/09,Lynn,MA,1,Garfield Cadets,World Class,79.4,1984
06/09,Appleton,WI,1,Madison Scouts,World Class,68.7,1984
06/09,Des Plaines,IL,1,Phantom Regiment,World Class,78.2,1984
06/09,Bridgeport,CT,2,Reading Buccaneers,World Class,58.45,1984
06/09,Lynn,MA,2,27th Lancers,World Class,64.5,1984
06/09,Appleton,WI,2,Pioneer,World Class,44.3,1984
06/09,Des Plaines,IL,2,Knights,World Class,59.3,1984
06/09,Bridgeport,CT,3,Connecticut Hurricanes,World Class,56.65,1984
06/09,Lynn,MA,3,Bridgemen,World Class,59.8,1984
06/09,Appleton,WI,3,Northmen-WI,World Class,22.3,1984
06/09,Des Plaines,IL,3,Emerald Knights,World Class,44.1,1984
06/09,Bridgeport,CT,4,New York Skyliners,World Class,54.8,1984
06/09,Lynn,MA,4,Diplomats,World Class,45.2,1984
06/09,Appleton,WI,4,Sundowners,World Class,16.3,1984
06/09,Des Plaines,IL,4,Royal Grenadiers,World Class,38.5,1984
06/09,Bridgeport,CT,5,Sunrisers,World Class,50.35,1984
06/09,Lynn,MA,5,Valley Aires,World Class,33.7,1984
06/09,Appleton,WI,5,Marquis,World Class,14.7,1984
06/09,Des Plaines,IL,5,Spirit of '76,World Class,36.1,1984
06/09,Appleton,WI,6,CapitolAires,World Class,14.3,1984
06/10,Madison,WI,1,Phantom Regiment,World Class,75.5,1984
06/15,Toledo,OH,1,Phantom Regiment,World Class,80.3,1984
06/16,Hershey,PA,1,Hawthorne Caballeros,World Class,74.3,1984
06/16,Saratoga Springs,NY,1,Diplomats,World Class,56.6,1984
06/10,Madison,WI,2,Madison Scouts,World Class,69.3,1984
06/15,Toledo,OH,2,Cavaliers,World Class,71.8,1984
06/16,Hershey,PA,2,Reading Buccaneers,World Class,67.2,1984
06/16,Saratoga Springs,NY,2,Northmen-NY,World Class,48.4,1984
06/10,Madison,WI,3,Cavaliers,World Class,68.0,1984
06/15,Toledo,OH,3,Pioneer,World Class,41.8,1984
06/16,Hershey,PA,3,New York Skyliners,World Class,62.2,1984
06/16,Saratoga Springs,NY,3,Les Crescendos,World Class,45.6,1984
06/10,Madison,WI,4,Emerald Knights,World Class,37.5,1984
06/15,Toledo,OH,4,Royal Grenadiers,World Class,24.3,1984
06/16,Hershey,PA,4,Bushwackers,World Class,54.65,1984
06/16,Saratoga Springs,NY,4,Valley Aires,World Class,37.2,1984
06/10,Madison,WI,5,Royal Grenadiers,World Class,34.1,1984
06/15,Toledo,OH,5,Caballaros,World Class,15.0,1984
06/16,Hershey,PA,5,Archer Epler Musketeers,World Class,46.9,1984
06/16,Saratoga Springs,NY,5,Horizon,World Class,27.4,1984
06/15,Toledo,OH,6,Saginaires,World Class,14.1,1984
06/16,Saginaw,MI,1,Phantom Regiment,World Class,80.2,1984
06/16,Concord,CA,1,Vanguard,World Class,78.7,1984
06/17,Geneseo,IL,1,Madison Scouts,World Class,73.6,1984
06/17,Grand Rapids,MI,1,Phantom Regiment,World Class,81.1,1984
06/16,Saginaw,MI,2,Cavaliers,World Class,69.0,1984
06/16,Concord,CA,2,Blue Devils,World Class,77.6,1984
06/17,Geneseo,IL,2,Knights,World Class,51.2,1984
06/17,Grand Rapids,MI,2,Cavaliers,World Class,73.4,1984
06/16,Saginaw,MI,3,Pioneer,World Class,40.3,1984
06/16,Concord,CA,3,California Dons,World Class,42.0,1984
06/17,Geneseo,IL,3,Colts,World Class,49.4,1984
06/17,Grand Rapids,MI,3,Pioneer,World Class,41.2,1984
06/16,Saginaw,MI,4,Bandettes,World Class,33.3,1984
06/16,Concord,CA,4,Blue Devils B,World Class,35.3,1984
06/17,Geneseo,IL,4,Emerald Knights,World Class,43.0,1984
06/17,Grand Rapids,MI,4,Glassmen,World Class,32.1,1984
06/16,Concord,CA,5,Conquistadors,World Class,22.3,1984
06/17,Geneseo,IL,5,Illiana Lancers,World Class,31.7,1984
06/17,Grand Rapids,MI,5,Royal Grenadiers,World Class,26.0,1984
06/16,Concord,CA,6,Mandarins,World Class,18.2,1984
06/17,Geneseo,IL,6,CapitolAires,World Class,16.6,1984
06/17,Grand Rapids,MI,6,Saginaires,World Class,17.0,1984
06/19,Montgomery,AL,1,Spirit of Atlanta,World Class,72.2,1984
06/20,Itta Bena,MS,1,Suncoast Sound,World Class,75.2,1984
06/22,Cape Girardeau,MO,1,Suncoast Sound,World Class,73.7,1984
06/22,Riverside,CA,1,Vanguard,World Class,81.6,1984
06/19,Montgomery,AL,2,Suncoast Sound,World Class,70.2,1984
06/20,Itta Bena,MS,2,Sky Ryders,World Class,60.5,1984
06/22,Cape Girardeau,MO,2,Sky Ryders,World Class,58.6,1984
06/22,Riverside,CA,2,Blue Devils,World Class,80.8,1984
06/19,Montgomery,AL,3,Florida Wave,World Class,49.5,1984
06/20,Itta Bena,MS,3,Florida Wave,World Class,52.6,1984
06/22,Cape Girardeau,MO,3,Florida Wave,World Class,51.3,1984
06/22,Riverside,CA,3,Freelancers,World Class,68.0,1984
06/19,Montgomery,AL,4,Pride of Cincinnati,World Class,42.6,1984
06/20,Itta Bena,MS,4,Pride of Cincinnati,World Class,44.8,1984
06/22,Cape Girardeau,MO,4,Pride of Cincinnati,World Class,45.0,1984
06/22,Riverside,CA,4,Velvet Knights,World Class,64.8,1984
06/19,Montgomery,AL,5,Black Knights,World Class,39.1,1984
06/20,Itta Bena,MS,5,Black Knights,World Class,42.5,1984
06/22,Cape Girardeau,MO,5,Black Knights,World Class,40.3,1984
06/22,Riverside,CA,5,Valley Fever,World Class,58.9,1984
06/19,Montgomery,AL,6,Nighthawks,World Class,35.7,1984
