Date,City,State,Place,Corps,Class,Score,Year
06/27,Los Angeles,CA,8,Velvet Knights,World Class,42.55,1982
06/28,Alton,IL,8,Les Chatelaines,World Class,39.45,1982
06/27,Los Angeles,CA,9,Anaheim Kingsmen,World Class,37.7,1982
06/27,Los Angeles,CA,10,Blue Stars,World Class,30.4,1982
06/29,Raleigh,NC,1,Bridgemen,World Class,70.45,1982
06/29,Terre Haute,IN,1,Garfield Cadets,World Class,73.55,1982
06/30,Springfield,MO,1,Phantom Regiment,World Class,78.3,1982
06/29,Raleigh,NC,2,27th Lancers,World Class,69.7,1982
06/29,Terre Haute,IN,2,Memphis Blues,World Class,58.9,1982
06/30,Springfield,MO,2,Madison Scouts,World Class,73.25,1982
06/29,Raleigh,NC,3,Crossmen,World Class,69.2,1982
06/29,Terre Haute,IN,3,Rivermen,World Class,47.0,1982
06/30,Springfield,MO,3,Suncoast Sound,World Class,60.85,1982
06/29,Raleigh,NC,4,Spirit of Atlanta,World Class,64.6,1982
06/29,Terre Haute,IN,4,Guardsmen,World Class,42.75,1982
06/30,Springfield,MO,4,Knights,World Class,57.5,1982
06/29,Raleigh,NC,5,North Star,World Class,56.55,1982
06/29,Terre Haute,IN,5,Les Chatelaines,World Class,42.3,1982
06/30,Springfield,MO,5,San Jose Raiders,World Class,54.45,1982
06/29,Raleigh,NC,6,Avant Garde,World Class,40.0,1982
06/29,Terre Haute,IN,6,Imperial Guard,World Class,40.5,1982
06/30,Springfield,MO,6,Colts,World Class,47.1,1982
06/29,Terre Haute,IN,7,Ventures,World Class,29.15,1982
07/01,Charlotte,NC,1,27th Lancers,World Class,71.0,1982
07/01,Columbus,OH,1,Garfield Cadets,World Class,77.3,1982
07/01,Fresno,CA,1,Blue Devils,World Class,77.55,1982
07/02,Columbia,SC,1,Crossmen,World Class,73.5,1982
07/01,Charlotte,NC,2,Bridgemen,World Class,70.75,1982
07/01,Columbus,OH,2,Cavaliers,World Class,72.75,1982
07/01,Fresno,CA,2,Vanguard,World Class,72.6,1982
07/02,Columbia,SC,2,Bridgemen,World Class,72.3,1982
07/01,Charlotte,NC,3,Crossmen,World Class,68.15,1982
07/01,Columbus,OH,3,Memphis Blues,World Class,59.85,1982
07/01,Fresno,CA,3,Freelancers,World Class,64.95,1982
07/02,Columbia,SC,3,27th Lancers,World Class,70.3,1982
07/01,Charlotte,NC,4,Spirit of Atlanta,World Class,67.15,1982
07/01,Columbus,OH,4,Les Chatelaines,World Class,48.9,1982
07/01,Fresno,CA,4,Sky Ryders,World Class,61.75,1982
07/02,Columbia,SC,4,Spirit of Atlanta,World Class,68.3,1982
07/01,Charlotte,NC,5,North Star,World Class,55.05,1982
07/01,Columbus,OH,5,Guardsmen,World Class,47.55,1982
07/01,Fresno,CA,5,Troopers,World Class,51.6,1982
07/02,Columbia,SC,5,North Star,World Class,53.4,1982
07/01,Charlotte,NC,6,Defenders,World Class,54.5,1982
07/01,Columbus,OH,6,Rivermen,World Class,47.5,1982
07/01,Fresno,CA,6,Valley Fever,World Class,48.1,1982
07/02,Columbia,SC,6,Defenders,World Class,52.9,1982
07/01,Charlotte,NC,7,Avant Garde,World Class,39.25,1982
07/01,Columbus,OH,7,Pride of Cincinnati,World Class,47.15,1982
07/01,Fresno,CA,7,Seattle Imperials,World Class,42.75,1982
07/02,Columbia,SC,7,Avant Garde,World Class,41.35,1982
07/01,Columbus,OH,8,Bluecoats,World Class,47.0,1982
07/01,Fresno,CA,8,Blue Stars,World Class,24.15,1982
07/02,Cincinnati,OH,1,Garfield Cadets,World Class,74.6,1982
07/02,Monterey,CA,1,Vanguard,World Class,76.25,1982
07/02,Shreveport,LA,1,Phantom Regiment,World Class,80.25,1982
07/03,Hudson,WI,1,Americanos,World Class,56.8,1982
07/02,Cincinnati,OH,2,Cavaliers,World Class,68.0,1982
07/02,Monterey,CA,2,Sky Ryders,World Class,68.05,1982
07/02,Shreveport,LA,2,Madison Scouts,World Class,77.45,1982
07/03,Hudson,WI,2,Emerald Knights,World Class,55.6,1982
07/02,Cincinnati,OH,3,Memphis Blues,World Class,57.3,1982
07/02,Monterey,CA,3,Freelancers,World Class,66.75,1982
07/02,Shreveport,LA,3,Suncoast Sound,World Class,66.6,1982
07/03,Hudson,WI,3,Marquis,World Class,51.5,1982
07/02,Cincinnati,OH,4,Pride of Cincinnati,World Class,47.45,1982
07/02,Monterey,CA,4,Valley Fever,World Class,55.5,1982
07/02,Shreveport,LA,4,Knights,World Class,58.1,1982
07/03,Hudson,WI,4,Minnesota Brass,World Class,48.2,1982
07/02,Cincinnati,OH,5,Rivermen,World Class,46.75,1982
07/02,Monterey,CA,5,Troopers,World Class,55.2,1982
07/02,Shreveport,LA,5,San Jose Raiders,World Class,54.55,1982
07/03,Hudson,WI,5,CapitolAires,World Class,47.3,1982
07/02,Cincinnati,OH,6,Les Chatelaines,World Class,45.2,1982
07/02,Monterey,CA,6,Seattle Imperials,World Class,45.2,1982
07/02,Shreveport,LA,6,Colts,World Class,49.8,1982
07/03,Hudson,WI,6,Govenaires,World Class,42.6,1982
07/02,Cincinnati,OH,7,Guardsmen,World Class,43.15,1982
07/02,Monterey,CA,7,Velvet Knights,World Class,41.7,1982
07/02,Monterey,CA,8,Anaheim Kingsmen,World Class,38.25,1982
07/02,Monterey,CA,9,Blue Stars,World Class,31.4,1982
07/03,Atlanta,GA,1,Crossmen,World Class,73.35,1982
07/03,Houston,TX,1,Phantom Regiment,World Class,84.4,1982
07/03,Port Huron,MI,1,Garfield Cadets,World Class,69.55,1982
07/03,San Jose,CA,1,Blue Devils,World Class,81.55,1982
07/03,Atlanta,GA,2,Bridgemen,World Class,72.05,1982
07/03,Houston,TX,2,Madison Scouts,World Class,80.35,1982
07/03,Port Huron,MI,2,Cavaliers,World Class,68.1,1982
07/03,San Jose,CA,2,Vanguard,World Class,76.95,1982
07/03,Atlanta,GA,3,27th Lancers,World Class,70.3,1982
07/03,Houston,TX,3,Suncoast Sound,World Class,67.8,1982
07/03,Port Huron,MI,3,Rivermen,World Class,54.15,1982
07/03,San Jose,CA,3,Freelancers,World Class,69.15,1982
07/03,Atlanta,GA,4,Spirit of Atlanta,World Class,68.35,1982
07/03,Houston,TX,4,Knights,World Class,64.25,1982
07/03,Port Huron,MI,4,Les Chatelaines,World Class,47.55,1982
07/03,San Jose,CA,4,Sky Ryders,World Class,67.15,1982
07/03,Atlanta,GA,5,North Star,World Class,54.6,1982
07/03,Houston,TX,5,San Jose Raiders,World Class,62.2,1982
07/03,Port Huron,MI,5,Guardsmen,World Class,46.85,1982
07/03,San Jose,CA,5,Troopers,World Class,55.25,1982
07/03,Atlanta,GA,6,Defenders,World Class,51.05,1982
07/03,Houston,TX,6,Colts,World Class,52.8,1982
07/03,Port Huron,MI,6,Ventures,World Class,34.3,1982
07/03,San Jose,CA,6,Valley Fever,World Class,54.2,1982
07/03,Atlanta,GA,7,Avant Garde,World Class,40.8,1982
07/03,Houston,TX,7,Nighthawks,World Class,36.95,1982
07/03,San Jose,CA,7,Seattle Imperials,World Class,49.75,1982
07/03,San Jose,CA,8,Velvet Knights,World Class,43.6,1982
07/03,San Jose,CA,9,Blue Stars,World Class,30.1,1982
07/03,Wheaton,IL,1,Imperial Guard,World Class,55.5,1982
07/04,Kitchner,Ontario,1,Garfield Cadets,World Class,76.95,1982
07/04,Stockton,CA,1,Blue Devils,World Class,79.95,1982
07/04,East Troy,WI,1,Saginaires,World Class,54.1,1982
07/03,Wheaton,IL,2,Black Knights,World Class,44.4,1982
07/04,Kitchner,Ontario,2,Cavaliers,World Class,71.5,1982
07/04,Stockton,CA,2,Sky Ryders,World Class,67.3,1982
07/04,East Troy,WI,2,Pioneer,World Class,48.1,1982
07/03,Wheaton,IL,3,Coachmen,World Class,39.3,1982
07/04,Kitchner,Ontario,3,Rivermen,World Class,50.0,1982
07/04,Stockton,CA,3,Freelancers,World Class,66.95,1982
07/04,East Troy,WI,3,Kilties,World Class,27.9,1982
07/03,Wheaton,IL,4,Royal Grenadiers,World Class,38.3,1982
07/04,Kitchner,Ontario,4,Les Chatelaines,World Class,47.55,1982
07/04,Stockton,CA,4,Valley Fever,World Class,53.0,1982
07/04,East Troy,WI,4,Racine Scouts,World Class,4.8,1982
07/03,Wheaton,IL,5,Illiana Lancers,World Class,36.0,1982
07/04,Kitchner,Ontario,5,Guardsmen,World Class,46.0,1982
07/04,Stockton,CA,5,Troopers,World Class,52.95,1982
07/03,Wheaton,IL,6,Vaqueros,World Class,30.3,1982
07/04,Kitchner,Ontario,6,Ventures,World Class,32.05,1982
07/04,Stockton,CA,6,Seattle Imperials,World Class,49.1,1982
07/04,Kitchner,Ontario,7,Kiwanis Kavaliers,World Class,25.75,1982
07/04,Stockton,CA,7,Velvet Knights,World Class,47.95,1982
07/04,Stockton,CA,8,Anaheim Kingsmen,World Class,42.2,1982
07/04,Stockton,CA,9,Blue Stars,World Class,30.6,1982
07/04,Waterloo,Ontario,1,Garfield Cadets,World Class,76.95,1982
07/04,Saint Paul,MN,1,Emerald Knights,World Class,59.7,1982
07/04,Champaign,IL,1,Imperial Guard,World Class,65.4,1982
07/05,Montgomery,AL,1,Crossmen,World Class,75.95,1982
07/04,Waterloo,Ontario,2,Cavaliers,World Class,71.5,1982
07/04,Saint Paul,MN,2,Americanos,World Class,57.2,1982
07/04,Champaign,IL,2,Royal Grenadiers,World Class,61.8,1982
07/05,Montgomery,AL,2,27th Lancers,World Class,73.2,1982
07/04,Waterloo,Ontario,3,Rivermen,World Class,50.0,1982
07/04,Saint Paul,MN,3,Marquis,World Class,52.2,1982
07/04,Champaign,IL,3,Black Knights,World Class,61.1,1982
07/05,Montgomery,AL,3,Spirit of Atlanta,World Class,69.95,1982
07/04,Waterloo,Ontario,4,Les Chatelaines,World Class,47.55,1982
07/04,Saint Paul,MN,4,Minnesota Brass,World Class,49.2,1982
07/04,Champaign,IL,4,Coachmen,World Class,56.7,1982
07/05,Montgomery,AL,4,Memphis Blues,World Class,58.9,1982
07/04,Waterloo,Ontario,5,Guardsmen,World Class,46.0,1982
07/04,Saint Paul,MN,5,CapitolAires,World Class,47.9,1982
07/04,Champaign,IL,5,Illiana Lancers,World Class,55.0,1982
07/05,Montgomery,AL,5,Pride of Cincinnati,World Class,40.7,1982
07/04,Waterloo,Ontario,6,Ventures,World Class,33.35,1982
07/04,Waterloo,Ontario,7,Kiwanis Kavaliers,World Class,25.75,1982
07/05,Pensacola,FL,1,Bridgemen,World Class,74.7,1982
07/05,Dixon,IL,1,Royal Grenadiers,World Class,60.2,1982
07/05,New Berlin,WI,1,Saginaires,World Class,65.5,1982
07/06,Austin,TX,1,Phantom Regiment,World Class,81.15,1982
07/05,Pensacola,FL,2,Suncoast Sound,World Class,63.8,1982
07/05,Dixon,IL,2,Coachmen,World Class,57.0,1982
07/05,New Berlin,WI,2,Pioneer,World Class,54.0,1982
07/06,Austin,TX,2,Madison Scouts,World Class,77.35,1982
07/05,Pensacola,FL,3,North Star,World Class,62.95,1982
07/05,Dixon,IL,3,Hornets,World Class,50.5,1982
07/05,New Berlin,WI,3,Spirit of '76,World Class,53.1,1982
07/06,Austin,TX,3,Knights,World Class,58.45,1982
07/05,Pensacola,FL,4,Defenders,World Class,58.3,1982
07/05,Dixon,IL,4,Wausau Story,World Class,49.7,1982
07/05,New Berlin,WI,4,Marquis,World Class,46.6,1982
07/06,Austin,TX,4,San Jose Raiders,World Class,55.85,1982
07/05,Pensacola,FL,5,Avant Garde,World Class,50.2,1982
07/05,New Berlin,WI,5,Imperials-IL,World Class,41.0,1982
07/06,Austin,TX,5,Colts,World Class,46.35,1982
07/05,Pensacola,FL,6,Southernaires,World Class,32.0,1982
07/05,New Berlin,WI,6,Pioneer II,World Class,40.2,1982
07/06,Austin,TX,6,Nighthawks,World Class,34.95,1982
07/05,Pensacola,FL,7,Florida Wave,World Class,29.1,1982
07/06,Huntsville,AL,1,Crossmen,World Class,76.3,1982
07/06,Montreal,Quebec,1,Garfield Cadets,World Class,73.45,1982
07/06,Valdosta,GA,1,Bridgemen,World Class,74.65,1982
07/07,Brunswick,ME,1,Garfield Cadets,World Class,75.85,1982
07/06,Huntsville,AL,2,27th Lancers,World Class,73.65,1982
07/06,Montreal,Quebec,2,Cavaliers,World Class,68.3,1982
07/06,Valdosta,GA,2,Spirit of Atlanta,World Class,72.6,1982
07/07,Brunswick,ME,2,Alliance,World Class,56.0,1982
07/06,Huntsville,AL,3,Suncoast Sound,World Class,65.45,1982
07/06,Montreal,Quebec,3,Rivermen,World Class,48.1,1982
07/06,Valdosta,GA,3,Defenders,World Class,62.8,1982
07/07,Brunswick,ME,3,Rivermen,World Class,50.25,1982
07/06,Huntsville,AL,4,North Star,World Class,63.15,1982
07/06,Montreal,Quebec,4,Les Eclipses,World Class,46.35,1982
07/06,Valdosta,GA,4,Avant Garde,World Class,52.2,1982
07/07,Brunswick,ME,4,Les Eclipses,World Class,49.45,1982
07/06,Huntsville,AL,5,Memphis Blues,World Class,56.9,1982
