Date,City,State,Place,Corps,Class,Score,Year
08/04,Whitewater,WI,12,Saints,World Class,64.9,1976
08/04,Whitewater,WI,13,Kilties,World Class,64.35,1976
08/04,Whitewater,WI,14,Commodores,World Class,63.25,1976
08/04,Whitewater,WI,15,Americanos,World Class,62.95,1976
08/04,Whitewater,WI,16,Pioneer,World Class,61.15,1976
08/04,Whitewater,WI,17,Emerald Knights,World Class,61.05,1976
08/04,Whitewater,WI,18,Argonauts,World Class,60.5,1976
08/04,Whitewater,WI,19,Fox Valley Raiders,World Class,60.2,1976
08/04,Whitewater,WI,20,Precisionnaires,World Class,59.15,1976
08/04,Whitewater,WI,21,Colts,World Class,58.7,1976
08/04,Whitewater,WI,22,Black Watch,World Class,58.35,1976
08/04,Whitewater,WI,23,Knights,World Class,58.15,1976
08/04,Whitewater,WI,24,Des Plaines Vanguard,World Class,56.4,1976
08/04,Whitewater,WI,25,Knight Raiders,World Class,53.95,1976
08/04,Whitewater,WI,26,Royal Knights,World Class,49.8,1976
08/04,Whitewater,WI,27,Continental Ambassadors,World Class,49.2,1976
08/04,Whitewater,WI,28,Mounties,World Class,48.5,1976
08/04,Whitewater,WI,29,Canadian Royalaires,World Class,46.9,1976
08/04,Whitewater,WI,30,Scarlet Knights,World Class,45.2,1976
08/04,Whitewater,WI,31,West Bend Patriots,World Class,43.75,1976
08/04,Whitewater,WI,32,Statesmen,World Class,41.15,1976
08/04,Whitewater,WI,33,Crimson Cadets,World Class,38.0,1976
08/04,Whitewater,WI,34,LaSalle Crusaders,World Class,36.8,1976
08/04,Whitewater,WI,35,Frontiersmen,World Class,35.8,1976
08/04,Whitewater,WI,36,Voyagers,World Class,35.6,1976
08/04,Whitewater,WI,37,Men of Brass,World Class,33.45,1976
08/04,Whitewater,WI,38,Saint Paul,World Class,26.35,1976
08/04,Whitewater,WI,39,Nisei Ambassadors,World Class,24.25,1976
08/07,Ottawa,Ontario,1,Seneca Optimists,World Class,85.65,1976
08/07,Ramsey,NJ,1,Hawthorne Caballeros,World Class,86.15,1976
08/08,Wisconsin Rapids,WI,1,Knight Raiders,World Class,64.1,1976
08/08,Racine,WI,1,Blue Devils,World Class,90.6,1976
08/07,Ottawa,Ontario,2,Offensive Lions,World Class,74.7,1976
08/07,Ramsey,NJ,2,Reading Buccaneers,World Class,83.95,1976
08/08,Wisconsin Rapids,WI,2,West Bend Patriots,World Class,52.85,1976
08/08,Racine,WI,2,Phantom Regiment,World Class,84.75,1976
08/07,Ottawa,Ontario,3,Avant Garde,World Class,73.6,1976
08/07,Ramsey,NJ,3,Sunrisers,World Class,82.95,1976
08/08,Wisconsin Rapids,WI,3,Mounties,World Class,52.55,1976
08/08,Racine,WI,3,Vanguard,World Class,83.75,1976
08/07,Ottawa,Ontario,4,Gauchos,World Class,69.0,1976
08/07,Ramsey,NJ,4,New York Skyliners,World Class,81.95,1976
08/08,Wisconsin Rapids,WI,4,Scarlet Knights,World Class,49.55,1976
08/08,Racine,WI,4,Madison Scouts,World Class,83.35,1976
08/07,Ottawa,Ontario,5,Les Chatelaines,World Class,65.35,1976
08/07,Ramsey,NJ,5,Yankee Rebels,World Class,77.7,1976
08/08,Wisconsin Rapids,WI,5,Voyagers,World Class,41.7,1976
08/08,Racine,WI,5,Cavaliers,World Class,81.15,1976
08/07,Ottawa,Ontario,6,Cardinals,World Class,64.95,1976
08/07,Ramsey,NJ,6,Connecticut Hurricanes,World Class,74.0,1976
08/08,Wisconsin Rapids,WI,6,West Allis Wrangers,World Class,39.25,1976
08/08,Racine,WI,6,Oakland Crusaders,World Class,81.05,1976
08/07,Ottawa,Ontario,7,Les Ambassadeurs,World Class,63.0,1976
08/07,Ramsey,NJ,7,Matadors,World Class,72.95,1976
08/08,Wisconsin Rapids,WI,7,Brass Regiment,World Class,38.85,1976
08/07,Ottawa,Ontario,8,Marionettes,World Class,59.55,1976
08/07,Ottawa,Ontario,9,Les Eclipses,World Class,53.25,1976
08/09,Alton,IL,1,Phantom Regiment,World Class,84.25,1976
08/09,Butler,PA,1,Gauchos,World Class,61.1,1976
08/10,Butler,PA,1,Gauchos,World Class,67.05,1976
08/10,Louisville,KY,1,Phantom Regiment,World Class,84.1,1976
08/09,Alton,IL,2,Blue Stars,World Class,81.15,1976
08/09,Butler,PA,2,Cardinals,World Class,60.4,1976
08/10,Butler,PA,2,Bengal Lancers,World Class,65.25,1976
08/10,Louisville,KY,2,Oakland Crusaders,World Class,83.65,1976
08/09,Alton,IL,3,Oakland Crusaders,World Class,80.2,1976
08/09,Butler,PA,3,Bengal Lancers,World Class,58.0,1976
08/10,Butler,PA,3,Buckeye State Caballaros,World Class,62.6,1976
08/10,Louisville,KY,3,Blue Stars,World Class,83.05,1976
