Date,City,State,Place,Corps,Class,Score,Year
06/17,Indianapolis,IN,1,Cadets,World Class,69.85,2015
06/19,Louisville,KY,1,Cadets,World Class,70.9,2015
06/19,Clovis,CA,1,Blue Devils,World Class,72.2,2015
06/20,Akron,OH,1,Bluecoats,World Class,73.25,2015
06/17,Indianapolis,IN,2,Bluecoats,World Class,68.25,2015
06/19,Louisville,KY,2,Cavaliers,World Class,65.8,2015
06/19,Clovis,CA,2,Vanguard,World Class,70.6,2015
06/20,Akron,OH,2,Cadets,World Class,73.15,2015
06/17,Indianapolis,IN,3,Carolina Crown,World Class,68.1,2015
06/19,Louisville,KY,3,Madison Scouts,World Class,62.4,2015
06/19,Clovis,CA,3,Phantom Regiment,World Class,66.95,2015
06/20,Akron,OH,3,Carolina Crown,World Class,71.55,2015
06/17,Indianapolis,IN,4,Cavaliers,World Class,63.1,2015
06/19,Louisville,KY,4,Blue Stars,World Class,62.0,2015
06/19,Clovis,CA,4,Blue Knights,World Class,65.4,2015
06/20,Akron,OH,4,Cavaliers,World Class,66.75,2015
06/17,Indianapolis,IN,5,Madison Scouts,World Class,61.5,2015
06/19,Louisville,KY,5,Crossmen,World Class,61.2,2015
06/19,Clovis,CA,5,Pacific Crest,World Class,58.2,2015
06/20,Akron,OH,5,Blue Stars,World Class,63.65,2015
06/17,Indianapolis,IN,6,Blue Stars,World Class,60.95,2015
06/19,Louisville,KY,6,Troopers,World Class,58.1,2015
06/19,Clovis,CA,6,Mandarins,World Class,55.75,2015
06/20,Akron,OH,6,Boston Crusaders,World Class,61.6,2015
06/19,Louisville,KY,1,Cincinnati Tradition,DCA A Class,32.4,2015
06/19,Clovis,CA,1,Blue Devils B,Open Class,55.95,2015
06/19,Clovis,CA,2,Vanguard Cadets,Open Class,55.4,2015
06/19,Clovis,CA,3,Golden Empire,Open Class,48.15,2015
06/19,Clovis,CA,4,Blue Devils C,Open Class,37.1,2015
06/20,Plainwell,MI,1,Madison Scouts,World Class,64.1,2015
06/20,Stanford,CA,1,Blue Devils,World Class,73.45,2015
06/20,Wildwood,NJ,1,Reading Buccaneers,DCA Open Class,77.4,2015
06/21,Lisle,IL,1,Cadets,World Class,74.6,2015
06/20,Plainwell,MI,2,Crossmen,World Class,62.2,2015
06/20,Stanford,CA,2,Vanguard,World Class,71.9,2015
06/20,Wildwood,NJ,2,Hawthorne Caballeros,DCA Open Class,75.0,2015
06/21,Lisle,IL,2,Bluecoats,World Class,73.7,2015
06/20,Plainwell,MI,3,Spirit of Atlanta,World Class,58.1,2015
06/20,Stanford,CA,3,Phantom Regiment,World Class,68.05,2015
06/20,Wildwood,NJ,3,Fusion Core,DCA Open Class,73.0,2015
06/21,Lisle,IL,3,Carolina Crown,World Class,72.8,2015
06/20,Plainwell,MI,4,Colts,World Class,57.8,2015
06/20,Stanford,CA,4,Blue Knights,World Class,66.4,2015
06/20,Wildwood,NJ,4,Connecticut Hurricanes,DCA Open Class,63.7,2015
06/21,Lisle,IL,4,Cavaliers,World Class,69.1,2015
06/20,Stanford,CA,5,Pacific Crest,World Class,61.0,2015
06/20,Wildwood,NJ,5,Bushwackers,DCA Open Class,58.6,2015
06/21,Lisle,IL,5,Crossmen,World Class,63.4,2015
06/20,Stanford,CA,6,Mandarins,World Class,59.85,2015
06/21,Lisle,IL,6,Boston Crusaders,World Class,63.3,2015
06/21,Lisle,IL,7,Colts,World Class,57.1,2015
06/20,Stanford,CA,1,Vanguard Cadets,Open Class,57.6,2015
06/20,Stanford,CA,2,Blue Devils B,Open Class,56.8,2015
06/20,Stanford,CA,3,Golden Empire,Open Class,48.55,2015
06/20,Stanford,CA,4,Blue Devils C,Open Class,38.5,2015
06/21,Sacramento,CA,1,Blue Devils,World Class,75.15,2015
06/22,Hamilton,OH,1,Bluecoats,World Class,73.9,2015
06/22,Santa Clara,CA,1,Vanguard,World Class,74.9,2015
06/23,O'Fallon,IL,1,Cadets,World Class,76.1,2015
06/21,Sacramento,CA,2,Vanguard,World Class,73.35,2015
