Date,City,State,Place,Corps,Class,Score,Year
06/12,Menasha,WI,1,Madison Scouts,World Class,66.1,1999
06/18,Oswego,IL,1,Cavaliers,World Class,69.1,1999
06/18,LaPorte,IN,1,Madison Scouts,World Class,66.0,1999
06/19,Toledo,OH,1,Cavaliers,World Class,70.1,1999
06/12,Menasha,WI,2,Pioneer,World Class,57.3,1999
06/18,Oswego,IL,2,Colts,World Class,61.4,1999
06/18,LaPorte,IN,2,Blue Knights,World Class,63.4,1999
06/19,Toledo,OH,2,Glassmen,World Class,65.8,1999
06/12,Menasha,WI,3,Capital Sound,World Class,45.4,1999
06/18,Oswego,IL,3,Pioneer,World Class,54.3,1999
06/18,LaPorte,IN,3,Phantom Regiment,World Class,62.6,1999
06/19,Toledo,OH,3,Madison Scouts,World Class,64.0,1999
06/12,Menasha,WI,4,Americanos,World Class,43.4,1999
06/18,Oswego,IL,4,Capital Sound,World Class,46.5,1999
06/18,LaPorte,IN,4,Cincinnati Glory,World Class,35.0,1999
06/19,Toledo,OH,4,Phantom Regiment,World Class,61.7,1999
06/12,Menasha,WI,5,Blue Stars,World Class,39.9,1999
06/18,Oswego,IL,5,Americanos,World Class,45.7,1999
06/19,Toledo,OH,5,Colts,World Class,61.0,1999
06/12,Menasha,WI,6,Phantom Legion,World Class,38.1,1999
06/18,Oswego,IL,6,Blue Stars,World Class,45.5,1999
06/19,Toledo,OH,6,Pioneer,World Class,52.3,1999
06/18,Oswego,IL,7,Phantom Legion,World Class,42.5,1999
06/19,Toledo,OH,7,Capital Regiment,World Class,35.5,1999
06/18,Oswego,IL,8,Joliet Kingsmen,World Class,21.8,1999
06/19,Toledo,OH,8,Cincinnati Glory,World Class,29.6,1999
06/19,Stroudsburg,PA,1,Hawthorne Caballeros,World Class,67.3,1999
06/19,Orlando,FL,1,Cadets,World Class,73.6,1999
06/19,Racine,WI,1,Minnesota Brass,World Class,57.8,1999
06/19,Malden,MA,1,Targets,World Class,58.5,1999
06/19,Stroudsburg,PA,2,Connecticut Hurricanes,World Class,61.1,1999
06/19,Orlando,FL,2,Crossmen,World Class,65.0,1999
06/19,Racine,WI,2,Kilties,World Class,50.9,1999
06/19,Stroudsburg,PA,3,Bushwackers,World Class,59.5,1999
06/19,Orlando,FL,3,Magic of Orlando,World Class,60.6,1999
06/19,Racine,WI,3,Capital Sound,World Class,49.8,1999
06/19,Malden,MA,1,Citation Juniors,World Class,51.8,1999
06/19,Stroudsburg,PA,4,New York Skyliners,World Class,51.5,1999
06/19,Orlando,FL,4,Carolina Crown,World Class,59.3,1999
06/19,Racine,WI,4,Americanos,World Class,48.6,1999
06/19,Malden,MA,2,East Coast Junior Jazz,World Class,42.7,1999
06/19,Stroudsburg,PA,5,Chieftains,World Class,44.8,1999
06/19,Racine,WI,5,Blue Stars,World Class,46.9,1999
06/19,Malden,MA,3,Valley Pioneers,World Class,42.5,1999
06/19,Racine,WI,6,Phantom Legion,World Class,43.5,1999
06/19,Malden,MA,4,Braintree Braves,World Class,8.9,1999
06/19,Racine,WI,7,Racine Scouts,World Class,32.0,1999
06/19,Malden,MA,1,Spartans,World Class,71.8,1999
06/19,Concord,CA,1,Pacific Crest,World Class,65.1,1999
06/20,Butler,PA,1,Cavaliers,World Class,71.3,1999
06/20,Louisville,KY,1,Glassmen,World Class,69.8,1999
06/19,Malden,MA,2,East Coast Jazz,World Class,70.4,1999
06/19,Concord,CA,2,Mandarins,World Class,59.3,1999
06/20,Butler,PA,2,Madison Scouts,World Class,65.2,1999
06/20,Louisville,KY,2,Phantom Regiment,World Class,65.6,1999
06/19,Malden,MA,3,Citations,World Class,63.6,1999
06/19,Concord,CA,3,Vanguard Cadets,World Class,58.8,1999
06/20,Butler,PA,3,Southwind,World Class,49.5,1999
06/20,Louisville,KY,3,Colts,World Class,62.8,1999
06/19,Malden,MA,4,Bayonne Raiders,World Class,59.6,1999
06/19,Concord,CA,4,Blue Devils B,World Class,57.8,1999
06/20,Butler,PA,4,Gen Butler Vagabonds,World Class,40.4,1999
06/20,Louisville,KY,4,Cincinnati Glory,World Class,33.6,1999
06/19,Malden,MA,5,Kips Bay,World Class,57.7,1999
06/19,Concord,CA,,"The Blue Devils/Vanguard were
  not",World Class,5.0,1999
06/19,Malden,MA,6,Knight Storm,World Class,56.7,1999
06/19,Malden,MA,7,Quest,World Class,54.4,1999
06/19,Malden,MA,8,Cadets of Brooklyn,World Class,50.9,1999
06/20,Wisconsin Rapids,WI,1,Minnesota Brass,World Class,60.9,1999
06/21,Warner-Robbins,GA,1,Cadets,World Class,73.0,1999
06/22,Boiling Springs,SC,1,Cadets,World Class,75.3,1999
06/22,Columbus,OH,1,Glassmen,World Class,70.8,1999
06/20,Wisconsin Rapids,WI,2,Kilties,World Class,51.0,1999
06/21,Warner-Robbins,GA,2,Crossmen,World Class,68.1,1999
06/22,Boiling Springs,SC,2,Crossmen,World Class,70.0,1999
06/22,Columbus,OH,2,Blue Knights,World Class,69.3,1999
06/20,Wisconsin Rapids,WI,3,Capital Sound,World Class,50.8,1999
06/21,Warner-Robbins,GA,3,Carolina Crown,World Class,60.0,1999
06/22,Boiling Springs,SC,3,Carolina Crown,World Class,61.9,1999
06/22,Columbus,OH,3,Phantom Regiment,World Class,65.2,1999
06/20,Wisconsin Rapids,WI,4,Blue Stars,World Class,49.7,1999
06/21,Warner-Robbins,GA,4,Magic of Orlando,World Class,58.6,1999
06/22,Boiling Springs,SC,4,Magic of Orlando,World Class,61.1,1999
06/22,Columbus,OH,4,Pioneer,World Class,52.0,1999
06/20,Wisconsin Rapids,WI,5,Americanos,World Class,49.0,1999
06/22,Columbus,OH,5,"General Butler
  Vagabonds",World Class,48.5,1999
06/20,Wisconsin Rapids,WI,6,Phantom Legion,World Class,46.1,1999
06/22,Columbus,OH,6,Capital Regiment,World Class,37.0,1999
06/20,Wisconsin Rapids,WI,7,Racine Scouts,World Class,32.6,1999
06/22,Columbus,OH,7,Bandettes,World Class,26.1,1999
06/23,Batesburg,SC,1,Cadets,World Class,75.7,1999
06/23,Cincinnati,OH,1,Cavaliers,World Class,74.0,1999
06/23,Lima,OH,1,Phantom Regiment,World Class,68.3,1999
06/24,Bloomington-Normal,IL,1,Blue Devils,World Class,75.7,1999
06/23,Batesburg,SC,2,Crossmen,World Class,70.7,1999
06/23,Cincinnati,OH,2,Blue Knights,World Class,68.8,1999
06/23,Lima,OH,2,Madison Scouts,World Class,67.9,1999
06/24,Bloomington-Normal,IL,2,Cavaliers,World Class,73.9,1999
06/23,Batesburg,SC,3,Magic of Orlando,World Class,62.1,1999
06/23,Cincinnati,OH,3,Colts,World Class,64.2,1999
06/23,Lima,OH,3,Pioneer,World Class,54.0,1999
06/24,Bloomington-Normal,IL,3,Glassmen,World Class,70.2,1999
06/23,Batesburg,SC,4,Carolina Crown,World Class,60.9,1999
06/23,Cincinnati,OH,4,Southwind,World Class,56.2,1999
06/23,Lima,OH,4,"General Butler
  Vagabonds",World Class,50.7,1999
06/24,Bloomington-Normal,IL,4,Blue Knights,World Class,68.2,1999
06/23,Cincinnati,OH,5,Cincinnati Glory,World Class,36.3,1999
06/23,Lima,OH,5,Capital Regiment,World Class,39.2,1999
06/24,Bloomington-Normal,IL,5,Phantom Regiment,World Class,64.9,1999
06/23,Cincinnati,OH,6,Marion Cadets,World Class,32.4,1999
06/23,Lima,OH,6,Bandettes,World Class,24.8,1999
06/24,Bloomington-Normal,IL,6,Colts,World Class,62.7,1999
06/24,Bloomington-Normal,IL,7,Pioneer,World Class,53.2,1999
06/24,Lynchburg,VA,1,Cadets,World Class,75.7,1999
06/25,Chula Vista,CA,1,Vanguard,World Class,72.8,1999
06/25,Portage,MI,1,Glassmen,World Class,73.1,1999
06/25,Wausau,WI,1,Madison Scouts,World Class,73.6,1999
06/24,Lynchburg,VA,2,Crossmen,World Class,71.2,1999
06/25,Portage,MI,2,Phantom Regiment,World Class,71.1,1999
06/25,Wausau,WI,2,Southwind,World Class,64.7,1999
06/24,Lynchburg,VA,3,Magic of Orlando,World Class,63.0,1999
06/25,Chula Vista,CA,1,Pacific Crest,World Class,69.4,1999
06/25,Portage,MI,3,Pioneer,World Class,56.7,1999
06/25,Wausau,WI,3,Troopers,World Class,57.4,1999
06/24,Lynchburg,VA,4,Carolina Crown,World Class,61.8,1999
06/25,Chula Vista,CA,2,Mandarins,World Class,64.4,1999
06/25,Portage,MI,4,Phantom Legion,World Class,50.2,1999
06/25,Wausau,WI,4,Blue Stars,World Class,55.9,1999
06/25,Chula Vista,CA,3,Vanguard Cadets,World Class,62.1,1999
06/25,Portage,MI,5,Cincinnati Glory,World Class,45.8,1999
06/25,Wausau,WI,5,Americanos,World Class,54.9,1999
06/25,Chula Vista,CA,4,Blue Devils B,World Class,61.0,1999
06/25,Portage,MI,6,Bandettes,World Class,30.4,1999
06/25,Wausau,WI,6,Capital Sound,World Class,52.2,1999
06/25,Chula Vista,CA,5,Impulse,World Class,55.2,1999
06/25,Portage,MI,7,Joliet Kingsmen,World Class,30.0,1999
