Date,City,State,Place,Corps,Class,Score,Year
06/12,Portage,MI,1,Cavaliers,World Class,64.8,1998
06/13,Menasha,WI,1,Madison Scouts,World Class,71.6,1998
06/13,Toledo,OH,1,Cavaliers,World Class,69.2,1998
06/13,South Brunswick,NJ,1,Syracuse Brigadiers,World Class,69.9,1998
06/12,Portage,MI,2,Phantom Regiment,World Class,62.8,1998
06/13,Menasha,WI,2,Capital Sound,World Class,51.8,1998
06/13,Toledo,OH,2,Phantom Regiment,World Class,68.1,1998
06/13,South Brunswick,NJ,2,Hawthorne Caballeros,World Class,68.3,1998
06/12,Portage,MI,3,Colts,World Class,56.5,1998
06/13,Menasha,WI,3,Blue Stars,World Class,43.1,1998
06/13,Toledo,OH,3,Glassmen,World Class,67.0,1998
06/13,South Brunswick,NJ,3,Reading Buccaneers,World Class,65.2,1998
06/12,Portage,MI,4,Pioneer,World Class,49.8,1998
06/13,Menasha,WI,4,Decorah Kilties,World Class,31.0,1998
06/13,Toledo,OH,4,Colts,World Class,61.1,1998
06/13,South Brunswick,NJ,4,Sunrisers,World Class,63.9,1998
06/12,Portage,MI,5,Phantom Legion,World Class,40.6,1998
06/13,Menasha,WI,5,Coachmen,World Class,22.7,1998
06/13,Toledo,OH,5,Pioneer,World Class,54.1,1998
06/13,South Brunswick,NJ,5,Kingston Grenadiers,World Class,58.5,1998
06/13,Toledo,OH,6,Phantom Legion,World Class,42.2,1998
06/13,South Brunswick,NJ,1,Heat Wave (DCA),World Class,50.3,1998
06/13,South Brunswick,NJ,2,Generations,World Class,48.4,1998
06/16,Columbus,OH,1,Glassmen,World Class,69.2,1998
06/17,Alexandria,KY,1,Cavaliers,World Class,68.7,1998
06/18,Louisville,KY,1,Cavaliers,World Class,73.0,1998
06/19,Oswego,IL,1,Cavaliers,World Class,71.8,1998
06/16,Columbus,OH,2,Cavaliers,World Class,69.1,1998
06/17,Alexandria,KY,2,Phantom Regiment,World Class,66.0,1998
06/18,Louisville,KY,2,Phantom Regiment,World Class,69.3,1998
06/19,Oswego,IL,2,Phantom Regiment,World Class,69.4,1998
06/16,Columbus,OH,3,Phantom Regiment,World Class,68.4,1998
06/17,Alexandria,KY,3,Colts,World Class,58.8,1998
