Date,City,State,Place,Corps,Class,Score,Year
06/15,Geneseo,IL,5,Black Knights,Open Class,39.4,1986
06/15,Lewiston,MA,1,Explorers,Open Class,59.8,1986
06/20,Toledo,OH,5,Northern Aurora,Open Class,43.3,1986
06/15,Geneseo,IL,6,Guardsmen,Open Class,27.3,1986
06/15,Lewiston,MA,2,Constellations,Open Class,49.6,1986
06/20,Toledo,OH,6,Marion Cadets,Open Class,28.6,1986
06/15,Lewiston,MA,3,Satellites,Open Class,48.4,1986
06/20,Toledo,OH,7,Coachmen,Open Class,20.4,1986
06/15,Lewiston,MA,4,Buccaneers,Open Class,41.9,1986
06/15,Lewiston,MA,5,Royal Cadets,Open Class,40.1,1986
06/15,Lewiston,MA,6,Les Chrystalines,Open Class,29.9,1986
06/15,Lewiston,MA,1,Pine Tree Warriors,Open Class,59.2,1986
06/20,Whitewater,WI,1,Madison Scouts,Open Class,74.3,1986
06/21,Revere,MA,1,27th Lancers,Open Class,62.6,1986
06/21,Rosemont,IL,1,Phantom Regiment Cadets,Open Class,50.1,1986
06/21,Saginaw,MI,1,Cavaliers,Open Class,80.8,1986
06/20,Whitewater,WI,2,Phantom Regiment,Open Class,69.6,1986
06/21,Revere,MA,2,Boston Crusaders,Open Class,55.2,1986
06/21,Rosemont,IL,2,Black Knights,Open Class,49.3,1986
06/21,Saginaw,MI,2,Troopers,Open Class,73.7,1986
06/20,Whitewater,WI,3,Star of Indiana,Open Class,68.1,1986
06/21,Revere,MA,3,Diplomats,Open Class,43.9,1986
06/21,Rosemont,IL,3,Guardsmen,Open Class,40.6,1986
06/21,Saginaw,MI,3,Glassmen,Open Class,44.7,1986
06/20,Whitewater,WI,4,Knights,Open Class,53.5,1986
06/21,Revere,MA,4,Saint Francis Sancians,Open Class,38.7,1986
06/21,Rosemont,IL,4,Madison Junior Scouts,Open Class,39.7,1986
06/21,Saginaw,MI,4,Bandettes,Open Class,29.2,1986
06/20,Whitewater,WI,5,Colts,Open Class,50.8,1986
06/21,Revere,MA,5,Les Eclipses,Open Class,36.7,1986
06/21,Rosemont,IL,5,Blue Star Cadets,Open Class,32.6,1986
06/21,Saginaw,MI,5,Marion Cadets,Open Class,27.0,1986
06/20,Whitewater,WI,6,Minnesota Brass,Open Class,42.4,1986
06/21,Rosemont,IL,6,Joliet Kingsmen,Open Class,19.2,1986
06/21,Saginaw,MI,6,Coachmen,Open Class,19.8,1986
06/20,Whitewater,WI,7,Northmen-WI,Open Class,34.2,1986
06/21,Sunnyvale,CA,1,Vanguard,Open Class,70.9,1986
06/21,Waterloo,Ontario,1,Canadian Knights,DCA Class A,66.1,1986
06/21,Gardner,MA,1,Saint Francis Sancians,Open Class,71.1,1986
06/21,Hershey,PA,1,Steel City Ambassadors,Open Class,72.45,1986
06/21,Sunnyvale,CA,2,Blue Devils,Open Class,70.0,1986
06/21,Waterloo,Ontario,2,Ventures,DCA Class A,64.1,1986
06/21,Gardner,MA,2,Citations,Open Class,68.5,1986
06/21,Hershey,PA,2,Hawthorne Caballeros,Open Class,68.55,1986
06/21,Waterloo,Ontario,3,Oshawa Rebels,DCA Class A,45.3,1986
06/21,Hershey,PA,3,Reading Buccaneers,Open Class,66.1,1986
06/21,Sunnyvale,CA,1,Mandarins,Open Class,48.9,1986
06/21,Waterloo,Ontario,4,Spartans-NH,DCA Class A,44.1,1986
06/21,Gardner,MA,1,Explorers,Open Class,68.8,1986
06/21,Hershey,PA,4,Sunrisers,Open Class,65.2,1986
06/21,Sunnyvale,CA,2,Blue Devils B,Open Class,42.8,1986
06/21,Waterloo,Ontario,5,Kiwanis Kavaliers,DCA Class A,34.9,1986
06/21,Gardner,MA,2,Toreadors,Open Class,59.8,1986
06/21,Hershey,PA,5,Rochester Crusaders,Open Class,62.45,1986
06/21,Sunnyvale,CA,3,Vanguard Cadets,Open Class,31.9,1986
06/21,Waterloo,Ontario,6,Conqueror II,DCA Class A,33.4,1986
06/21,Gardner,MA,3,Satellites,Open Class,52.6,1986
06/21,Hershey,PA,6,Westshoremen,Open Class,52.7,1986
06/21,Waterloo,Ontario,7,Saint Andrews,DCA Class A,31.4,1986
06/21,Gardner,MA,4,Joanettes,Open Class,50.2,1986
06/21,Gardner,MA,5,Buccaneers,Open Class,44.9,1986
06/21,Waterloo,Ontario,1,Emerald Knights-ONT,DCA Class A,20.9,1986
06/21,Gardner,MA,6,Royal Cadets,Open Class,38.8,1986
06/21,Waterloo,Ontario,2,Ridge Raiders,DCA Class A,16.8,1986
06/21,Gardner,MA,1,Royal Knights,Open Class,45.7,1986
06/21,Gardner,MA,2,Braintree Braves,Open Class,36.4,1986
06/22,Irwin,PA,1,Garfield Cadets,Open Class,73.0,1986
06/22,Normal,IL,1,Cavaliers,DCA Class A,79.8,1986
06/22,Freeport,IL,1,Phantom Regiment Cadets,Open Class,49.6,1986
06/22,Ste-Foy,Quebec,1,Les Eclipses,Open Class,58.2,1986
06/22,Irwin,PA,2,Bluecoats,Open Class,55.6,1986
06/22,Normal,IL,2,Madison Scouts,DCA Class A,76.2,1986
06/22,Freeport,IL,2,Guardsmen,Open Class,38.2,1986
06/22,Irwin,PA,3,Dutch Boy,Open Class,48.0,1986
06/22,Normal,IL,3,Phantom Regiment,DCA Class A,75.0,1986
06/22,Freeport,IL,3,Madison Junior Scouts,Open Class,37.5,1986
06/22,Ste-Foy,Quebec,1,Academie Musicale,Open Class,33.6,1986
06/22,Irwin,PA,4,Florida Wave,Open Class,41.1,1986
06/22,Normal,IL,4,Star of Indiana,DCA Class A,72.5,1986
06/22,Freeport,IL,4,Blue Star Cadets,Open Class,26.6,1986
06/22,Ste-Foy,Quebec,2,L'Insolite,Open Class,31.3,1986
06/22,Irwin,PA,5,Glassmen,Open Class,30.7,1986
06/22,Normal,IL,5,Knights,DCA Class A,56.7,1986
06/22,Freeport,IL,5,Joliet Kingsmen,Open Class,20.2,1986
06/22,Ste-Foy,Quebec,3,Out of the Blue,Open Class,28.8,1986
06/22,Normal,IL,6,Sky Ryders,DCA Class A,56.0,1986
06/22,Normal,IL,7,Colts,DCA Class A,49.6,1986
06/22,Ste-Foy,Quebec,1,Mousquetaires,Open Class,42.8,1986
06/22,Normal,IL,8,Black Knights,DCA Class A,35.8,1986
06/22,Ste-Foy,Quebec,2,Chrystalines,Open Class,36.1,1986
06/22,Ste-Foy,Quebec,3,Les Chatelaines,Open Class,31.5,1986
06/22,Welland,Ontario,1,Canadian Knights,DCA Class A,67.5,1986
06/22,Burlington,MA,1,Citations,DCA Class A,74.2,1986
06/23,Berea,OH,1,Madison Scouts,Open Class,77.7,1986
06/23,Indianapolis,IN,1,Cavaliers,Open Class,78.9,1986
06/22,Welland,Ontario,2,Ventures,DCA Class A,66.3,1986
06/22,Burlington,MA,2,Saint Francis Sancians,DCA Class A,73.4,1986
06/23,Berea,OH,2,Florida Wave,Open Class,59.0,1986
06/23,Indianapolis,IN,2,Spirit of Atlanta,Open Class,70.8,1986
06/22,Welland,Ontario,3,Oshawa Rebels,DCA Class A,43.8,1986
06/22,Burlington,MA,3,Suburbanettes,DCA Class A,60.7,1986
06/23,Berea,OH,3,Bluecoats,Open Class,55.2,1986
06/23,Indianapolis,IN,3,Phantom Regiment,Open Class,69.5,1986
06/22,Welland,Ontario,4,Conqueror II,DCA Class A,39.4,1986
06/22,Burlington,MA,4,Granite State Garrison,DCA Class A,37.8,1986
06/23,Berea,OH,4,Glassmen,Open Class,43.5,1986
06/23,Indianapolis,IN,4,Star of Indiana,Open Class,67.4,1986
06/22,Welland,Ontario,5,Kiwanis Kavaliers,DCA Class A,35.6,1986
06/23,Berea,OH,5,Northern Aurora,Open Class,35.3,1986
06/23,Indianapolis,IN,5,Troopers,Open Class,61.9,1986
06/22,Welland,Ontario,6,Saint Andrews,DCA Class A,29.8,1986
06/22,Burlington,MA,1,Explorers,DCA Class A,62.8,1986
06/23,Berea,OH,6,Marion Cadets,Open Class,29.1,1986
06/23,Indianapolis,IN,6,Sky Ryders,Open Class,56.2,1986
06/22,Welland,Ontario,7,Saint John's,DCA Class A,13.7,1986
06/22,Burlington,MA,2,Toreadors,DCA Class A,59.9,1986
06/22,Burlington,MA,3,Satellites,DCA Class A,52.8,1986
06/22,Burlington,MA,1,Citation Juniors,DCA Class A,54.8,1986
06/22,Burlington,MA,2,Suburban Kidettes,DCA Class A,43.5,1986
06/22,Burlington,MA,3,Braintree Braves,DCA Class A,37.0,1986
06/24,Canton,OH,1,Madison Scouts,Open Class,79.5,1986
06/25,Erie,PA,1,Spirit of Atlanta,Open Class,77.6,1986
06/26,Syracuse,NY,1,Madison Scouts,Open Class,78.0,1986
06/27,Pittsfield,MA,1,Madison Scouts,Open Class,76.9,1986
06/24,Canton,OH,2,Spirit of Atlanta,Open Class,74.7,1986
06/25,Erie,PA,2,Garfield Cadets,Open Class,72.5,1986
06/26,Syracuse,NY,2,Spirit of Atlanta,Open Class,76.8,1986
06/27,Pittsfield,MA,2,Garfield Cadets,Open Class,72.7,1986
06/24,Canton,OH,3,Garfield Cadets,Open Class,71.8,1986
06/25,Erie,PA,3,Troopers,Open Class,62.8,1986
06/26,Syracuse,NY,3,Garfield Cadets,Open Class,74.8,1986
06/27,Pittsfield,MA,3,Star of Indiana,Open Class,72.5,1986
06/24,Canton,OH,4,Star of Indiana,Open Class,68.6,1986
06/25,Erie,PA,4,Sky Ryders,Open Class,56.0,1986
06/26,Syracuse,NY,4,Star of Indiana,Open Class,70.7,1986
06/27,Pittsfield,MA,4,Spirit of Atlanta,Open Class,71.8,1986
06/24,Canton,OH,5,Troopers,Open Class,63.1,1986
06/25,Erie,PA,5,Dutch Boy,Open Class,48.3,1986
06/26,Syracuse,NY,5,27th Lancers,Open Class,60.0,1986
06/27,Pittsfield,MA,5,27th Lancers,Open Class,61.9,1986
06/24,Canton,OH,6,Bluecoats,Open Class,58.1,1986
06/25,Erie,PA,6,Ventures,Open Class,42.0,1986
06/26,Syracuse,NY,6,Sky Ryders,Open Class,53.0,1986
06/27,Pittsfield,MA,6,Troopers,Open Class,57.5,1986
06/24,Canton,OH,7,Sky Ryders,Open Class,56.5,1986
06/26,Syracuse,NY,7,Dutch Boy,Open Class,43.6,1986
06/27,Pittsfield,MA,7,Sky Ryders,Open Class,52.0,1986
06/24,Canton,OH,8,Florida Wave,Open Class,42.5,1986
06/26,Syracuse,NY,8,Florida Wave,Open Class,40.6,1986
06/27,Pittsfield,MA,8,Boston Crusaders,Open Class,46.6,1986
06/27,Riverside,CA,1,Blue Devils,Open Class,77.1,1986
06/27,New Market,Ontario,1,Canadian Knights,DCA Class A,71.1,1986
06/28,Camden,DE,1,Spirit of Atlanta,Open Class,78.2,1986
06/28,Austintown,OH,1,Bluecoats,Open Class,65.1,1986
06/27,Riverside,CA,2,Vanguard,Open Class,75.1,1986
06/27,New Market,Ontario,2,Oshawa Rebels,DCA Class A,51.0,1986
06/28,Camden,DE,2,Sky Ryders,Open Class,61.6,1986
06/28,Austintown,OH,2,Knights,Open Class,57.8,1986
06/27,Riverside,CA,3,Valley Fever,Open Class,66.7,1986
06/27,New Market,Ontario,3,Kiwanis Kavaliers,DCA Class A,42.4,1986
06/28,Camden,DE,3,Florida Wave,Open Class,47.1,1986
06/28,Austintown,OH,3,Dutch Boy,Open Class,52.9,1986
06/27,Riverside,CA,4,Blue Knights,Open Class,48.2,1986
06/27,New Market,Ontario,4,Conqueror II,DCA Class A,40.8,1986
06/28,Camden,DE,4,Crossmen,Open Class,40.8,1986
06/28,Austintown,OH,4,Glassmen,Open Class,43.1,1986
06/27,Riverside,CA,5,Musketeers,Open Class,30.6,1986
06/27,New Market,Ontario,5,Out of the Blue,DCA Class A,29.9,1986
06/28,Camden,DE,5,20th Maine Regiment,Open Class,33.6,1986
06/28,Austintown,OH,5,Black Knights,Open Class,43.0,1986
06/27,Riverside,CA,6,Anaheim Kingsmen,Open Class,27.6,1986
06/28,Austintown,OH,6,Northern Aurora,Open Class,37.6,1986
06/27,New Market,Ontario,1,Emerald Knights-ONT,DCA Class A,23.0,1986
06/28,Austintown,OH,7,Marion Cadets,Open Class,33.9,1986
06/27,Riverside,CA,1,Blue Devils B,Open Class,61.4,1986
06/27,New Market,Ontario,2,Cardinals,DCA Class A,12.9,1986
06/28,Austintown,OH,8,Coachmen,Open Class,29.1,1986
06/27,Riverside,CA,2,Rocky Mountain Magic,Open Class,55.4,1986
06/28,New Bedford,MA,1,Garfield Cadets,Open Class,77.4,1986
06/28,Schaumburg,IL,1,Cavaliers,DCA Class A,84.9,1986
06/28,Cerritos,CA,1,Blue Devils,Open Class,79.1,1986
06/28,Austintown,OH,1,Northmen-WI,Open Class,44.5,1986
06/28,New Bedford,MA,2,27th Lancers,Open Class,65.4,1986
06/28,Schaumburg,IL,2,Phantom Regiment,DCA Class A,74.5,1986
06/28,Cerritos,CA,2,Vanguard,Open Class,78.3,1986
06/28,Austintown,OH,2,Madison Junior Scouts,Open Class,35.8,1986
06/28,New Bedford,MA,3,Boston Crusaders,Open Class,56.6,1986
06/28,Schaumburg,IL,3,Colts,DCA Class A,58.1,1986
06/28,Cerritos,CA,3,Velvet Knights,Open Class,66.3,1986
06/28,Austintown,OH,3,Blue Star Cadets,Open Class,35.5,1986
06/28,New Bedford,MA,4,Diplomats,Open Class,45.3,1986
06/28,Schaumburg,IL,4,Phantom Regiment Cadets,DCA Class A,43.2,1986
06/28,Cerritos,CA,4,Blue Knights,Open Class,47.9,1986
06/28,Austintown,OH,4,Pioneer,Open Class,26.9,1986
06/28,New Bedford,MA,5,Saint Francis Sancians,Open Class,38.6,1986
06/28,Schaumburg,IL,5,Guardsmen,DCA Class A,34.9,1986
06/28,Cerritos,CA,5,Valley Fever,Open Class,39.1,1986
06/28,Austintown,OH,5,CapitolAires,Open Class,26.2,1986
06/28,Cerritos,CA,6,Musketeers,Open Class,31.0,1986
06/28,Austintown,OH,6,Toros,Open Class,14.9,1986
06/28,Cerritos,CA,7,Anaheim Kingsmen,Open Class,25.2,1986
06/28,Saint Jerome,Quebec,1,Les Eclipses,Open Class,58.2,1986
06/28,Merrimac Valley,MA,1,Citations,DCA Class A,69.9,1986
06/29,Malden,MA,1,27th Lancers,Open Class,67.4,1986
06/29,New Brunswick,NJ,1,Spirit of Atlanta,Open Class,75.4,1986
06/28,Merrimac Valley,MA,2,Suburbanettes,DCA Class A,63.9,1986
06/29,Malden,MA,2,Troopers,Open Class,60.1,1986
06/29,New Brunswick,NJ,2,Madison Scouts,Open Class,74.8,1986
06/28,Saint Jerome,Quebec,1,L'Insolite,Open Class,37.3,1986
06/28,Merrimac Valley,MA,3,Granite State Garrison,DCA Class A,46.3,1986
06/29,Malden,MA,3,Boston Crusaders,Open Class,57.1,1986
06/29,New Brunswick,NJ,3,Star of Indiana,Open Class,73.7,1986
06/28,Saint Jerome,Quebec,2,Spartans-NH,Open Class,35.8,1986
06/29,Malden,MA,4,Diplomats,Open Class,45.5,1986
06/29,New Brunswick,NJ,4,Sky Ryders,Open Class,56.3,1986
06/28,Saint Jerome,Quebec,3,Academie Musicale,Open Class,34.8,1986
06/28,Merrimac Valley,MA,1,Explorers,DCA Class A,73.9,1986
06/29,Malden,MA,5,Les Eclipses,Open Class,38.2,1986
06/29,New Brunswick,NJ,5,Florida Wave,Open Class,48.6,1986
06/28,Merrimac Valley,MA,2,Joanettes,DCA Class A,60.6,1986
06/29,Malden,MA,6,Saint Francis Sancians,Open Class,35.7,1986
06/28,Saint Jerome,Quebec,1,Transit,Open Class,51.2,1986
06/28,Merrimac Valley,MA,3,Satellites,DCA Class A,59.1,1986
06/29,New Brunswick,NJ,1,Steel City Ambassadors,Open Class,73.4,1986
06/28,Saint Jerome,Quebec,2,Mousquetaires,Open Class,43.5,1986
06/28,Merrimac Valley,MA,4,Royal Cadets,DCA Class A,52.1,1986
06/29,New Brunswick,NJ,2,Reading Buccaneers,Open Class,69.05,1986
06/28,Saint Jerome,Quebec,3,Voltigeurs,Open Class,34.2,1986
06/28,Merrimac Valley,MA,5,Buccaneers,DCA Class A,51.5,1986
06/29,New Brunswick,NJ,3,New York Skyliners,Open Class,66.5,1986
06/28,Saint Jerome,Quebec,4,Pionniers,Open Class,29.0,1986
06/29,New Brunswick,NJ,4,Matadors,Open Class,56.25,1986
06/28,Saint Jerome,Quebec,5,Les Etoiles,Open Class,25.8,1986
06/28,Merrimac Valley,MA,1,Citation Juniors,DCA Class A,70.4,1986
06/29,New Brunswick,NJ,5,Connecticut Hurricanes,Open Class,54.5,1986
06/28,Merrimac Valley,MA,2,Suburban Kidettes,DCA Class A,68.1,1986
06/28,Merrimac Valley,MA,3,Royal Knights,DCA Class A,60.0,1986
06/28,Merrimac Valley,MA,4,Braintree Braves,DCA Class A,56.4,1986
06/29,Green Bay,WI,1,Cavaliers,Open Class,79.8,1986
06/29,Bakersfield,CA,1,Blue Devils,Open Class,79.3,1986
06/29,Marion,OH,1,Bluecoats,Open Class,63.6,1986
06/29,Mississauga,Ontario,1,Canadian Knights,DCA Class A,76.7,1986
06/29,Green Bay,WI,2,Phantom Regiment,Open Class,76.2,1986
06/29,Bakersfield,CA,2,Vanguard,Open Class,78.7,1986
06/29,Marion,OH,2,Knights,Open Class,58.2,1986
06/29,Mississauga,Ontario,2,Ventures,DCA Class A,72.6,1986
06/29,Green Bay,WI,3,Colts,Open Class,56.2,1986
06/29,Bakersfield,CA,3,Blue Knights,Open Class,47.4,1986
06/29,Marion,OH,3,Black Knights,Open Class,45.6,1986
06/29,Mississauga,Ontario,3,Oshawa Rebels,DCA Class A,54.8,1986
06/29,Green Bay,WI,4,Madison Junior Scouts,Open Class,35.0,1986
06/29,Bakersfield,CA,4,Valley Fever,Open Class,36.4,1986
06/29,Marion,OH,4,Glassmen,Open Class,44.1,1986
06/29,Mississauga,Ontario,4,Kiwanis Kavaliers,DCA Class A,44.7,1986
06/29,Green Bay,WI,5,Blue Star Cadets,Open Class,34.8,1986
06/29,Bakersfield,CA,5,Musketeers,Open Class,29.3,1986
06/29,Marion,OH,5,Northern Aurora,Open Class,38.2,1986
06/29,Mississauga,Ontario,5,Conqueror II,DCA Class A,41.4,1986
06/29,Green Bay,WI,6,CapitolAires,Open Class,24.7,1986
06/29,Marion,OH,6,Coachmen,Open Class,27.5,1986
06/29,Mississauga,Ontario,6,Saint Andrews,DCA Class A,36.7,1986
06/29,Green Bay,WI,7,Toros,Open Class,18.6,1986
06/29,Mississauga,Ontario,7,Out of the Blue,DCA Class A,31.2,1986
06/29,Mississauga,Ontario,1,Emerald Knights-ONT,DCA Class A,27.4,1986
06/29,Mississauga,Ontario,2,Ridge Raiders,DCA Class A,24.1,1986
06/29,Mississauga,Ontario,3,Saint John's,DCA Class A,18.8,1986
06/29,Mississauga,Ontario,4,Cardinals,DCA Class A,14.5,1986
06/29,St-Lin,Quebec,1,Connexion Quebec,Open Class,49.7,1986
06/29,East Providence,RI,1,Citations,Open Class,74.9,1986
06/30,Windsor,Ontario,1,Bluecoats,Open Class,70.8,1986
06/29,St-Lin,Quebec,2,Spartans-NH,Open Class,35.3,1986
06/29,East Providence,RI,2,Granite State Garrison,Open Class,39.3,1986
06/30,Windsor,Ontario,2,Dutch Boy,Open Class,64.5,1986
06/29,St-Lin,Quebec,3,Academie Musicale,Open Class,35.1,1986
06/30,Windsor,Ontario,3,Glassmen,Open Class,52.7,1986
06/29,St-Lin,Quebec,4,L'Insolite,Open Class,34.4,1986
06/29,East Providence,RI,1,Toreadors,Open Class,64.5,1986
06/29,East Providence,RI,2,Joanettes,Open Class,60.6,1986
06/30,Windsor,Ontario,1,Northern Aurora,Open Class,49.9,1986
06/29,St-Lin,Quebec,1,Transit,Open Class,48.0,1986
06/29,East Providence,RI,3,Satellites,Open Class,58.4,1986
06/30,Windsor,Ontario,2,Bandettes,Open Class,46.2,1986
06/29,St-Lin,Quebec,2,Mousquetaires,Open Class,41.4,1986
06/29,East Providence,RI,4,Buccaneers,Open Class,48.6,1986
06/30,Windsor,Ontario,3,Marion Cadets,Open Class,41.2,1986
06/29,St-Lin,Quebec,3,Voltigeurs,Open Class,29.2,1986
06/29,East Providence,RI,5,Royal Cadets,Open Class,44.0,1986
06/29,St-Lin,Quebec,4,Pionniers,Open Class,24.9,1986
06/30,Windsor,Ontario,1,Dutch Boy Cadets,Open Class,22.1,1986
06/29,St-Lin,Quebec,5,Marauders-QUE,Open Class,23.9,1986
06/29,East Providence,RI,1,Citation Juniors,Open Class,54.4,1986
06/30,Windsor,Ontario,2,Eagles,Open Class,12.5,1986
06/29,St-Lin,Quebec,6,Renaissance,Open Class,17.3,1986
06/29,East Providence,RI,2,Royal Knights,Open Class,44.6,1986
06/30,Windsor,Ontario,3,Phoenix-ONT,Open Class,11.9,1986
07/01,Cary,NC,1,Spirit of Atlanta,Open Class,76.3,1986
07/01,Sarnia,Ontario,1,Bluecoats,Open Class,69.3,1986
07/02,Westmoreland,PA,1,Canadian Knights,Open Class,63.9,1986
07/02,Chula Vista,CA,1,Blue Devils,Open Class,82.0,1986
07/01,Cary,NC,2,Madison Scouts,Open Class,75.0,1986
07/01,Sarnia,Ontario,2,Dutch Boy,Open Class,63.3,1986
07/02,Westmoreland,PA,2,Ventures,Open Class,62.9,1986
07/02,Chula Vista,CA,2,Velvet Knights,Open Class,66.5,1986
07/01,Cary,NC,3,Star of Indiana,Open Class,72.8,1986
07/01,Sarnia,Ontario,3,Glassmen,Open Class,48.3,1986
07/02,Westmoreland,PA,3,Patriots,Open Class,31.9,1986
07/02,Chula Vista,CA,3,Blue Knights,Open Class,46.4,1986
07/01,Cary,NC,4,Garfield Cadets,Open Class,70.7,1986
07/01,Sarnia,Ontario,4,Northern Aurora,Open Class,44.1,1986
07/02,Westmoreland,PA,4,New York Lancers,Open Class,30.8,1986
07/02,Chula Vista,CA,4,Anaheim Kingsmen,Open Class,37.4,1986
07/01,Cary,NC,5,Sky Ryders,Open Class,58.7,1986
07/01,Sarnia,Ontario,5,Bandettes,Open Class,41.1,1986
07/01,Cary,NC,6,Florida Wave,Open Class,47.8,1986
07/01,Sarnia,Ontario,6,Dutch Boy Cadets,Open Class,19.2,1986
07/01,Cary,NC,7,20th Maine Regiment,Open Class,37.1,1986
07/02,Greensburg,PA,1,Canadian Knights,Open Class,63.9,1986
07/03,Elmwood Park,IL,1,Cavaliers,Open Class,81.7,1986
07/03,LaCrosse,WI,1,Colts,Open Class,57.0,1986
