Date,City,State,Place,Corps,Class,Score,Year
06/15,Twin Oaks,MI,1,Marion Cadets,World Class,32.7,1996
06/15,Jackson,NJ,1,Hawthorne Caballeros,World Class,70.89,1996
06/15,Malden,MA,1,East Coast Jazz,World Class,67.7,1996
06/15,Malden,MA,1,Spartans,World Class,71.5,1996
06/15,Twin Oaks,MI,2,Mirage,World Class,29.7,1996
06/15,Jackson,NJ,2,Westshoremen,World Class,68.33,1996
06/15,Malden,MA,2,Citations,World Class,57.3,1996
06/15,Malden,MA,2,East Coast Jazz,World Class,68.7,1996
06/15,Twin Oaks,MI,3,Prince Hall Lancers,World Class,29.0,1996
06/15,Jackson,NJ,3,Bushwackers,World Class,63.8,1996
06/15,Malden,MA,3,Phoenix-MA,World Class,55.5,1996
06/15,Malden,MA,3,Royal Columbians,World Class,61.3,1996
06/15,Twin Oaks,MI,4,Phaze/Spirit,World Class,25.0,1996
06/15,Jackson,NJ,4,Connecticut Hurricanes,World Class,57.28,1996
06/15,Malden,MA,4,Kips Bay Knight Club,World Class,56.3,1996
06/15,Jackson,NJ,5,Sunrisers,World Class,56.5,1996
06/15,Malden,MA,1,Fitchburg Kingsmen,World Class,63.2,1996
06/15,Malden,MA,5,Citations,World Class,51.9,1996
06/15,Jackson,NJ,6,Reading Buccaneers,World Class,53.78,1996
06/15,Malden,MA,2,J's,World Class,58.7,1996
06/15,Malden,MA,6,Phoenix-MA,World Class,50.9,1996
06/15,Jackson,NJ,7,New York Skyliners,World Class,50.71,1996
06/15,Malden,MA,3,Royal Cadets,World Class,50.7,1996
06/15,Malden,MA,7,Royal Cadets,World Class,40.6,1996
06/15,Malden,MA,1,Dream Warriors,World Class,50.2,1996
06/15,Malden,MA,2,RC Cadets,World Class,42.6,1996
06/15,Malden,MA,3,Braintree Braves,World Class,20.2,1996
06/15,Fitchburg,MA,1,Citations,World Class,64.8,1996
06/15,Burlington,Ontario,1,Empire Statesmen,World Class,76.8,1996
06/17,Columbus,OH,1,Cavaliers,World Class,72.5,1996
06/20,Streator,IL,1,Cavaliers,World Class,73.7,1996
06/15,Fitchburg,MA,2,Phoenix-MA,World Class,63.5,1996
