Date,City,State,Place,Corps,Class,Score,Year
06/23,Boston,MA,3,Connecticut Hurricanes,World Class,70.5,1979
06/23,Rochester,NY,3,Westshoremen,World Class,64.7,1979
06/23,Johnsonburg,PA,3,Rochester Crusaders,World Class,61.9,1979
06/23,Altoona,PA,4,Royal Crusaders,World Class,51.55,1979
06/23,Boston,MA,4,Matadors,World Class,61.85,1979
06/23,Rochester,NY,4,Rochester Crusaders,World Class,61.4,1979
06/23,Johnsonburg,PA,4,Thunderbirds,World Class,50.6,1979
06/23,Rochester,NY,5,Wind Gap Blue Eagles,World Class,52.25,1979
06/23,Lynn,MA,1,North Star,World Class,74.45,1979
06/24,Oshawa,Ontario,1,Ambassadors,World Class,55.7,1979
06/24,Columbus,OH,1,Spirit of Atlanta,World Class,74.7,1979
06/24,Westwood,NJ,1,Bridgemen,World Class,72.95,1979
06/23,Lynn,MA,2,Defenders,World Class,63.9,1979
06/24,Columbus,OH,2,Crossmen,World Class,71.6,1979
06/24,Westwood,NJ,2,Royal Brigade,World Class,62.9,1979
06/23,Lynn,MA,3,Boston Crusaders,World Class,58.3,1979
06/24,Columbus,OH,3,27th Lancers,World Class,63.9,1979
06/24,Westwood,NJ,3,Garfield Cadets,World Class,60.6,1979
06/23,Lynn,MA,4,Garfield Cadets,World Class,58.25,1979
06/24,Columbus,OH,4,Royal Crusaders,World Class,54.15,1979
06/24,Westwood,NJ,4,Black Watch-NJ,World Class,57.85,1979
06/23,Lynn,MA,5,Silver Sabres,World Class,57.3,1979
06/24,Cedar Rapids,IA,1,Phantom Regiment,World Class,77.2,1979
06/26,Toledo,OH,1,Spirit of Atlanta,World Class,74.9,1979
06/26,Everett,WA,1,Blue Devils,World Class,71.5,1979
06/27,Indianapolis,IN,1,Spirit of Atlanta,World Class,76.5,1979
06/24,Cedar Rapids,IA,2,Madison Scouts,World Class,75.1,1979
06/26,Toledo,OH,2,Crossmen,World Class,72.0,1979
06/26,Everett,WA,2,Freelancers,World Class,64.85,1979
06/27,Indianapolis,IN,2,Crossmen,World Class,72.55,1979
06/24,Cedar Rapids,IA,3,Guardsmen,World Class,68.1,1979
06/26,Toledo,OH,3,27th Lancers,World Class,64.9,1979
06/26,Everett,WA,3,Black Watch-WA,World Class,47.35,1979
06/27,Indianapolis,IN,3,27th Lancers,World Class,65.1,1979
06/24,Cedar Rapids,IA,4,Kilties,World Class,48.8,1979
06/26,Toledo,OH,4,Royal Crusaders,World Class,56.9,1979
06/26,Everett,WA,4,San Jose Raiders,World Class,27.9,1979
06/27,Indianapolis,IN,4,Royal Crusaders,World Class,54.4,1979
06/26,Toledo,OH,5,Saginaires,World Class,49.8,1979
06/27,Indianapolis,IN,5,Ventures,World Class,46.75,1979
06/26,Toledo,OH,6,Pioneer,World Class,48.65,1979
06/27,Indianapolis,IN,6,Pioneer,World Class,45.45,1979
06/26,Toledo,OH,7,Ventures,World Class,48.2,1979
06/29,LaCrosse,WI,1,Madison Scouts,World Class,74.05,1979
06/29,Medford,OR,1,Blue Devils,World Class,80.5,1979
06/30,Janesville,WI,1,CapitolAires,World Class,47.55,1979
06/30,Chippewa,Ontario,1,Ambassadors,World Class,55.5,1979
06/29,LaCrosse,WI,2,Phantom Regiment,World Class,74.0,1979
06/29,Medford,OR,2,Freelancers,World Class,72.05,1979
06/30,Janesville,WI,2,Patriots-WI,World Class,44.75,1979
06/30,Chippewa,Ontario,2,Georgian Lancers,World Class,28.5,1979
06/29,LaCrosse,WI,3,North Star,World Class,66.35,1979
06/29,Medford,OR,3,Renaissance,World Class,55.25,1979
06/30,Janesville,WI,3,Americanos,World Class,44.7,1979
06/30,Chippewa,Ontario,3,Oshawa Rebels,World Class,27.6,1979
06/29,LaCrosse,WI,4,Blue Stars,World Class,65.15,1979
06/29,Medford,OR,4,Conquistadors,World Class,54.65,1979
06/30,Janesville,WI,4,Sundowners,World Class,38.9,1979
06/30,Chippewa,Ontario,4,Golden Lancers,World Class,20.9,1979
06/29,LaCrosse,WI,5,27th Lancers,World Class,62.7,1979
06/29,Medford,OR,5,Blue Devils B,World Class,49.05,1979
06/30,Janesville,WI,5,Thunderbolts,World Class,38.8,1979
06/29,Medford,OR,6,Marauders,World Class,41.2,1979
06/29,Medford,OR,7,San Jose Raiders,World Class,39.4,1979
06/30,Madison,WI,1,Madison Scouts,World Class,76.2,1979
06/30,Wheeling,IL,1,Cavaliers,World Class,70.15,1979
06/30,Syracuse,NY,1,Reading Buccaneers,World Class,78.65,1979
06/30,Bridgeport,CT,1,Hawthorne Caballeros,World Class,82.95,1979
06/30,Madison,WI,2,Phantom Regiment,World Class,75.8,1979
06/30,Wheeling,IL,2,Guardsmen,World Class,69.75,1979
06/30,Syracuse,NY,2,Westshoremen,World Class,69.85,1979
06/30,Bridgeport,CT,2,Sunrisers,World Class,76.8,1979
06/30,Madison,WI,3,North Star,World Class,69.75,1979
06/30,Wheeling,IL,3,Royal Crusaders,World Class,52.15,1979
06/30,Syracuse,NY,3,Rochester Crusaders,World Class,61.9,1979
06/30,Bridgeport,CT,3,New York Skyliners,World Class,74.85,1979
06/30,Madison,WI,4,Blue Stars,World Class,67.35,1979
06/30,Wheeling,IL,4,Troopers,World Class,50.4,1979
06/30,Syracuse,NY,4,Thunderbirds,World Class,60.2,1979
06/30,Bridgeport,CT,4,Connecticut Hurricanes,World Class,74.75,1979
06/30,Madison,WI,5,27th Lancers,World Class,65.4,1979
06/30,Wheeling,IL,5,Kilties,World Class,48.55,1979
06/30,Syracuse,NY,5,Wind Gap Blue Eagles,World Class,37.25,1979
06/30,Bridgeport,CT,5,Matadors,World Class,60.05,1979
06/30,Wheeling,IL,6,Pioneer,World Class,47.85,1979
06/30,Wheeling,IL,7,Florida Vanguard,World Class,42.1,1979
07/01,Willingboro,NJ,1,New York Lancers,World Class,54.45,1979
07/01,Aurora,Ontario,1,Ambassadors,World Class,59.0,1979
07/01,Rockford,IL,1,Phantom Regiment,World Class,74.1,1979
07/01,Schenectady,NY,1,Bridgemen,World Class,74.35,1979
07/01,Willingboro,NJ,2,Black Diamonds,World Class,48.6,1979
07/01,Aurora,Ontario,2,Durham Girls,World Class,47.4,1979
07/01,Rockford,IL,2,Madison Scouts,World Class,71.75,1979
07/01,Schenectady,NY,2,Royal Brigade,World Class,68.85,1979
07/01,Willingboro,NJ,3,Saint Ignatius,World Class,48.05,1979
07/01,Aurora,Ontario,3,Georgian Lancers,World Class,32.2,1979
07/01,Rockford,IL,3,North Star,World Class,68.1,1979
07/01,Schenectady,NY,3,Long Island Kingsmen,World Class,64.25,1979
07/01,Willingboro,NJ,4,Sacred Heart Crusaders,World Class,47.4,1979
07/01,Aurora,Ontario,4,Oshawa Rebels,World Class,28.4,1979
07/01,Rockford,IL,4,Cavaliers,World Class,65.15,1979
07/01,Schenectady,NY,4,Garfield Cadets,World Class,63.2,1979
07/01,Willingboro,NJ,5,Royales,World Class,43.3,1979
07/01,Aurora,Ontario,5,Cardinal Cadets,World Class,26.1,1979
07/01,Rockford,IL,5,27th Lancers,World Class,64.65,1979
07/01,Schenectady,NY,5,Avant Garde,World Class,58.2,1979
07/01,Willingboro,NJ,6,United Regiment,World Class,35.85,1979
07/01,Rockford,IL,6,Blue Stars,World Class,63.45,1979
07/02,Alton,IL,1,Phantom Regiment,World Class,77.85,1979
07/03,West Bend,WI,1,CapitolAires,World Class,80.05,1979
07/03,Dunkirk,NY,1,Squires,World Class,62.05,1979
07/03,Little Rock,AR,1,Madison Scouts,World Class,77.15,1979
07/02,Alton,IL,2,Madison Scouts,World Class,76.95,1979
07/03,West Bend,WI,2,Americanos,World Class,78.4,1979
07/03,Dunkirk,NY,2,Cambria Cadets,World Class,34.3,1979
07/03,Little Rock,AR,2,North Star,World Class,72.1,1979
07/02,Alton,IL,3,Guardsmen,World Class,70.0,1979
07/03,West Bend,WI,3,Saint Croix Rivermen,World Class,75.3,1979
07/03,Dunkirk,NY,3,Imperials,World Class,20.6,1979
07/03,Little Rock,AR,3,Blue Stars,World Class,70.0,1979
07/02,Alton,IL,4,North Star,World Class,66.95,1979
07/03,West Bend,WI,4,Wranglers,World Class,62.6,1979
07/03,Little Rock,AR,4,Sky Ryders,World Class,33.45,1979
07/02,Alton,IL,4,Blue Stars,World Class,66.95,1979
07/02,Alton,IL,6,Florida Vanguard,World Class,51.15,1979
07/02,Alton,IL,7,Colts,World Class,43.3,1979
07/04,Stockton,CA,1,Blue Devils,World Class,77.6,1979
07/04,Evanston,IL,1,Phantom Regiment,World Class,78.45,1979
07/04,Warren,PA,1,Squires,World Class,61.7,1979
07/05,Dallas,TX,1,Madison Scouts,World Class,78.4,1979
07/04,Stockton,CA,2,Spirit of Atlanta,World Class,75.9,1979
07/04,Evanston,IL,2,Cavaliers,World Class,70.1,1979
07/04,Warren,PA,2,Cambria Cadets,World Class,28.55,1979
07/05,Dallas,TX,2,North Star,World Class,74.6,1979
07/04,Stockton,CA,3,Crossmen,World Class,70.4,1979
07/04,Evanston,IL,3,Kilties,World Class,53.0,1979
07/04,Warren,PA,3,Blazers,World Class,24.8,1979
07/05,Dallas,TX,3,Blue Stars,World Class,69.7,1979
07/04,Stockton,CA,4,Freelancers,World Class,68.65,1979
07/04,Evanston,IL,4,Pioneer,World Class,50.3,1979
07/04,Warren,PA,4,Imperials,World Class,14.15,1979
07/05,Dallas,TX,4,Florida Vanguard,World Class,53.65,1979
07/04,Stockton,CA,5,Renaissance,World Class,48.75,1979
07/04,Evanston,IL,5,Saginaires,World Class,50.1,1979
07/05,Dallas,TX,5,Sky Ryders,World Class,52.65,1979
07/04,Stockton,CA,6,Velvet Knights,World Class,47.5,1979
07/04,Stockton,CA,7,Conquistadors,World Class,45.3,1979
07/04,Stockton,CA,8,West Coast Express,World Class,38.1,1979
07/04,Stockton,CA,9,1st Canadian Regiment,World Class,35.6,1979
07/05,San Jose,CA,1,Blue Devils,World Class,82.45,1979
07/06,Fort Wayne,IN,1,Phantom Regiment,World Class,80.75,1979
07/06,Seaside,CA,1,Blue Devils,World Class,82.95,1979
07/07,Hawthorne,NJ,1,Reading Buccaneers,World Class,81.15,1979
07/05,San Jose,CA,2,Vanguard,World Class,79.7,1979
07/06,Fort Wayne,IN,2,Guardsmen,World Class,73.3,1979
07/06,Seaside,CA,2,Vanguard,World Class,80.95,1979
07/07,Hawthorne,NJ,2,Sunrisers,World Class,78.85,1979
07/05,San Jose,CA,3,Spirit of Atlanta,World Class,78.65,1979
07/06,Fort Wayne,IN,3,Cavaliers,World Class,72.15,1979
07/06,Seaside,CA,3,Spirit of Atlanta,World Class,80.75,1979
07/07,Hawthorne,NJ,3,New York Skyliners,World Class,76.85,1979
07/05,San Jose,CA,4,Crossmen,World Class,73.2,1979
07/06,Fort Wayne,IN,4,Royal Crusaders,World Class,62.1,1979
07/06,Seaside,CA,4,Crossmen,World Class,74.7,1979
07/07,Hawthorne,NJ,4,Connecticut Hurricanes,World Class,76.45,1979
07/05,San Jose,CA,5,Freelancers,World Class,67.5,1979
07/06,Fort Wayne,IN,5,Kilties,World Class,53.8,1979
07/06,Seaside,CA,5,Freelancers,World Class,68.95,1979
07/07,Hawthorne,NJ,5,Matadors,World Class,58.65,1979
07/06,Seaside,CA,6,Renaissance,World Class,52.95,1979
07/07,Hawthorne,NJ,6,Wind Gap Blue Eagles,World Class,49.25,1979
07/06,Seaside,CA,7,Velvet Knights,World Class,48.05,1979
07/07,Hamilton,Ontario,1,Phantom Regiment,Open Class,79.0,1979
07/07,Hamilton,Ontario,1,Phantom Regiment,Open Class,80.6,1979
07/07,Midland,PA,1,Westshoremen,Open Class,75.7,1979
07/07,Los Angeles,CA,1,Blue Devils,Open Class,84.95,1979
07/07,Hamilton,Ontario,2,Guardsmen,Open Class,74.35,1979
07/07,Hamilton,Ontario,2,Bridgemen,Open Class,74.4,1979
07/07,Midland,PA,2,Rochester Crusaders,Open Class,63.65,1979
07/07,Los Angeles,CA,2,Vanguard,Open Class,83.4,1979
07/07,Hamilton,Ontario,3,Bridgemen,Open Class,73.8,1979
07/07,Hamilton,Ontario,3,Guardsmen,Open Class,74.15,1979
07/07,Midland,PA,3,Thunderbirds,Open Class,60.4,1979
07/07,Los Angeles,CA,3,Spirit of Atlanta,Open Class,82.7,1979
07/07,Hamilton,Ontario,4,Cavaliers,Open Class,72.7,1979
07/07,Hamilton,Ontario,4,Cavaliers,Open Class,72.8,1979
07/07,Los Angeles,CA,4,Freelancers,Open Class,72.45,1979
07/07,Hamilton,Ontario,5,Offensive Lions,Open Class,71.7,1979
07/07,Hamilton,Ontario,5,Offensive Lions,Open Class,69.95,1979
07/07,Los Angeles,CA,5,Velvet Knights,Open Class,53.7,1979
07/07,Hamilton,Ontario,6,27th Lancers,Open Class,71.0,1979
07/07,Hamilton,Ontario,6,27th Lancers,Open Class,67.7,1979
07/07,Los Angeles,CA,6,1st Canadian Regiment,Open Class,39.1,1979
07/07,Hamilton,Ontario,7,Boston Crusaders,Open Class,63.9,1979
07/07,Hamilton,Ontario,7,Boston Crusaders,Open Class,67.2,1979
07/07,Hamilton,Ontario,8,Long Island Kingsmen,Open Class,63.3,1979
07/07,Hamilton,Ontario,8,Long Island Kingsmen,Open Class,61.55,1979
07/07,Hamilton,Ontario,9,Troopers,Open Class,62.9,1979
07/07,Hamilton,Ontario,9,Royal Crusaders,Open Class,59.65,1979
07/07,Hamilton,Ontario,10,Cadets of Greece,Open Class,62.15,1979
07/07,Hamilton,Ontario,10,Troopers,Open Class,58.15,1979
07/07,Hamilton,Ontario,11,Defenders,Open Class,61.95,1979
07/07,Hamilton,Ontario,11,Defenders,Open Class,56.5,1979
07/07,Hamilton,Ontario,12,Royal Crusaders,Open Class,61.55,1979
07/07,Hamilton,Ontario,12,Cadets of Greece,Open Class,56.1,1979
07/07,Hamilton,Ontario,13,Oakland Crusaders,Open Class,58.5,1979
07/07,Hamilton,Ontario,14,Avant Garde,Open Class,58.2,1979
07/07,Hamilton,Ontario,1,Black Watch,Open Class,62.1,1979
07/07,Hamilton,Ontario,15,Les Chatelaines,Open Class,57.7,1979
07/07,Hamilton,Ontario,2,Les Chaelaines,Open Class,60.7,1979
07/07,Hamilton,Ontario,16,Squires,Open Class,57.5,1979
07/07,Hamilton,Ontario,3,Ventures,Open Class,58.05,1979
07/07,Hamilton,Ontario,17,Ventures,Open Class,54.7,1979
07/07,Hamilton,Ontario,4,Melodears,Open Class,48.45,1979
07/07,Hamilton,Ontario,18,Fitchburg Kingsmen,Open Class,53.35,1979
07/07,Hamilton,Ontario,5,Krescendos,Open Class,40.55,1979
07/07,Hamilton,Ontario,19,Patriots,Open Class,39.15,1979
07/07,Hamilton,Ontario,6,Abenakls,Open Class,38.1,1979
07/07,Hamilton,Ontario,7,Bandettes,Open Class,37.1,1979
07/07,Hamilton,Ontario,1,Black Watch,Open Class,58.55,1979
07/07,Hamilton,Ontario,8,Frontier Cadets,Open Class,35.35,1979
07/07,Hamilton,Ontario,2,Les Chaelaines,Open Class,57.15,1979
07/07,Hamilton,Ontario,9,Barons of Steuben,Open Class,33.45,1979
07/07,Hamilton,Ontario,3,Ventures,Open Class,54.95,1979
07/07,Hamilton,Ontario,10,Joanettes,Open Class,30.65,1979
07/07,Hamilton,Ontario,4,Melodears,Open Class,47.6,1979
07/07,Hamilton,Ontario,5,Bandettes,Open Class,42.25,1979
07/07,Hamilton,Ontario,6,Krescendos,Open Class,37.05,1979
07/07,Hamilton,Ontario,7,Barons of Steuben,Open Class,33.6,1979
07/07,Hamilton,Ontario,8,Abenakls,Open Class,33.55,1979
07/07,Hamilton,Ontario,8,Joanettes,Open Class,33.55,1979
07/07,Hamilton,Ontario,10,Frontier Cadets,Open Class,31.85,1979
07/07,Hamilton,Ontario,11,Dutch Boy Cadets,Open Class,11.95,1979
07/07,Manitowoc,WI,1,"General Butler
  Vagabonds",Open Class,63.25,1979
07/07,Bremerton,WA,1,Seattle Imperials,Open Class,52.0,1979
07/07,Mount Prospect,IL,1,Saginaires,Open Class,60.9,1979
07/08,Montreal,Quebec,1,Phantom Regiment,Open Class,82.2,1979
07/07,Manitowoc,WI,2,Stardusters,Open Class,57.85,1979
07/07,Bremerton,WA,2,Black Watch-WA,Open Class,45.85,1979
07/07,Mount Prospect,IL,2,Colts,Open Class,60.6,1979
07/08,Montreal,Quebec,2,Guardsmen,Open Class,78.35,1979
07/07,Manitowoc,WI,3,Argonne Rebels,Open Class,56.25,1979
07/07,Mount Prospect,IL,3,Pioneer,Open Class,58.35,1979
07/08,Montreal,Quebec,3,Cavaliers,Open Class,74.3,1979
07/07,Manitowoc,WI,4,CapitolAires,Open Class,48.7,1979
07/07,Mount Prospect,IL,4,Knights,Open Class,40.35,1979
07/08,Montreal,Quebec,4,Bridgemen,Open Class,73.95,1979
07/07,Manitowoc,WI,5,Patriots-WI,Open Class,45.7,1979
07/08,Montreal,Quebec,5,27th Lancers,Open Class,67.35,1979
07/07,Manitowoc,WI,6,Marion Cadets,Open Class,32.15,1979
07/08,Montreal,Quebec,6,Les Chatelaines,Open Class,55.2,1979
07/08,Montreal,Quebec,6,Offensive Lions,Open Class,55.2,1979
07/08,Montreal,Quebec,8,Kilties,Open Class,54.8,1979
07/08,Niagara Falls,NY,1,Boston Crusaders,Open Class,65.15,1979
07/08,West Chicago,IL,1,Colts,Open Class,60.55,1979
07/09,Montrose,CO,1,Vanguard,Open Class,82.5,1979
07/09,Toronto,Ontario,1,Offensive Lions,Open Class,68.2,1979
07/08,Niagara Falls,NY,2,Royal Crusaders,Open Class,64.2,1979
07/08,West Chicago,IL,2,Saginaires,Open Class,58.2,1979
07/09,Montrose,CO,2,Madison Scouts,Open Class,77.8,1979
07/09,Toronto,Ontario,2,Boston Crusaders,Open Class,67.1,1979
07/08,Niagara Falls,NY,3,Cadets of Greece,Open Class,61.95,1979
07/08,West Chicago,IL,3,Pioneer,Open Class,54.55,1979
07/09,Montrose,CO,3,Sky Ryders,Open Class,52.0,1979
07/09,Toronto,Ontario,3,Troopers,Open Class,60.75,1979
07/08,Niagara Falls,NY,4,Avant Garde,Open Class,58.65,1979
07/08,West Chicago,IL,4,Knights,Open Class,37.7,1979
07/09,Montrose,CO,4,Velvet Knights,Open Class,46.15,1979
07/09,Toronto,Ontario,4,Cadets of Greece,Open Class,59.05,1979
07/08,Niagara Falls,NY,5,Squires,Open Class,58.2,1979
07/09,Toronto,Ontario,5,Oakland Crusaders,Open Class,57.4,1979
07/08,Niagara Falls,NY,6,Mello Dears,Open Class,44.35,1979
07/09,Toronto,Ontario,6,Avant Garde,Open Class,56.4,1979
07/09,Toronto,Ontario,7,Squires,Open Class,54.65,1979
