Date,City,State,Place,Corps,Class,Score,Year
05/25,Weymouth,MA,1,Pembroke Imperials,World Class,66.05,1974
05/25,Fair Lawn,NJ,1,Garfield Cadets,World Class,74.4,1974
05/26,Saint Claire Shore,MI,1,Glassmen,World Class,54.4,1974
05/26,New Castle,MI,1,Blue Rock,World Class,70.55,1974
05/25,Weymouth,MA,2,Beverly Cardinals,World Class,61.2,1974
05/25,Fair Lawn,NJ,2,Valley Grenadiers,World Class,71.05,1974
05/26,Saint Claire Shore,MI,2,Iron Brigade,World Class,45.5,1974
05/26,New Castle,MI,2,507 Hornets,World Class,68.95,1974
05/25,Weymouth,MA,3,Emerald Cadets,World Class,60.7,1974
05/25,Fair Lawn,NJ,3,CMCC Warriors,World Class,69.95,1974
05/26,Saint Claire Shore,MI,3,Flying Dutchmen-NY,World Class,41.05,1974
05/26,New Castle,MI,3,PAL Cadets,World Class,62.95,1974
05/25,Weymouth,MA,4,Boston Crusaders,World Class,56.05,1974
05/25,Fair Lawn,NJ,4,Ridgemen,World Class,,1974
05/26,Saint Claire Shore,MI,4,Ventures,World Class,37.6,1974
05/26,New Castle,MI,4,Grenadiers-NY,World Class,61.75,1974
05/25,Weymouth,MA,5,New London Surfers,World Class,53.75,1974
05/25,Fair Lawn,NJ,5,Monarchs,World Class,59.05,1974
05/26,Saint Claire Shore,MI,5,Presidium,World Class,29.0,1974
05/25,Weymouth,MA,6,IC Reveries,World Class,52.9,1974
05/25,Fair Lawn,NJ,6,Kingston Indians,World Class,58.75,1974
05/25,Weymouth,MA,7,Golden Rays,World Class,34.85,1974
05/25,Fair Lawn,NJ,7,Black Watch-NJ,World Class,45.7,1974
05/25,Weymouth,MA,1,"Kingsmen
  Cadets",World Class,62.3,1974
05/25,Weymouth,MA,2,Golden Statesmen,World Class,60.1,1974
05/25,Weymouth,MA,3,VK Squires,World Class,59.2,1974
06/01,Hamden,CT,1,Hawthorne Caballeros,World Class,80.5,1974
06/01,Bayonne,NJ,1,Muchachos,World Class,75.5,1974
06/02,Madison,WI,1,Americanos,World Class,56.4,1974
06/02,Orange,CA,1,Velvet Knights,World Class,63.75,1974
06/01,Hamden,CT,2,Sunrisers,World Class,80.35,1974
06/01,Bayonne,NJ,2,Garfield Cadets,World Class,65.9,1974
06/02,Madison,WI,2,Chevaliers-IA,World Class,49.7,1974
06/02,Orange,CA,2,Imperial Dragons,World Class,53.62,1974
06/01,Hamden,CT,3,New York Skyliners,World Class,79.25,1974
06/01,Bayonne,NJ,3,27th Lancers,World Class,64.2,1974
06/02,Madison,WI,3,Fox Valley Raiders,World Class,37.0,1974
06/01,Hamden,CT,4,Yankee Rebels,World Class,77.6,1974
06/01,Bayonne,NJ,4,Blue Rock,World Class,63.5,1974
06/02,Madison,WI,4,Sundowners,World Class,35.95,1974
06/02,Orange,CA,1,Golden Statesmen,World Class,51.04,1974
06/01,Hamden,CT,5,Matadors,World Class,68.65,1974
06/01,Bayonne,NJ,5,Royal Crusaders,World Class,61.4,1974
06/02,Madison,WI,5,Belles of Saint Mary's,World Class,25.2,1974
06/02,Orange,CA,2,Kingsmen Cadets,World Class,48.91,1974
06/02,Madison,WI,6,Wausau Story,World Class,22.55,1974
06/05,Wayne,NJ,1,Valley Grenadiers,World Class,74.0,1974
06/08,Lewistown,PA,1,Reading Buccaneers,World Class,82.25,1974
06/08,Milwaukee,WI,1,Madison Scouts,World Class,72.35,1974
06/08,Frankenmuth,MI,1,Glassmen,World Class,62.6,1974
06/05,Wayne,NJ,2,Saints,World Class,71.15,1974
06/08,Lewistown,PA,2,Yankee Rebels,World Class,76.75,1974
06/08,Milwaukee,WI,2,Kilties,World Class,70.7,1974
06/08,Frankenmuth,MI,2,Saginaires,World Class,48.15,1974
06/05,Wayne,NJ,3,Emerald Cadets,World Class,62.8,1974
06/08,Lewistown,PA,3,Rochester Crusaders,World Class,71.8,1974
06/08,Milwaukee,WI,3,Phantom Regiment,World Class,63.35,1974
06/08,Frankenmuth,MI,3,Flying Dutchmen-NY,World Class,45.6,1974
06/05,Wayne,NJ,4,Kingston Indians,World Class,57.95,1974
06/08,Lewistown,PA,4,Royalaires,World Class,59.5,1974
06/08,Milwaukee,WI,4,Americanos,World Class,60.85,1974
06/08,Frankenmuth,MI,4,Catholic Daughters,World Class,42.2,1974
06/05,Wayne,NJ,5,Belvederes,World Class,54.75,1974
06/08,Lewistown,PA,5,Thunderbirds,World Class,59.4,1974
06/08,Milwaukee,WI,5,Colt 45's,World Class,56.5,1974
06/08,Frankenmuth,MI,5,Dutch Boy Cadets,World Class,37.5,1974
06/05,Wayne,NJ,6,Long Island Kingsmen,World Class,52.0,1974
06/08,Frankenmuth,MI,6,Skokie Imperials,World Class,34.2,1974
06/05,Wayne,NJ,7,Meadowlarks,World Class,48.9,1974
06/05,Wayne,NJ,8,Patriots,World Class,38.9,1974
06/09,Wayne,NJ,1,CapitolAires,World Class,58.6,1974
06/09,Manville,NJ,1,Saints,World Class,71.65,1974
06/09,Hoboken,NJ,1,Valley Grenadiers,World Class,64.7,1974
06/14,Milwaukee,WI,1,Madison Scouts,World Class,77.45,1974
06/09,Wayne,NJ,2,Precisionaires,World Class,57.4,1974
06/09,Manville,NJ,2,Keystone Regiment,World Class,68.15,1974
