Date,City,State,Place,Corps,Class,Score,Year
07/18,Vista,CA,1,Hawthorne Caballeros,Open Class,71.25,2021
07/25,Vista,CA,1,Bushwackers,Open Class,72.95,2021
07/18,Vista,CA,2,Atlanta CV,Open Class,70.55,2021
07/25,Vista,CA,2,Cincinnati Tradition,Open Class,70.9,2021
07/18,Vista,CA,3,Connecticut Hurricanes,Open Class,63.4,2021
07/25,Vista,CA,3,Connecticut Hurricanes,Open Class,70.05,2021
07/18,Vista,CA,4,White Sabers,Open Class,63.05,2021
07/25,Vista,CA,4,Fusion Core,Open Class,69.5,2021
07/18,Vista,CA,5,Sunrisers,Open Class,58.65,2021
07/25,Vista,CA,5,White Sabers,Open Class,69.25,2021
07/18,Vista,CA,1,Rogues Hollow Regiment,Open Class,59.45,2021
07/18,Vista,CA,2,Highland Regiment,Open Class,54.4,2021
08/01,Dubuque,IA,1,Hawthorne Caballeros,World Class,80.9,2021
08/01,Dubuque,IA,2,Atlanta CV,World Class,79.85,2021
08/01,Dubuque,IA,3,Fusion Core,World Class,75.0,2021
08/01,Dubuque,IA,4,Bushwackers,World Class,74.15,2021
08/01,Dubuque,IA,5,Cincinnati Tradition,World Class,71.85,2021
08/01,Dubuque,IA,6,Sunrisers,World Class,67.15,2021
08/01,Dubuque,IA,1,Govenaires,World Class,64.55,2021
08/01,Dubuque,IA,2,Rogues Hollow Regiment,World Class,64.5,2021
08/01,Dubuque,IA,3,Columbus Saints,World Class,55.5,2021
08/08,DeKalb,IL,1,Hawthorne Caballeros,World Class,84.5,2021
08/08,DeKalb,IL,2,Atlanta CV,World Class,82.6,2021
08/08,DeKalb,IL,3,Fusion Core,World Class,78.85,2021
08/08,DeKalb,IL,4,Bushwackers,World Class,77.0,2021
08/08,DeKalb,IL,5,White Sabers,World Class,75.1,2021
08/08,DeKalb,IL,6,Cincinnati Tradition,World Class,76.4,2021
08/08,DeKalb,IL,7,Connecticut Hurricanes,World Class,72.45,2021
08/08,DeKalb,IL,8,Sunrisers,World Class,71.5,2021
08/08,DeKalb,IL,1,Rogues Hollow Regiment,World Class,69.0,2021
08/08,DeKalb,IL,2,Govenaires,World Class,67.85,2021
08/08,DeKalb,IL,3,Southern Knights,World Class,63.2,2021
08/08,DeKalb,IL,4,Columbus Saints,World Class,54.3,2021
08/15,Indianapolis,IN,1,Hawthorne Caballeros,Open Class,86.15,2021
08/22,Indianapolis,IN,1,Fusion Core,Open Class,83.65,2021
08/29,Indianapolis,IN,1,Hawthorne Caballeros,Open Class,89.65,2021
08/15,Indianapolis,IN,2,Atlanta CV,Open Class,86.0,2021
08/22,Indianapolis,IN,2,Bushwackers,Open Class,82.9,2021
08/29,Indianapolis,IN,2,Atlanta CV,Open Class,88.65,2021
08/15,Indianapolis,IN,3,White Sabers,Open Class,76.3,2021
08/22,Indianapolis,IN,3,Cincinnati Tradition,Open Class,80.65,2021
08/29,Indianapolis,IN,3,Fusion Core,Open Class,85.4,2021
08/15,Indianapolis,IN,4,Connecticut Hurricanes,Open Class,75.1,2021
08/22,Indianapolis,IN,4,White Sabers,Open Class,80.1,2021
08/29,Indianapolis,IN,4,Bushwackers,Open Class,85.3,2021
08/15,Indianapolis,IN,5,Sunrisers,Open Class,73.55,2021
08/22,Indianapolis,IN,5,Connecticut Hurricanes,Open Class,78.8,2021
08/29,Indianapolis,IN,5,Cincinnati Tradition,Open Class,82.6,2021
08/15,Indianapolis,IN,1,Rogues Hollow Regiment,DCA Class A,72.8,2021
08/22,Indianapolis,IN,1,Southern Knights,DCA Class A,67.05,2021
08/15,Indianapolis,IN,2,Govenaires,DCA Class A,69.45,2021
08/22,Indianapolis,IN,2,Columbus Saints,DCA Class A,61.45,2021
08/29,Indianapolis,IN,1,Rogues Hollow Regiment,Open Class,75.25,2021
08/15,Indianapolis,IN,3,Southern Knights,DCA Class A,64.85,2021
08/29,Indianapolis,IN,2,Govenaires,Open Class,72.6,2021
08/29,Indianapolis,IN,3,Columbus Saints,Open Class,61.0,2021
