Date,City,State,Place,Corps,Class,Score,Year
06/25,Stanford,CA,3,Golden Empire,Open Class,50.1,2017
06/25,Stanford,CA,4,Blue Devils C,Open Class,44.1,2017
06/26,Hamilton,OH,1,Bluecoats,World Class,74.6,2017
06/27,Pittsburgh,PA,1,Bluecoats,World Class,74.7,2017
06/28,Evansville,IN,1,Cavaliers,World Class,72.6,2017
06/30,Oceanside,CA,1,Vanguard,World Class,72.6,2017
06/26,Hamilton,OH,2,Carolina Crown,World Class,73.4,2017
06/27,Pittsburgh,PA,2,Cadets,World Class,71.9,2017
06/28,Evansville,IN,2,Boston Crusaders,World Class,69.5,2017
06/30,Oceanside,CA,2,Blue Knights,World Class,69.1,2017
06/26,Hamilton,OH,3,Cavaliers,World Class,71.6,2017
06/27,Pittsburgh,PA,3,Crossmen,World Class,69.1,2017
06/28,Evansville,IN,3,Blue Stars,World Class,67.6,2017
06/30,Oceanside,CA,3,Phantom Regiment,World Class,68.05,2017
06/26,Hamilton,OH,4,Boston Crusaders,World Class,69.1,2017
06/27,Pittsburgh,PA,4,Troopers,World Class,62.4,2017
06/28,Evansville,IN,4,Madison Scouts,World Class,67.1,2017
06/30,Oceanside,CA,4,Mandarins,World Class,65.3,2017
06/26,Hamilton,OH,5,Crossmen,World Class,67.0,2017
06/27,Pittsburgh,PA,5,Colts,World Class,62.1,2017
06/28,Evansville,IN,5,Pioneer,World Class,48.6,2017
06/30,Oceanside,CA,5,Academy,World Class,63.45,2017
06/26,Hamilton,OH,6,Troopers,World Class,63.0,2017
06/27,Pittsburgh,PA,6,Spirit of Atlanta,World Class,61.0,2017
06/30,Oceanside,CA,6,Pacific Crest,World Class,61.8,2017
06/26,Hamilton,OH,7,Colts,World Class,61.8,2017
06/27,Pittsburgh,PA,7,Genesis,World Class,55.2,2017
06/28,Evansville,IN,1,Music City,Open Class,52.4,2017
06/26,Hamilton,OH,8,Pioneer,World Class,47.4,2017
06/30,Oceanside,CA,1,Gold,Open Class,52.15,2017
06/30,Oceanside,CA,2,Golden Empire,Open Class,51.05,2017
06/26,Hamilton,OH,1,Cincinnati Tradition,DCA A Class,62.5,2017
06/30,Oceanside,CA,3,Watchmen,Open Class,46.2,2017
06/30,Oceanside,CA,4,Impulse,Open Class,43.6,2017
06/30,Oceanside,CA,5,Incognito,Open Class,41.65,2017
07/01,Lisle,IL,1,Bluecoats,World Class,75.4,2017
07/01,Pasadena,CA,1,Blue Devils,World Class,74.5,2017
07/02,Clifton,NJ,1,Carolina Crown,World Class,76.5,2017
07/02,LaCrosse,WI,1,Bluecoats,World Class,76.9,2017
07/01,Lisle,IL,2,Cavaliers,World Class,73.6,2017
07/01,Pasadena,CA,2,Vanguard,World Class,73.85,2017
07/02,Clifton,NJ,2,Cadets,World Class,75.4,2017
07/02,LaCrosse,WI,2,Cavaliers,World Class,74.8,2017
07/01,Lisle,IL,3,Boston Crusaders,World Class,70.7,2017
07/01,Pasadena,CA,3,Phantom Regiment,World Class,69.7,2017
07/02,Clifton,NJ,3,Crossmen,World Class,71.5,2017
07/02,LaCrosse,WI,3,Boston Crusaders,World Class,71.4,2017
07/01,Lisle,IL,4,Blue Stars,World Class,68.7,2017
07/01,Pasadena,CA,4,Blue Knights,World Class,68.3,2017
07/02,Clifton,NJ,4,Colts,World Class,65.5,2017
07/02,LaCrosse,WI,4,Blue Stars,World Class,69.9,2017
07/01,Lisle,IL,5,Madison Scouts,World Class,66.3,2017
07/01,Pasadena,CA,5,Mandarins,World Class,66.2,2017
07/02,Clifton,NJ,5,Spirit of Atlanta,World Class,64.6,2017
07/02,LaCrosse,WI,5,Madison Scouts,World Class,69.6,2017
07/01,Lisle,IL,6,Troopers,World Class,63.4,2017
07/01,Pasadena,CA,6,Academy,World Class,64.3,2017
07/02,Clifton,NJ,6,Jersey Surf,World Class,53.9,2017
07/02,LaCrosse,WI,6,Troopers,World Class,63.5,2017
07/01,Lisle,IL,7,Pioneer,World Class,49.6,2017
07/01,Pasadena,CA,7,Pacific Crest,World Class,62.6,2017
07/02,Clifton,NJ,1,7th Regiment,Open Class,52.9,2017
07/02,LaCrosse,WI,1,Legends,Open Class,51.1,2017
07/01,Lisle,IL,1,Colt Cadets,Open Class,49.2,2017
07/01,Pasadena,CA,1,Golden Empire,Open Class,53.7,2017
07/02,Clifton,NJ,2,Raiders,Open Class,46.9,2017
07/01,Pasadena,CA,2,Gold,Open Class,53.35,2017
07/01,Pasadena,CA,3,Watchmen,Open Class,48.8,2017
07/01,Pasadena,CA,4,Impulse,Open Class,44.95,2017
07/01,Pasadena,CA,5,Incognito,Open Class,42.6,2017
07/02,Riverside,CA,1,Blue Devils,World Class,76.1,2017
07/02,Ijamsville,MD,1,Atlanta CV,DCA Open Class,71.45,2017
07/02,Pittsfield,MA,1,Sunrisers,DCA Open Class,70.25,2017
07/03,Cranston,RI,1,Carolina Crown,World Class,77.0,2017
07/02,Riverside,CA,2,Vanguard,World Class,75.05,2017
07/02,Ijamsville,MD,2,Fusion Core,DCA Open Class,71.35,2017
07/02,Pittsfield,MA,2,Skyliners,DCA Open Class,68.55,2017
07/03,Cranston,RI,2,Cadets,World Class,75.1,2017
07/02,Riverside,CA,3,Phantom Regiment,World Class,70.3,2017
07/02,Ijamsville,MD,3,Cadets 2,DCA Open Class,70.7,2017
07/02,Pittsfield,MA,3,Connecticut Hurricanes,DCA Open Class,67.25,2017
07/03,Cranston,RI,3,Crossmen,World Class,71.7,2017
07/02,Riverside,CA,4,Blue Knights,World Class,70.2,2017
07/02,Ijamsville,MD,4,Carolina Gold,DCA Open Class,45.2,2017
07/03,Cranston,RI,4,Colts,World Class,65.9,2017
07/02,Riverside,CA,5,Mandarins,World Class,67.6,2017
07/02,Pittsfield,MA,1,Excelsior,DCA A Class,55.5,2017
07/03,Cranston,RI,5,Spirit of Atlanta,World Class,64.8,2017
07/02,Riverside,CA,6,Academy,World Class,66.05,2017
07/03,Cranston,RI,6,Genesis,World Class,57.0,2017
07/02,Riverside,CA,7,Pacific Crest,World Class,63.6,2017
07/03,Cranston,RI,7,Jersey Surf,World Class,52.5,2017
07/02,Riverside,CA,1,Gold,Open Class,53.85,2017
07/03,Cranston,RI,1,Spartans,Open Class,53.4,2017
07/02,Riverside,CA,2,Golden Empire,Open Class,53.35,2017
07/03,Cranston,RI,2,7th Regiment,Open Class,51.6,2017
07/02,Riverside,CA,3,Watchmen,Open Class,48.0,2017
07/02,Riverside,CA,4,Impulse,Open Class,45.0,2017
07/02,Riverside,CA,5,Incognito,Open Class,42.65,2017
07/03,Cedarburg,WI,1,Cavaliers,World Class,75.4,2017
07/03,Mankato,MN,1,Bluecoats,World Class,78.3,2017
07/03,Mesa,AZ,1,Vanguard,World Class,75.7,2017
07/04,Lynn,MA,1,Carolina Crown,World Class,77.6,2017
07/03,Cedarburg,WI,2,Boston Crusaders,World Class,73.1,2017
07/03,Mankato,MN,2,Blue Stars,World Class,71.6,2017
07/03,Mesa,AZ,2,Academy,World Class,66.7,2017
07/04,Lynn,MA,2,Cadets,World Class,76.4,2017
07/03,Cedarburg,WI,3,Madison Scouts,World Class,70.3,2017
07/03,Mankato,MN,3,Troopers,World Class,64.4,2017
07/04,Lynn,MA,3,Crossmen,World Class,72.5,2017
07/03,Cedarburg,WI,4,Pioneer,World Class,55.3,2017
07/03,Mesa,AZ,1,Watchmen,Open Class,48.8,2017
07/04,Lynn,MA,4,Colts,World Class,66.3,2017
07/03,Mankato,MN,1,Legends,Open Class,55.3,2017
07/04,Lynn,MA,5,Spirit of Atlanta,World Class,63.3,2017
07/03,Cedarburg,WI,1,Music City,Open Class,59.4,2017
07/03,Mankato,MN,2,River City Rhythm,Open Class,50.7,2017
07/04,Lynn,MA,6,Genesis,World Class,57.5,2017
07/03,Cedarburg,WI,2,Colt Cadets,Open Class,48.1,2017
07/04,Lynn,MA,7,Jersey Surf,World Class,54.8,2017
07/05,Chickasha,OK,1,Vanguard,World Class,75.3,2017
07/06,Wausau,WI,1,Blue Stars,World Class,71.8,2017
07/07,Columbia,SC,1,Carolina Crown,World Class,79.2,2017
07/07,Rockford,IL,1,Bluecoats,World Class,79.3,2017
07/05,Chickasha,OK,2,Phantom Regiment,World Class,71.0,2017
07/06,Wausau,WI,2,Madison Scouts,World Class,71.4,2017
07/07,Columbia,SC,2,Cavaliers,World Class,76.9,2017
07/07,Rockford,IL,2,Vanguard,World Class,78.6,2017
07/05,Chickasha,OK,3,Academy,World Class,66.5,2017
07/06,Wausau,WI,3,Troopers,World Class,65.4,2017
07/07,Columbia,SC,3,Cadets,World Class,76.7,2017
07/07,Rockford,IL,3,Phantom Regiment,World Class,73.4,2017
07/06,Wausau,WI,4,Pioneer,World Class,55.3,2017
07/07,Columbia,SC,4,Boston Crusaders,World Class,74.45,2017
07/07,Rockford,IL,4,Academy,World Class,68.9,2017
07/07,Columbia,SC,5,Spirit of Atlanta,World Class,65.2,2017
07/07,Rockford,IL,5,Troopers,World Class,67.3,2017
07/07,Columbia,SC,6,Jersey Surf,World Class,57.6,2017
07/07,Rockford,IL,6,Pioneer,World Class,53.9,2017
07/06,Wausau,WI,1,Legends,Open Class,55.5,2017
07/07,Rockford,IL,1,Music City,Open Class,59.6,2017
07/06,Wausau,WI,2,Shadow,Open Class,45.6,2017
07/07,Rockford,IL,2,Legends,Open Class,58.0,2017
07/07,Hillsboro,OR,1,Blue Devils,World Class,79.95,2017
07/08,Orlando,FL,1,Carolina Crown,World Class,81.9,2017
07/08,Minneapolis,MN,1,Vanguard,World Class,80.2,2017
07/08,Auburn,WA,1,Blue Devils,World Class,81.9,2017
07/07,Hillsboro,OR,2,Blue Knights,World Class,72.95,2017
07/08,Orlando,FL,2,Cavaliers,World Class,79.85,2017
07/08,Minneapolis,MN,2,Bluecoats,World Class,80.1,2017
07/08,Auburn,WA,2,Blue Knights,World Class,74.9,2017
07/07,Hillsboro,OR,3,Oregon Crusaders,World Class,63.4,2017
07/08,Orlando,FL,3,Cadets,World Class,78.45,2017
07/08,Minneapolis,MN,3,Phantom Regiment,World Class,74.9,2017
07/08,Auburn,WA,3,Oregon Crusaders,World Class,64.05,2017
07/07,Hillsboro,OR,4,Seattle Cascades,World Class,62.4,2017
07/08,Orlando,FL,4,Boston Crusaders,World Class,77.0,2017
07/08,Minneapolis,MN,4,Blue Stars,World Class,73.375,2017
07/08,Auburn,WA,4,Seattle Cascades,World Class,63.75,2017
07/08,Orlando,FL,5,Colts,World Class,67.65,2017
07/08,Minneapolis,MN,5,Crossmen,World Class,72.85,2017
07/07,Hillsboro,OR,1,Golden Empire,Open Class,55.0,2017
07/08,Orlando,FL,6,Spirit of Atlanta,World Class,65.35,2017
07/08,Minneapolis,MN,6,Madison Scouts,World Class,70.775,2017
07/08,Auburn,WA,1,Golden Empire,Open Class,55.75,2017
07/07,Hillsboro,OR,2,Battalion,Open Class,53.9,2017
07/08,Orlando,FL,7,Jersey Surf,World Class,57.0,2017
07/08,Minneapolis,MN,7,Academy,World Class,68.75,2017
07/08,Auburn,WA,2,Columbians,Open Class,55.5,2017
07/07,Hillsboro,OR,3,Columbians,Open Class,53.75,2017
07/08,Minneapolis,MN,8,Troopers,World Class,67.4,2017
07/08,Auburn,WA,3,Battalion,Open Class,54.95,2017
07/08,Orlando,FL,1,Heat Wave,Open Class,50.6,2017
07/08,Minneapolis,MN,9,Genesis,World Class,60.225,2017
07/08,Minneapolis,MN,10,Pioneer,World Class,52.225,2017
07/08,Minneapolis,MN,1,Legends,Open Class,57.675,2017
07/08,Minneapolis,MN,2,River City Rhythm,Open Class,51.925,2017
07/08,Minneapolis,MN,3,Colt Cadets,Open Class,47.575,2017
07/08,Minneapolis,MN,4,Shadow,Open Class,45.9,2017
07/08,Sacramento,CA,1,Mandarins,World Class,71.4,2017
07/08,Clifton,NJ,1,Reading Buccaneers,DCA Open Class,81.0,2017
07/09,Middleton,WI,1,Vanguard,World Class,81.0,2017
07/09,Rochester,MN,1,Bluecoats,World Class,81.6,2017
07/08,Sacramento,CA,2,Pacific Crest,World Class,66.3,2017
07/08,Clifton,NJ,2,Fusion Core,DCA Open Class,76.05,2017
07/09,Middleton,WI,2,Phantom Regiment,World Class,75.7,2017
07/09,Rochester,MN,2,Blue Stars,World Class,74.25,2017
07/08,Clifton,NJ,3,Hawthorne Caballeros,DCA Open Class,74.65,2017
07/09,Middleton,WI,3,Madison Scouts,World Class,72.15,2017
07/09,Rochester,MN,3,Academy,World Class,73.7,2017
07/08,Sacramento,CA,1,Blue Devils B,Open Class,66.25,2017
07/08,Clifton,NJ,4,Cadets 2,DCA Open Class,72.55,2017
07/09,Middleton,WI,4,Pioneer,World Class,52.9,2017
07/09,Rochester,MN,4,Crossmen,World Class,69.5,2017
07/08,Sacramento,CA,2,Vanguard Cadets,Open Class,64.7,2017
07/08,Clifton,NJ,5,Bushwackers,DCA Open Class,71.25,2017
07/09,Rochester,MN,5,Troopers,World Class,68.4,2017
07/08,Sacramento,CA,3,Watchmen,Open Class,55.3,2017
07/08,Clifton,NJ,6,Sunrisers,DCA Open Class,69.4,2017
07/09,Middleton,WI,1,Music City,Open Class,57.95,2017
07/08,Sacramento,CA,4,Incognito,Open Class,48.6,2017
07/08,Clifton,NJ,7,Connecticut Hurricanes,DCA Open Class,64.95,2017
07/09,Middleton,WI,2,Legends,Open Class,57.85,2017
07/09,Rochester,MN,1,River City Rhythm,Open Class,52.7,2017
07/08,Sacramento,CA,5,Blue Devils C,Open Class,48.15,2017
07/09,Middleton,WI,3,Shadow,Open Class,48.1,2017
07/09,Rochester,MN,2,Colt Cadets,Open Class,48.45,2017
07/09,Pleasant Hill,CA,1,Mandarins,World Class,71.0,2017
07/10,Jupiter,FL,1,Cavaliers,World Class,80.55,2017
07/10,Tri-Cities,WA,1,Blue Devils,World Class,81.9,2017
07/11,Johnston,IA,1,Bluecoats,World Class,82.15,2017
07/09,Pleasant Hill,CA,2,Pacific Crest,World Class,65.5,2017
07/10,Jupiter,FL,2,Cadets,World Class,78.6,2017
07/10,Tri-Cities,WA,2,Blue Knights,World Class,76.1,2017
07/11,Johnston,IA,2,Blue Stars,World Class,75.75,2017
07/10,Jupiter,FL,3,Boston Crusaders,World Class,77.8,2017
07/10,Tri-Cities,WA,3,Oregon Crusaders,World Class,66.3,2017
07/11,Johnston,IA,3,Crossmen,World Class,74.85,2017
07/09,Pleasant Hill,CA,1,Blue Devils B,Open Class,65.75,2017
07/10,Jupiter,FL,4,Colts,World Class,69.85,2017
07/10,Tri-Cities,WA,4,Seattle Cascades,World Class,65.0,2017
07/11,Johnston,IA,4,Academy,World Class,71.0,2017
07/09,Pleasant Hill,CA,2,Vanguard Cadets,Open Class,63.5,2017
07/10,Jupiter,FL,5,Spirit of Atlanta,World Class,68.1,2017
07/11,Johnston,IA,5,Genesis,World Class,62.3,2017
07/09,Pleasant Hill,CA,3,Watchmen,Open Class,53.55,2017
07/10,Jupiter,FL,6,Jersey Surf,World Class,58.4,2017
07/10,Tri-Cities,WA,1,Golden Empire,Open Class,56.8,2017
07/11,Johnston,IA,6,Pioneer,World Class,55.25,2017
07/09,Pleasant Hill,CA,4,Blue Devils C,Open Class,45.05,2017
07/10,Tri-Cities,WA,2,Columbians,Open Class,56.1,2017
07/10,Tri-Cities,WA,3,Battalion,Open Class,55.9,2017
07/11,Johnston,IA,1,Colt Cadets,Open Class,48.95,2017
07/11,Boise,ID,1,Blue Devils,World Class,82.5,2017
07/12,Atlanta,GA,1,Cavaliers,World Class,81.5,2017
07/12,Lebanon,IL,1,Vanguard,World Class,82.9,2017
07/12,Ogden,UT,1,Blue Devils,World Class,83.9,2017
07/11,Boise,ID,2,Blue Knights,World Class,77.0,2017
07/12,Atlanta,GA,2,Boston Crusaders,World Class,79.7,2017
07/12,Lebanon,IL,2,Phantom Regiment,World Class,78.2,2017
07/12,Ogden,UT,2,Blue Knights,World Class,78.3,2017
07/11,Boise,ID,3,Mandarins,World Class,72.3,2017
07/12,Atlanta,GA,3,Cadets,World Class,79.5,2017
07/12,Lebanon,IL,3,Madison Scouts,World Class,75.1,2017
07/12,Ogden,UT,3,Mandarins,World Class,74.3,2017
07/11,Boise,ID,4,Oregon Crusaders,World Class,68.0,2017
07/12,Atlanta,GA,4,Colts,World Class,70.35,2017
07/12,Lebanon,IL,4,Genesis,World Class,63.95,2017
07/12,Ogden,UT,4,Oregon Crusaders,World Class,69.3,2017
07/11,Boise,ID,5,Pacific Crest,World Class,67.4,2017
07/12,Atlanta,GA,5,Spirit of Atlanta,World Class,66.45,2017
07/12,Lebanon,IL,5,Pioneer,World Class,55.05,2017
07/12,Ogden,UT,5,Pacific Crest,World Class,68.1,2017
07/11,Boise,ID,6,Seattle Cascades,World Class,66.1,2017
07/12,Atlanta,GA,6,Jersey Surf,World Class,57.2,2017
07/12,Ogden,UT,6,Seattle Cascades,World Class,67.0,2017
07/11,Boise,ID,1,Columbians,Open Class,57.5,2017
07/12,Lebanon,IL,2,Legends,Open Class,59.25,2017
07/12,Ogden,UT,1,Battalion,Open Class,57.7,2017
07/11,Boise,ID,2,Battalion,Open Class,57.0,2017
07/12,Ogden,UT,2,Columbians,Open Class,57.3,2017
07/14,Millbrook,AL,1,Music City,Open Class,59.75,2017
07/14,Martin,TN,1,Carolina Crown,World Class,83.5,2017
07/14,Dubuque,IA,1,Vanguard,World Class,84.2,2017
07/14,Bakersfield,CA,1,Blue Devils B,Open Class,66.45,2017
07/14,Millbrook,AL,2,Legends,Open Class,58.9,2017
07/14,Martin,TN,2,Boston Crusaders,World Class,81.55,2017
07/14,Dubuque,IA,2,Blue Stars,World Class,76.35,2017
07/14,Bakersfield,CA,2,Vanguard Cadets,Open Class,66.15,2017
07/14,Millbrook,AL,3,Southwind,Open Class,55.95,2017
07/14,Martin,TN,3,Madison Scouts,World Class,75.95,2017
07/14,Dubuque,IA,3,Crossmen,World Class,76.0,2017
07/14,Bakersfield,CA,3,Golden Empire,Open Class,57.7,2017
07/14,Millbrook,AL,4,Louisiana Stars,Open Class,54.6,2017
07/14,Martin,TN,4,Spirit of Atlanta,World Class,69.3,2017
07/14,Dubuque,IA,4,Academy,World Class,71.5,2017
07/14,Bakersfield,CA,4,Watchmen,Open Class,54.1,2017
07/14,Millbrook,AL,5,Heat Wave,Open Class,53.15,2017
07/14,Martin,TN,5,Jersey Surf,World Class,59.7,2017
07/14,Dubuque,IA,5,Colts,World Class,71.0,2017
07/14,Bakersfield,CA,5,Impulse,Open Class,50.95,2017
07/14,Dubuque,IA,6,Genesis,World Class,64.65,2017
07/14,Bakersfield,CA,6,Incognito,Open Class,47.2,2017
07/14,Millbrook,AL,1,Southern Knights,DCA A Class,51.65,2017
07/14,Dubuque,IA,7,Pioneer,World Class,55.55,2017
07/14,Bakersfield,CA,7,Blue Devils C,Open Class,46.55,2017
07/14,Dubuque,IA,1,Colt Cadets,Open Class,51.1,2017
07/15,Woodstock,GA,1,Music City,Open Class,62.85,2017
07/15,Alexandria,KY,1,Carolina Crown,World Class,84.1,2017
07/15,Denver,CO,1,Blue Devils,World Class,85.0,2017
07/15,DeKalb,IL,1,Vanguard,World Class,84.85,2017
07/15,Woodstock,GA,2,Legends,Open Class,60.55,2017
07/15,Alexandria,KY,2,Boston Crusaders,World Class,81.95,2017
07/15,Denver,CO,2,Bluecoats,World Class,83.85,2017
07/15,DeKalb,IL,2,Cavaliers,World Class,83.2,2017
07/15,Woodstock,GA,3,Southwind,Open Class,57.5,2017
07/15,Alexandria,KY,3,Madison Scouts,World Class,76.4,2017
07/15,Denver,CO,3,Blue Knights,World Class,79.1,2017
07/15,DeKalb,IL,3,Cadets,World Class,81.2,2017
07/15,Woodstock,GA,4,Louisiana Stars,Open Class,56.3,2017
07/15,Alexandria,KY,4,Spirit of Atlanta,World Class,69.8,2017
07/15,Denver,CO,4,Troopers,World Class,74.55,2017
07/15,DeKalb,IL,4,Phantom Regiment,World Class,78.6,2017
07/15,Woodstock,GA,5,Heat Wave,Open Class,53.95,2017
07/15,Alexandria,KY,5,Jersey Surf,World Class,60.75,2017
07/15,Denver,CO,5,Mandarins,World Class,70.25,2017
07/15,DeKalb,IL,5,Blue Stars,World Class,76.95,2017
07/15,Denver,CO,6,Oregon Crusaders,World Class,69.0,2017
07/15,DeKalb,IL,6,Crossmen,World Class,76.5,2017
07/15,Woodstock,GA,1,Carolina Gold,DCA Open Class,62.95,2017
07/15,Alexandria,KY,1,Cincinnati Tradition,DCA A Class,66.25,2017
07/15,Denver,CO,7,Pacific Crest,World Class,68.8,2017
07/15,DeKalb,IL,7,Academy,World Class,72.0,2017
07/15,Denver,CO,8,Seattle Cascades,World Class,65.9,2017
07/15,DeKalb,IL,8,Colts,World Class,71.55,2017
07/15,Woodstock,GA,2,Southern Knights,DCA A Class,56.45,2017
07/15,Denver,CO,1,Battalion,Open Class,59.1,2017
07/15,Denver,CO,2,Columbians,Open Class,57.1,2017
07/15,Escondido,CA,1,Blue Devils B,Open Class,69.3,2017
07/15,Nazareth,PA,1,Reading Buccaneers,DCA Open Class,84.0,2017
07/16,Bellflower,CA,1,Blue Devils B,Open Class,70.4,2017
07/17,Bentonville,AR,1,Carolina Crown,World Class,84.55,2017
07/15,Escondido,CA,2,Vanguard Cadets,Open Class,67.95,2017
07/15,Nazareth,PA,2,Hawthorne Caballeros,DCA Open Class,78.4,2017
07/16,Bellflower,CA,2,Vanguard Cadets,Open Class,69.75,2017
07/17,Bentonville,AR,2,Boston Crusaders,World Class,81.95,2017
07/15,Escondido,CA,3,Gold,Open Class,61.05,2017
07/15,Nazareth,PA,3,Cadets 2,DCA Open Class,78.05,2017
07/16,Bellflower,CA,3,Gold,Open Class,63.25,2017
07/17,Bentonville,AR,3,Crossmen,World Class,76.75,2017
07/15,Escondido,CA,4,Golden Empire,Open Class,58.05,2017
07/15,Nazareth,PA,4,Bushwackers,DCA Open Class,76.55,2017
07/16,Bellflower,CA,4,Golden Empire,Open Class,59.7,2017
07/17,Bentonville,AR,4,Madison Scouts,World Class,74.25,2017
07/15,Escondido,CA,5,Watchmen,Open Class,56.55,2017
07/15,Nazareth,PA,5,Sunrisers,DCA Open Class,74.25,2017
07/16,Bellflower,CA,5,Watchmen,Open Class,58.6,2017
07/17,Bentonville,AR,5,Academy,World Class,72.2,2017
07/15,Escondido,CA,6,Impulse,Open Class,51.15,2017
07/15,Nazareth,PA,6,Skyliners,DCA Open Class,72.0,2017
07/16,Bellflower,CA,6,Impulse,Open Class,53.7,2017
07/17,Bentonville,AR,6,Spirit of Atlanta,World Class,69.55,2017
07/15,Escondido,CA,7,Incognito,Open Class,47.35,2017
07/16,Bellflower,CA,7,Incognito,Open Class,50.4,2017
07/17,Bentonville,AR,7,Jersey Surf,World Class,60.05,2017
07/15,Escondido,CA,8,Blue Devils C,Open Class,46.65,2017
07/15,Nazareth,PA,1,Erie Thunderbirds,DCA A Class,63.2,2017
07/16,Bellflower,CA,8,Blue Devils C,Open Class,48.1,2017
07/17,Bentonville,AR,8,Pioneer,World Class,56.9,2017
07/17,El Dorado,KS,1,Blue Devils,World Class,86.0,2017
07/17,Olathe,KS,1,Vanguard,World Class,86.3,2017
07/18,Broken Arrow,OK,1,Blue Devils,World Class,86.75,2017
07/19,Nashville,TN,1,Music City,Open Class,66.35,2017
07/17,El Dorado,KS,2,Bluecoats,World Class,85.3,2017
07/17,Olathe,KS,2,Cadets,World Class,82.95,2017
07/18,Broken Arrow,OK,2,Vanguard,World Class,86.25,2017
07/19,Nashville,TN,2,Legends,Open Class,65.2,2017
07/17,El Dorado,KS,3,Blue Knights,World Class,80.75,2017
07/17,Olathe,KS,3,Phantom Regiment,World Class,79.8,2017
07/18,Broken Arrow,OK,3,Carolina Crown,World Class,85.85,2017
07/19,Nashville,TN,3,Louisiana Stars,Open Class,61.1,2017
07/17,El Dorado,KS,4,Mandarins,World Class,75.0,2017
07/17,Olathe,KS,4,Blue Stars,World Class,77.2,2017
