Date,City,State,Place,Corps,Class,Score,Year
05/15,Macomb,IL,1,Phantom Regiment,World Class,71.3,1977
05/28,New London,CT,1,Boston Crusaders,World Class,65.65,1977
05/29,Bridgeport,CT,1,Garfield Cadets,World Class,64.6,1977
05/29,New Brunswick,NJ,1,Hawthorne Caballeros,World Class,78.45,1977
05/15,Macomb,IL,2,Pioneer,World Class,52.1,1977
05/28,New London,CT,2,27th Lancers,World Class,65.4,1977
05/29,Bridgeport,CT,2,Crossmen,World Class,64.05,1977
05/29,New Brunswick,NJ,2,Sunrisers,World Class,76.55,1977
05/15,Macomb,IL,3,Flying Dutchmen,World Class,40.7,1977
05/28,New London,CT,3,Garfield Cadets,World Class,62.25,1977
05/29,Bridgeport,CT,3,North Star,World Class,62.6,1977
05/29,New Brunswick,NJ,3,Reading Buccaneers,World Class,70.3,1977
05/15,Macomb,IL,4,Statesmen,World Class,32.0,1977
05/28,New London,CT,4,North Star,World Class,61.95,1977
05/29,Bridgeport,CT,4,27th Lancers,World Class,62.75,1977
05/29,New Brunswick,NJ,4,New York Skyliners,World Class,66.35,1977
05/15,Macomb,IL,5,Nee-Hi's,World Class,30.0,1977
05/28,New London,CT,5,Pembroke Imperials,World Class,52.55,1977
05/29,Bridgeport,CT,5,Saint Ignatius,World Class,50.55,1977
05/29,New Brunswick,NJ,5,Matadors,World Class,64.8,1977
05/28,New London,CT,6,Saint Ignatius,World Class,52.1,1977
05/28,New London,CT,7,Fitchburg Kingsmen,World Class,47.6,1977
05/15,Macomb,IL,1,Hawthorne Caballeros,World Class,80.4,1977
05/15,Macomb,IL,1,Sunrisers,World Class,80.4,1977
05/15,Macomb,IL,3,New York Skyliners,World Class,71.5,1977
05/15,Macomb,IL,4,Matadors,World Class,64.8,1977
05/15,Macomb,IL,5,Westshoremen,World Class,55.15,1977
06/03,Toronto,Ontario,1,Seneca Optimists,World Class,64.85,1977
06/04,Bayonne,NJ,1,Crossmen,World Class,67.0,1977
06/04,"Cedar
  Rapids",IA,1,"Phantom
  Regiment",World Class,64.65,1977
06/04,Kingston,NY,1,Royal Brigade,World Class,65.2,1977
06/03,Toronto,Ontario,2,Northstars,World Class,55.65,1977
06/04,Bayonne,NJ,2,27th Lancers,World Class,66.85,1977
06/04,"Cedar
  Rapids",IA,2,"Emerald
  Knights",World Class,54.3,1977
06/04,Kingston,NY,2,Long Island Kingsmen,World Class,58.65,1977
06/03,Toronto,Ontario,3,Cardinals,World Class,51.85,1977
06/04,Bayonne,NJ,3,Garfield Cadets,World Class,65.85,1977
06/04,"Cedar
  Rapids",IA,3,"Fox
  Valley Raiders",World Class,53.1,1977
06/04,Kingston,NY,3,Patriots,World Class,48.2,1977
06/03,Toronto,Ontario,4,Greece Cadets,World Class,51.0,1977
06/04,"Cedar
  Rapids",IA,4,Pioneer,World Class,49.85,1977
06/04,Kingston,NY,4,Kings Regiment,World Class,41.6,1977
06/03,Toronto,Ontario,5,Saint John's,World Class,42.7,1977
06/04,Kingston,NY,5,Falcon Ridgemen,World Class,39.75,1977
06/03,Toronto,Ontario,6,Rose City Guardsmen,World Class,34.95,1977
06/04,Kingston,NY,6,Royales,World Class,31.15,1977
06/03,Toronto,Ontario,7,Ventures,World Class,34.05,1977
06/04,Hamden,CT,1,Hawthorne Caballeros,World Class,80.5,1977
06/04,Lewistown,PA,1,Reading Buccaneers,World Class,76.5,1977
06/05,Bergenfield,NJ,1,Bridgemen,World Class,66.5,1977
06/05,East Moline,IA,1,Phantom Regiment,World Class,68.45,1977
06/04,Hamden,CT,2,Sunrisers,World Class,80.35,1977
06/04,Lewistown,PA,2,Rochester Crusaders,World Class,71.75,1977
06/05,Bergenfield,NJ,2,"Garfield
  Cadets",World Class,65.25,1977
06/05,East Moline,IA,2,Emerald Knights,World Class,58.05,1977
06/04,Hamden,CT,3,Matadors,World Class,71.8,1977
06/04,Lewistown,PA,3,Thunderbirds,World Class,57.3,1977
06/05,Bergenfield,NJ,3,"Long
  Island Kingsmen",World Class,51.85,1977
06/05,East Moline,IA,3,Fox Valley Raiders,World Class,57.9,1977
06/04,Hamden,CT,4,New York Skyliners,World Class,71.35,1977
06/04,Lewistown,PA,4,Westshoremen,World Class,54.6,1977
06/05,Bergenfield,NJ,4,Saints,World Class,50.9,1977
06/05,East Moline,IA,4,Pioneer,World Class,52.95,1977
06/04,Lewistown,PA,5,Yankee Rebels,World Class,51.85,1977
06/05,Bergenfield,NJ,5,"Saint
  Ignatius",World Class,50.45,1977
06/05,East Moline,IA,5,Flying Dutchmen,World Class,42.9,1977
06/05,East Moline,IA,6,Statesmen,World Class,38.3,1977
06/11,Nutley,NJ,1,Bridgemen,World Class,72.0,1977
06/11,Appleton,WI,1,Madison Scouts,World Class,66.55,1977
06/11,Johnsonburg,PA,1,"Hawthorne
  Caballeros",World Class,75.6,1977
06/11,Canton,IL,1,Phantom Regiment,World Class,70.25,1977
06/11,Nutley,NJ,2,Garfield Cadets,World Class,67.65,1977
06/11,Appleton,WI,2,Kilties,World Class,66.15,1977
06/11,Johnsonburg,PA,2,Sunrisers,World Class,72.9,1977
06/11,Canton,IL,2,Colts,World Class,59.15,1977
06/11,Nutley,NJ,3,Saint Ignatius,World Class,53.55,1977
06/11,Appleton,WI,3,Blue Stars,World Class,60.2,1977
06/11,Johnsonburg,PA,3,Matadors,World Class,66.6,1977
06/11,Canton,IL,3,Fox Valley Raiders,World Class,56.8,1977
06/11,Nutley,NJ,4,Bengal Lancers,World Class,52.65,1977
06/11,Appleton,WI,4,Marquis,World Class,58.45,1977
06/11,Johnsonburg,PA,4,"Rochester
  Crusaders",World Class,62.5,1977
06/11,Canton,IL,4,Silver Sabres,World Class,49.35,1977
06/11,Nutley,NJ,5,Royal Brigade,World Class,50.75,1977
06/11,Appleton,WI,5,Wausau Story,World Class,56.55,1977
06/11,Johnsonburg,PA,5,"Connecticut
  Hurricanes",World Class,53.6,1977
06/11,Canton,IL,5,Knights,World Class,44.35,1977
06/11,Appleton,WI,6,Marion Cadets,World Class,44.8,1977
06/11,Waterloo,Ontario,1,Seneca Optimists,World Class,71.15,1977
