Date,City,State,Place,Corps,Class,Score,Year
07/10,Clifton,NJ,1,Rochester Crusaders,World Class,83.75,1965
07/17,Monroeville,PA,1,Reading Buccaneers,World Class,82.183,1965
07/24,Scranton,PA,1,Reading Buccaneers,World Class,84.13,1965
07/10,Hershey,PA,2,Reading Buccaneers,World Class,81.78,1965
07/10,Clifton,NJ,2,Sunrisers,World Class,78.766,1965
07/17,Monroeville,PA,2,New York Skyliners,World Class,81.3,1965
07/24,Scranton,PA,2,New York Skyliners,World Class,80.25,1965
07/10,Hershey,PA,3,New York Skyliners,World Class,81.41,1965
07/10,Clifton,NJ,3,Reilly Raiders,World Class,78.016,1965
07/17,Monroeville,PA,3,Yankee Rebels,World Class,78.56,1965
07/24,Scranton,PA,3,Yankee Rebels,World Class,80.21,1965
07/10,Hershey,PA,4,Yankee Rebels,World Class,78.95,1965
07/10,Clifton,NJ,4,Marksmen,World Class,77.566,1965
07/17,Monroeville,PA,4,Guelph Royalaires,World Class,68.45,1965
07/24,Scranton,PA,4,Rockets,World Class,77.76,1965
07/10,Hershey,PA,5,Rockets,World Class,76.81,1965
07/10,Clifton,NJ,5,Lt. Norman Princemen,World Class,74.666,1965
07/17,Monroeville,PA,5,Archer Epler Musketeers,World Class,67.25,1965
07/24,Scranton,PA,5,Archer Epler Musketeers,World Class,70.98,1965
07/10,Clifton,NJ,6,Syracuse Brigadiers,World Class,74.183,1965
07/24,Syracuse,NY,1,Hawthorne Caballeros,World Class,84.18,1965
07/31,Waterbury,CT,1,Connecticut Hurricanes,World Class,78.78,1965
07/31,Rome,NY,1,Rochester Crusaders,World Class,84.166,1965
07/31,Mineola,NY,1,Marksmen,World Class,75.73,1965
07/24,Syracuse,NY,2,Hamburg Kingsmen,World Class,81.18,1965
07/31,Waterbury,CT,2,New York Skyliners,World Class,77.78,1965
07/31,Rome,NY,2,Hawthorne Caballeros,World Class,83.8,1965
07/31,Mineola,NY,2,Connecticut Yankees,World Class,75.21,1965
07/24,Syracuse,NY,3,Lt. Norman Princemen,World Class,75.75,1965
07/31,Waterbury,CT,3,Yankee Rebels,World Class,74.68,1965
07/31,Rome,NY,3,Hamburg Kingsmen,World Class,80.65,1965
07/31,Mineola,NY,3,Wanderers,World Class,73.91,1965
07/24,Syracuse,NY,4,Marksmen,World Class,74.53,1965
07/31,Waterbury,CT,4,Interstatesmen,World Class,74.6,1965
07/31,Rome,NY,4,Syracuse Brigadiers,World Class,78.45,1965
07/31,Mineola,NY,4,Criterions,World Class,72.76,1965
07/24,Syracuse,NY,5,Canadian Commanders,World Class,73.06,1965
07/31,Waterbury,CT,5,Archer Epler Musketeers,World Class,66.38,1965
07/31,Rome,NY,5,Reilly Raiders,World Class,75.366,1965
08/07,Waverly,NY,1,New York Skyliners,World Class,84.8,1965
08/08,Jersey City,NJ,1,Hawthorne Caballeros,World Class,87.165,1965
08/14,Reading,PA,1,Connecticut Hurricanes,World Class,83.26,1965
08/14,Lewisburg,PA,1,Hawthorne Caballeros,World Class,87.2,1965
08/07,Waverly,NY,2,Connecticut Hurricanes,World Class,83.52,1965
08/08,Jersey City,NJ,2,Rochester Crusaders,World Class,84.953,1965
08/14,Reading,PA,2,New York Skyliners,World Class,80.03,1965
08/14,Lewisburg,PA,2,Grey Knight Crusaders,World Class,82.35,1965
08/07,Waverly,NY,3,Rochester Crusaders,World Class,83.28,1965
08/08,Jersey City,NJ,3,Reilly Raiders,World Class,82.866,1965
08/14,Reading,PA,3,Yankee Rebels,World Class,79.02,1965
08/14,Lewisburg,PA,3,Reilly Raiders,World Class,82.16,1965
08/07,Waverly,NY,4,Yankee Rebels,World Class,78.45,1965
08/08,Jersey City,NJ,4,Syracuse Brigadiers,World Class,78.24,1965
08/14,Reading,PA,4,Interstatesmen,World Class,77.16,1965
08/14,Lewisburg,PA,4,Sunrisers,World Class,82.15,1965
08/07,Waverly,NY,5,Canadian Ambassadors,World Class,74.01,1965
08/08,Jersey City,NJ,5,Lt. Norman Princemen,World Class,77.793,1965
08/14,Reading,PA,5,Rockets,World Class,75.78,1965
08/14,Lewisburg,PA,5,Westshoremen,World Class,79.85,1965
08/14,Lewisburg,PA,6,Les Diplomates,World Class,79.7,1965
08/21,Utica,NY,1,Hamburg Kingsmen,World Class,77.1,1965
08/28,Montreal,Quebec,1,New York Skyliners,World Class,80.35,1965
08/28,Lock Haven,PA,1,Reading Buccaneers,World Class,84.0,1965
08/21,Utica,NY,2,Syracuse Brigadiers,World Class,75.75,1965
08/28,Montreal,Quebec,2,Les Diplomats,World Class,79.6,1965
08/28,Lock Haven,PA,2,Westshoremen,World Class,80.6,1965
08/21,Utica,NY,3,Lt. Norman Princemen,World Class,71.3,1965
08/28,Montreal,Quebec,3,Interstatesmen,World Class,74.35,1965
08/28,Lock Haven,PA,3,Hanover Lancers,World Class,72.9,1965
08/21,Utica,NY,4,Criterions,World Class,63.2,1965
08/28,Montreal,Quebec,4,Canadian Ambassadors,World Class,74.3,1965
08/28,Lock Haven,PA,4,Esquires,World Class,72.3,1965
08/21,Utica,NY,5,Gauchos,World Class,59.85,1965
08/28,Montreal,Quebec,5,Les Troubadours,World Class,62.65,1965
08/28,Lock Haven,PA,5,Vern Acklin Cavaliers,World Class,70.0,1965
09/05,Syracuse,NY,1,Connecticut Hurricanes,World Class,82.2,1965
09/11,Milford,CT,1,Reading Buccaneers,World Class,84.5,1965
09/18,Malta,NY,1,New York Skyliners,World Class,80.7,1965
09/05,Syracuse,NY,2,New York Skyliners,World Class,81.83,1965
09/11,Milford,CT,2,Connecticut Hurricanes,World Class,84.36,1965
09/18,Malta,NY,2,Marksmen,World Class,79.25,1965
09/05,Syracuse,NY,3,Rochester Crusaders,World Class,81.43,1965
09/11,Milford,CT,3,New York Skyliners,World Class,83.16,1965
09/18,Malta,NY,3,Les Metropolitans,World Class,72.93,1965
09/05,Syracuse,NY,4,Interstatesmen,World Class,75.65,1965
09/11,Milford,CT,4,Yankee Rebels,World Class,80.25,1965
09/05,Syracuse,NY,5,Guelph Royalaires,World Class,65.77,1965
09/11,Milford,CT,5,Interstatesmen,World Class,79.95,1965
09/11,Milford,CT,6,Rockets,World Class,76.95,1965
