Date,City,State,Place,Corps,Class,Score,Year
06/17,Oswego,IL,1,Cavaliers,World Class,75.35,2005
06/17,Mankato,MN,1,Madison Scouts,World Class,67.5,2005
06/17,Elizabeth,PA,1,Cadets,World Class,70.3,2005
06/18,Toledo,OH,1,Cavaliers,World Class,74.75,2005
06/17,Oswego,IL,2,Southwind,World Class,58.8,2005
06/17,Mankato,MN,2,Blue Knights,World Class,61.45,2005
06/17,Elizabeth,PA,2,Bluecoats,World Class,67.4,2005
06/18,Toledo,OH,2,Cadets,World Class,71.95,2005
06/17,Oswego,IL,3,Pioneer,World Class,54.85,2005
06/17,Mankato,MN,3,Pioneer,World Class,60.6,2005
06/17,Elizabeth,PA,3,Glassmen,World Class,65.15,2005
06/18,Toledo,OH,3,Bluecoats,World Class,69.25,2005
06/17,Elizabeth,PA,4,Capital Regiment,World Class,58.05,2005
06/18,Toledo,OH,4,Glassmen,World Class,66.3,2005
06/17,Oswego,IL,1,Memphis Sound,World Class,50.4,2005
06/17,Mankato,MN,1,Blue Stars,World Class,53.95,2005
06/18,Toledo,OH,5,Capital Regiment,World Class,56.5,2005
06/17,Oswego,IL,2,Capital Sound,World Class,43.6,2005
06/18,Toledo,OH,6,Southwind,World Class,53.8,2005
06/17,Mankato,MN,1,Minnesota Brass,World Class,56.8,2005
06/17,Mankato,MN,2,Govenaires,World Class,44.9,2005
06/18,Coon Rapids,MN,1,Madison Scouts,World Class,71.3,2005
06/18,Pleasant Hill,CA,1,Blue Devils,World Class,76.15,2005
06/18,Wildwood,NJ,1,Reading Buccaneers,World Class,78.125,2005
06/19,Menomonie,WI,1,Madison Scouts,World Class,72.85,2005
06/18,Coon Rapids,MN,2,Blue Knights,World Class,64.65,2005
06/18,Pleasant Hill,CA,2,Vanguard,World Class,71.05,2005
06/18,Wildwood,NJ,2,Empire Statesmen,World Class,76.15,2005
06/19,Menomonie,WI,2,Blue Knights,World Class,66.6,2005
06/18,Coon Rapids,MN,3,Colts,World Class,62.0,2005
06/18,Pleasant Hill,CA,3,Mandarins,World Class,60.4,2005
06/18,Wildwood,NJ,3,Syracuse Brigadiers,World Class,73.788,2005
06/19,Menomonie,WI,3,Colts,World Class,65.3,2005
06/18,Wildwood,NJ,4,Corpsvets,World Class,66.538,2005
06/19,Menomonie,WI,4,Troopers,World Class,54.65,2005
06/18,Coon Rapids,MN,1,Blue Stars,World Class,58.45,2005
06/18,Pleasant Hill,CA,1,Academy,World Class,70.6,2005
06/18,Pleasant Hill,CA,2,Blue Devils B,World Class,60.6,2005
06/19,Menomonie,WI,1,Blue Stars,World Class,59.45,2005
06/18,Coon Rapids,MN,1,Minnesota Brass,World Class,64.15,2005
06/18,Pleasant Hill,CA,3,Fever,World Class,58.5,2005
06/19,Menomonie,WI,2,Capital Sound,World Class,50.5,2005
06/18,Coon Rapids,MN,2,Govenaires,World Class,48.75,2005
06/18,Pleasant Hill,CA,4,Vanguard Cadets,World Class,57.6,2005
06/18,Pleasant Hill,CA,5,Blue Devils C,World Class,39.8,2005
06/19,Menomonie,WI,1,Minnesota Brass,World Class,65.65,2005
06/19,Menomonie,WI,2,"Chops, Inc.",World Class,45.55,2005
06/18,Pleasant Hill,CA,1,Renegades,World Class,65.2,2005
06/18,Pleasant Hill,CA,2,River City Regiment,World Class,54.1,2005
06/19,Lisle,IL,1,Cavaliers,World Class,75.8,2005
06/19,Modesto,CA,1,Vanguard,World Class,69.6,2005
06/20,Evansville,IN,1,Cadets,World Class,74.0,2005
06/22,Fort Mill,SC,1,Cavaliers,World Class,78.45,2005
06/19,Lisle,IL,2,Cadets,World Class,71.7,2005
06/19,Modesto,CA,2,Mandarins,World Class,60.95,2005
06/20,Evansville,IN,2,Bluecoats,World Class,73.1,2005
06/22,Fort Mill,SC,2,Cadets,World Class,74.7,2005
06/19,Lisle,IL,3,Phantom Regiment,World Class,70.35,2005
06/20,Evansville,IN,3,Glassmen,World Class,69.35,2005
06/22,Fort Mill,SC,3,Bluecoats,World Class,72.7,2005
06/19,Lisle,IL,4,Bluecoats,World Class,70.25,2005
06/19,Modesto,CA,1,Academy,World Class,71.9,2005
06/20,Evansville,IN,4,Southwind,World Class,60.7,2005
06/22,Fort Mill,SC,4,Carolina Crown,World Class,71.2,2005
06/19,Lisle,IL,5,Capital Regiment,World Class,58.45,2005
06/19,Modesto,CA,2,Fever,World Class,62.55,2005
06/20,Evansville,IN,5,Capital Regiment,World Class,59.15,2005
06/22,Fort Mill,SC,5,Glassmen,World Class,68.9,2005
06/19,Lisle,IL,6,Southwind,World Class,57.6,2005
06/19,Modesto,CA,3,Blue Devils B,World Class,62.25,2005
06/22,Fort Mill,SC,6,Boston Crusaders,World Class,65.85,2005
06/19,Lisle,IL,7,Pioneer,World Class,52.35,2005
06/19,Modesto,CA,4,Vanguard Cadets,World Class,58.1,2005
06/20,Evansville,IN,1,Memphis Sound,World Class,56.75,2005
06/22,Fort Mill,SC,7,Spirit,World Class,63.6,2005
06/19,Modesto,CA,5,Blue Devils C,World Class,40.1,2005
06/19,Lisle,IL,1,Memphis Sound,World Class,52.2,2005
06/19,Modesto,CA,1,Renegades,World Class,67.75,2005
06/19,Modesto,CA,2,River City Regiment,World Class,53.25,2005
06/22,Omaha,NE,1,Phantom Regiment,World Class,72.85,2005
06/23,Powder Springs,GA,1,Cavaliers,World Class,79.95,2005
06/23,Cedar Rapids,IA,1,Madison Scouts,World Class,74.95,2005
06/23,Bakersfield,CA,1,Vanguard,World Class,71.05,2005
06/22,Omaha,NE,2,Madison Scouts,World Class,72.8,2005
06/23,Powder Springs,GA,2,Cadets,World Class,78.65,2005
06/23,Cedar Rapids,IA,2,Phantom Regiment,World Class,74.0,2005
06/23,Bakersfield,CA,2,Pacific Crest,World Class,64.55,2005
06/22,Omaha,NE,3,Blue Knights,World Class,63.1,2005
06/23,Powder Springs,GA,3,Carolina Crown,World Class,71.3,2005
06/23,Cedar Rapids,IA,3,Colts,World Class,65.5,2005
06/22,Omaha,NE,4,Colts,World Class,60.25,2005
06/23,Powder Springs,GA,4,Glassmen,World Class,70.35,2005
06/23,Cedar Rapids,IA,4,Blue Knights,World Class,64.9,2005
06/23,Bakersfield,CA,1,Academy,World Class,72.45,2005
06/22,Omaha,NE,5,Pioneer,World Class,51.75,2005
06/23,Powder Springs,GA,5,Boston Crusaders,World Class,67.75,2005
06/23,Cedar Rapids,IA,5,Pioneer,World Class,55.65,2005
06/23,Bakersfield,CA,2,Fever,World Class,64.55,2005
06/22,Omaha,NE,6,Troopers,World Class,49.7,2005
06/23,Powder Springs,GA,6,Spirit,World Class,66.95,2005
06/23,Cedar Rapids,IA,6,Troopers,World Class,51.85,2005
06/23,Bakersfield,CA,3,Blue Devils B,World Class,63.85,2005
06/23,Bakersfield,CA,4,Vanguard Cadets,World Class,59.95,2005
06/22,Omaha,NE,1,Blue Stars,World Class,58.8,2005
06/23,Cedar Rapids,IA,1,Blue Stars,World Class,59.6,2005
06/23,Cedar Rapids,IA,2,Colt Cadets,World Class,37.0,2005
06/24,Rockford,IL,1,Madison Scouts,World Class,75.8,2005
06/24,Long Beach,CA,1,Vanguard,World Class,72.7,2005
06/25,Madison,WI,1,Phantom Regiment,World Class,76.2,2005
06/25,Copiague,NY,1,Bushwackers,World Class,73.338,2005
06/24,Rockford,IL,2,Phantom Regiment,World Class,75.0,2005
06/24,Long Beach,CA,2,Pacific Crest,World Class,65.4,2005
06/25,Madison,WI,2,Southwind,World Class,64.25,2005
06/25,Copiague,NY,2,Rochester Crusaders,World Class,66.313,2005
06/24,Rockford,IL,3,Blue Knights,World Class,67.6,2005
06/24,Long Beach,CA,3,Mandarins,World Class,63.7,2005
06/25,Madison,WI,3,Capital Regiment,World Class,59.65,2005
06/25,Copiague,NY,3,Connecticut Hurricanes,World Class,63.538,2005
06/24,Rockford,IL,4,Southwind,World Class,61.0,2005
06/24,Long Beach,CA,4,Esperanza,World Class,61.35,2005
06/25,Madison,WI,4,Pioneer,World Class,57.75,2005
06/25,Copiague,NY,4,New York Skyliners,World Class,60.725,2005
06/24,Rockford,IL,5,Capital Regiment,World Class,58.45,2005
06/25,Madison,WI,5,Troopers,World Class,53.25,2005
06/25,Copiague,NY,5,Sunrisers,World Class,58.2,2005
06/24,Rockford,IL,6,Pioneer,World Class,57.95,2005
06/24,Long Beach,CA,1,Academy,World Class,73.95,2005
06/24,Long Beach,CA,2,Blue Devils B,World Class,65.3,2005
06/25,Madison,WI,1,Blue Stars,World Class,62.3,2005
06/24,Rockford,IL,1,Colt Cadets,World Class,38.25,2005
06/24,Long Beach,CA,3,Impulse,World Class,63.2,2005
06/25,Madison,WI,2,Capital Sound,World Class,51.95,2005
