Date,City,State,Place,Corps,Class,Score,Year,Event_Name
07/28,Orville,OH,1,Columbus Saints,All-Age - A Class,67.75,2024
07/30,Centerville,OH,1,Cincinnati Tradition,All-Age - Open Class,83.9,2024
07/28,Winston-Salem,NC,11,Seattle Cascades,World Class,73.275,2024
07/28,Winston-Salem,NC,12,Jersey Surf,World Class,72.05,2024
07/30,Salem,VA,1,Carolina Crown,World Class,93.2,2024
07/31,Huntington,WV,1,Phantom Regiment,World Class,92.275,2024
07/31,Apple Valley,MN,1,Columbians,Open Class,76.55,2024
07/31,Egg Harbor Township,NJ,1,Jersey Surf,World Class,,2024
07/30,Salem,VA,2,Colts,World Class,86.9,2024
07/31,Huntington,WV,2,Mandarins,World Class,90.5,2024
07/31,Apple Valley,MN,2,River City Rhythm,Open Class,76.1,2024
07/31,Egg Harbor Township,NJ,2,Bluecoats,World Class,,2024
07/30,Salem,VA,3,Cavaliers,World Class,86.45,2024
07/31,Huntington,WV,3,Blue Stars,World Class,88.475,2024
07/31,Apple Valley,MN,3,Colt Cadets,Open Class,72.0,2024
07/31,Egg Harbor Township,NJ,3,Carolina Crown,World Class,,2024
07/30,Salem,VA,4,Pacific Crest,World Class,83.9,2024
07/31,Huntington,WV,4,Madison Scouts,World Class,84.65,2024
07/31,Egg Harbor Township,NJ,4,Colts,World Class,,2024
07/30,Salem,VA,5,Academy,World Class,79.85,2024
07/31,Huntington,WV,5,Spirit of Atlanta,World Class,81.5,2024
07/31,Apple Valley,MN,1,Govenaires,All-Age - A Class,76.2,2024
07/31,Egg Harbor Township,NJ,5,Blue Knights,World Class,,2024
07/30,Salem,VA,6,Seattle Cascades,World Class,74.5,2024
07/31,Huntington,WV,6,Genesis,World Class,77.0,2024
07/31,Egg Harbor Township,NJ,6,Crossmen,World Class,,2024
07/31,Huntington,WV,1,Spartans,Open Class,77.55,2024
07/31,Huntington,WV,2,Gold,Open Class,76.65,2024
07/31,Huntington,WV,3,Les Stentors,Open Class,63.2,2024
08/01,Lawrence,MA,1,Boston Crusaders,World Class,94.95,2024
08/02,Cedar Rapids,IA,1,Battalion,Open Class,78.5,2024
08/02,Allentown,PA,1,Bluecoats,World Class,95.9,2024
08/01,Lawrence,MA,2,Carolina Crown,World Class,92.7,2024
08/02,Cedar Rapids,IA,2,Columbians,Open Class,76.7,2024
08/02,Allentown,PA,2,Blue Devils,World Class,94.65,2024
08/01,Lawrence,MA,3,Vanguard,World Class,91.0,2024
08/02,Cedar Rapids,IA,3,River City Rhythm,Open Class,75.6,2024
08/02,Allentown,PA,3,Colts,World Class,88.0,2024
08/01,Lawrence,MA,4,Cavaliers,World Class,87.3,2024
08/02,Cedar Rapids,IA,4,Colt Cadets,Open Class,71.95,2024
08/02,Allentown,PA,4,Cavaliers,World Class,86.675,2024
08/01,Lawrence,MA,5,Troopers,World Class,86.85,2024
08/02,Allentown,PA,5,Madison Scouts,World Class,84.9,2024
08/02,Allentown,PA,6,Pacific Crest,World Class,83.275,2024
08/02,Allentown,PA,7,Blue Knights,World Class,83.25,2024
08/02,Allentown,PA,8,Academy,World Class,80.05,2024
08/02,Allentown,PA,9,Music City,World Class,79.725,2024
08/02,Allentown,PA,10,Genesis,World Class,76.85,2024
08/03,Rochester,NY,1,Colts,World Class,88.8,2024
08/03,Mattoon,IL,1,Battalion,Open Class,78.65,2024
08/03,Evansville,IN,1,Spartans,Open Class,81.7,2024
08/04,Downingtown,PA,1,Boston Crusaders,World Class,95.55,2024
08/03,Rochester,NY,2,Cavaliers,World Class,88.0,2024
08/03,Mattoon,IL,2,Columbians,Open Class,76.95,2024
08/03,Evansville,IN,2,Gold,Open Class,79.65,2024
08/04,Downingtown,PA,2,Carolina Crown,World Class,93.95,2024
08/03,Rochester,NY,3,Blue Knights,World Class,85.35,2024
08/03,Mattoon,IL,3,River City Rhythm,Open Class,75.35,2024
08/03,Evansville,IN,3,Raiders,Open Class,71.35,2024
08/04,Downingtown,PA,3,Madison Scouts,World Class,85.7,2024
08/03,Rochester,NY,4,Music City,World Class,82.1,2024
08/03,Mattoon,IL,4,Colt Cadets,Open Class,71.55,2024
08/03,Evansville,IN,4,7th Regiment,Open Class,70.45,2024
08/04,Downingtown,PA,4,Jersey Surf,World Class,75.7,2024
08/03,Rochester,NY,5,Academy,World Class,81.0,2024
08/03,Evansville,IN,5,Les Stentors,Open Class,66.15,2024
08/03,Rochester,NY,6,Genesis,World Class,78.75,2024
08/04,Downingtown,PA,1,Reading Buccaneers,All-Age - World Class,92.3,2024
08/03,Evansville,IN,1,Columbus Saints,All-Age - A Class,67.5,2024
08/04,Downingtown,PA,2,Hawthorne Caballeros,All-Age - World Class,90.25,2024
08/03,Rochester,NY,1,Connecticut Hurricanes,All-Age - World Class,86.1,2024
08/04,Downingtown,PA,3,Bushwackers,All-Age - World Class,89.05,2024
08/03,Rochester,NY,1,White Sabers,All-Age - Open Class,84.9,2024
08/04,Downingtown,PA,1,Fusion Core,All-Age - Open Class,79.1,2024
08/03,Rochester,NY,2,Rogues Hollow Regiment,All-Age - Open Class,83.0,2024
08/03,Rochester,NY,1,Sunrisers,All-Age - A Class,77.25,2024
08/03,Rochester,NY,2,Skyliners,All-Age - A Class,73.8,2024
08/05,Pittsburgh,PA,1,Vanguard,World Class,92.6,2024
08/05,Canton,OH,1,Bluecoats,World Class,96.0,2024
08/05,Pittsburgh,PA,2,Madison Scouts,World Class,86.4,2024
08/05,Canton,OH,2,Boston Crusaders,World Class,94.7,2024
08/05,Pittsburgh,PA,3,Music City,World Class,82.0,2024
08/05,Canton,OH,3,Blue Devils,World Class,94.0,2024
08/05,Pittsburgh,PA,4,Academy,World Class,81.05,2024
08/05,Canton,OH,4,Phantom Regiment,World Class,93.175,2024
08/05,Pittsburgh,PA,5,Genesis,World Class,78.25,2024
08/05,Canton,OH,5,Mandarins,World Class,90.275,2024
08/05,Pittsburgh,PA,6,Jersey Surf,World Class,75.35,2024
08/05,Canton,OH,6,Blue Stars,World Class,88.7,2024
08/05,Canton,OH,7,Colts,World Class,87.5,2024
08/05,Canton,OH,8,Crossmen,World Class,83.75,2024
08/05,Canton,OH,9,Spirit of Atlanta,World Class,82.1,2024
08/04,Marion,IN,1,Spartans,Open Class,82.675,2024
08/05,Marion,IN,1,Spartans,Open Class,82.963,2024
08/04,Marion,IN,2,Blue Devils B,Open Class,81.775,2024
08/05,Marion,IN,2,Blue Devils B,Open Class,82.475,2024
08/10,Indianapolis,IN,1,Reading Buccaneers,All-Age - World Class,95.925,2024,DCI All-Age World Championship Finals
08/04,Marion,IN,3,Gold,Open Class,80.625,2024
08/05,Marion,IN,3,Gold,Open Class,79.8,2024
08/10,Indianapolis,IN,2,Hawthorne Caballeros,All-Age - World Class,93.825,2024,DCI All-Age World Championship Finals
08/04,Marion,IN,4,Battalion,Open Class,78.9,2024
08/05,Marion,IN,4,Battalion,Open Class,79.188,2024
08/10,Indianapolis,IN,3,Bushwackers,All-Age - World Class,92.625,2024,DCI All-Age World Championship Finals
08/04,Marion,IN,5,Columbians,Open Class,78.05,2024
08/05,Marion,IN,5,Columbians,Open Class,78.55,2024
08/10,Indianapolis,IN,4,Atlanta CV,All-Age - World Class,89.575,2024,DCI All-Age World Championship Finals
08/04,Marion,IN,6,River City Rhythm,Open Class,76.0,2024
08/05,Marion,IN,6,River City Rhythm,Open Class,76.675,2024
08/10,Indianapolis,IN,5,Connecticut Hurricanes,All-Age - World Class,86.8,2024,DCI All-Age World Championship Finals
08/04,Marion,IN,7,Raiders,Open Class,72.6,2024
08/05,Marion,IN,7,Raiders,Open Class,73.375,2024
08/04,Marion,IN,8,Colt Cadets,Open Class,72.15,2024
08/05,Marion,IN,8,Colt Cadets,Open Class,72.075,2024
08/10,Indianapolis,IN,1,Cincinnati Tradition,All-Age - Open Class,87.475,2024,DCI All-Age World Championship Finals
08/04,Marion,IN,9,7th Regiment,Open Class,71.55,2024
08/05,Marion,IN,9,7th Regiment,Open Class,71.225,2024
08/10,Indianapolis,IN,2,White Sabers,All-Age - Open Class,86.775,2024,DCI All-Age World Championship Finals
08/04,Marion,IN,10,Les Stentors,Open Class,66.525,2024
08/05,Marion,IN,10,Les Stentors,Open Class,67.225,2024
08/10,Indianapolis,IN,3,Rogues Hollow Regiment,All-Age - Open Class,83.025,2024,DCI All-Age World Championship Finals
08/10,Indianapolis,IN,4,Fusion Core,All-Age - Open Class,82.125,2024,DCI All-Age World Championship Finals
08/10,Indianapolis,IN,1,Govenaires,All-Age - A Class,80.775,2024,DCI All-Age World Championship Finals
08/10,Indianapolis,IN,2,Sunrisers,All-Age - A Class,79.175,2024,DCI All-Age World Championship Finals
08/10,Indianapolis,IN,3,Skyliners,All-Age - A Class,76.75,2024,DCI All-Age World Championship Finals
08/10,Indianapolis,IN,4,Columbus Saints,All-Age - A Class,71.5,2024,DCI All-Age World Championship Finals
08/08,Indianapolis,IN,1,Bluecoats,World Class,97.525,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,1,Bluecoats,World Class,97.925,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,1,Bluecoats,World Class,98.75,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,2,Boston Crusaders,World Class,96.6,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,2,Boston Crusaders,World Class,97.0,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,2,Boston Crusaders,World Class,97.413,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,3,Blue Devils,World Class,95.875,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,3,Blue Devils,World Class,96.55,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,3,Blue Devils,World Class,97.075,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,4,Carolina Crown,World Class,94.313,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,4,Phantom Regiment,World Class,95.325,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,4,Phantom Regiment,World Class,95.225,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,5,Phantom Regiment,World Class,94.275,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,5,Carolina Crown,World Class,94.75,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,5,Carolina Crown,World Class,95.025,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,6,Vanguard,World Class,93.0,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,6,Vanguard,World Class,93.463,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,6,Vanguard,World Class,93.925,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,7,Mandarins,World Class,91.225,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,7,Mandarins,World Class,92.525,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,7,Mandarins,World Class,92.15,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,8,Blue Stars,World Class,90.55,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,8,Blue Stars,World Class,91.5,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,8,Blue Stars,World Class,91.6,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,9,Colts,World Class,89.35,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,9,Colts,World Class,90.175,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,9,Colts,World Class,89.775,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,10,Cavaliers,World Class,88.212,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,10,Troopers,World Class,88.8,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,10,Troopers,World Class,88.95,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,11,Troopers,World Class,87.963,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,11,Cavaliers,World Class,88.525,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,11,Cavaliers,World Class,87.5,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,12,Madison Scouts,World Class,86.575,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,12,Madison Scouts,World Class,88.075,2024,DCI World Class World Championship Semifinals
08/10,Indianapolis,IN,12,Madison Scouts,World Class,87.05,2024,DCI World Class World Championship Finals
08/08,Indianapolis,IN,13,Pacific Crest,World Class,84.988,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,13,Pacific Crest,World Class,86.35,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,14,Blue Knights,World Class,84.813,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,14,Blue Knights,World Class,85.6,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,15,Crossmen,World Class,84.525,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,15,Crossmen,World Class,84.875,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,16,Spirit of Atlanta,World Class,82.675,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,16,Spirit of Atlanta,World Class,83.875,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,17,Academy,World Class,81.775,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,17,Music City,World Class,82.625,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,18,Music City,World Class,81.55,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,18,Academy,World Class,82.175,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,19,Spartans,Open Class,81.038,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,19,Spartans,Open Class,81.525,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,20,Blue Devils B,Open Class,80.6,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,20,Blue Devils B,Open Class,81.075,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,21,Genesis,World Class,78.375,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,21,Gold,Open Class,77.8,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,22,Gold,Open Class,77.525,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,22,Genesis,World Class,77.55,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,23,Seattle Cascades,World Class,77.225,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,23,Seattle Cascades,World Class,76.075,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,24,Jersey Surf,World Class,75.813,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,24,Jersey Surf,World Class,74.425,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,25,Battalion,Open Class,75.35,2024,DCI World Class World Championship Prelims
08/09,Indianapolis,IN,24,Battalion,Open Class,74.425,2024,DCI World Class World Championship Semifinals
08/08,Indianapolis,IN,26,Columbians,Open Class,75.2,2024,DCI World Class World Championship Prelims
08/08,Indianapolis,IN,27,River City Rhythm,Open Class,74.075,2024,DCI World Class World Championship Prelims
08/08,Indianapolis,IN,28,Raiders,Open Class,70.5,2024,DCI World Class World Championship Prelims
08/08,Indianapolis,IN,29,Colt Cadets,Open Class,71.3,2024,DCI World Class World Championship Prelims
08/08,Indianapolis,IN,30,7th Regiment,Open Class,68.8,2024,DCI World Class World Championship Prelims
08/08,Indianapolis,IN,31,Les Stentors,Open Class,66.075,2024,DCI World Class World Championship Prelims
