Date,City,State,Place,Corps,Class,Score,Year
05/07,Hamden,CT,1,Sunrisers,World Class,79.25,1971
05/22,Hamden,CT,1,Royal Lancers-MI,World Class,51.3,1971
05/29,Hamden,CT,1,Blue Rock,World Class,79.8,1971
05/29,Fairlawn,NJ,1,Garfield Cadets,World Class,77.05,1971
05/07,Hamden,CT,2,New York Skyliners,World Class,79.2,1971
05/22,Hamden,CT,2,Vanguard Rockets,World Class,48.3,1971
05/29,Hamden,CT,2,Bracken Cavaliers,World Class,61.75,1971
05/29,Fairlawn,NJ,2,Blessed Sacrament,World Class,74.6,1971
05/07,Hamden,CT,3,Rochester Crusaders,World Class,78.15,1971
05/22,Hamden,CT,3,Praesidium,World Class,46.1,1971
05/29,Hamden,CT,3,Chessmen,World Class,57.6,1971
05/29,Fairlawn,NJ,3,Warriors,World Class,70.4,1971
05/07,Hamden,CT,4,Connecticut Yankees,World Class,59.89,1971
05/22,Hamden,CT,4,Eaglettes,World Class,45.8,1971
05/29,Hamden,CT,4,Belvederes,World Class,56.8,1971
05/29,Fairlawn,NJ,4,Bridgemen,World Class,69.65,1971
05/07,Hamden,CT,5,Boston Renegades,World Class,59.25,1971
05/22,Hamden,CT,5,Saginaires,World Class,24.8,1971
05/29,Hamden,CT,5,Royaleer Mounties,World Class,55.8,1971
05/29,Fairlawn,NJ,5,Poughkeepsie Pacers,World Class,53.55,1971
05/29,Hamden,CT,6,Hamburg Buccaneers,World Class,45.95,1971
05/29,Fairlawn,NJ,6,Les Compagnons,World Class,51.05,1971
05/30,Saddle Brook,NJ,1,Blue Rock,World Class,73.7,1971
05/30,Saint Claire Shores,MI,1,Royal Lancers-MI,World Class,70.6,1971
05/30,Belvidere,IL,1,Imperials of St. Patrick's,World Class,66.05,1971
05/30,Coughay,WI,1,Guardsmen,World Class,64.0,1971
05/30,Saddle Brook,NJ,2,Garfield Cadets,World Class,73.35,1971
05/30,Saint Claire Shores,MI,2,Marching Diplomats,World Class,60.0,1971
05/30,Belvidere,IL,2,St. Paul Scouts,World Class,59.4,1971
05/30,Coughay,WI,2,St. Paul Scouts,World Class,61.7,1971
05/30,Saddle Brook,NJ,3,Blessed Sacrament,World Class,69.25,1971
05/30,Saint Claire Shores,MI,3,Toronto Optimists,World Class,55.1,1971
05/30,Belvidere,IL,3,Phantom Regiment,World Class,53.2,1971
05/30,Coughay,WI,3,Matthias Cadets,World Class,57.6,1971
05/30,Saddle Brook,NJ,4,Bridgemen,World Class,68.25,1971
05/30,Saint Claire Shores,MI,4,Lionettes,World Class,49.1,1971
05/30,Belvidere,IL,4,Viscounts,World Class,39.4,1971
05/30,Coughay,WI,4,Windjammers,World Class,35.0,1971
05/30,Saddle Brook,NJ,5,Muchachos,World Class,66.15,1971
05/30,Saint Claire Shores,MI,5,Praesidium,World Class,48.7,1971
05/30,Coughay,WI,5,Militaires,World Class,18.7,1971
05/30,Saint Claire Shores,MI,6,Eaglettes,World Class,40.25,1971
05/30,Kenosha,WI,1,Cavaliers,World Class,80.6,1971
05/30,Royal Oak,MI,1,Royal Lancers-MI,World Class,63.5,1971
05/30,Kenosha,WI,2,Blue Stars,World Class,77.0,1971
05/30,Royal Oak,MI,2,Marauders,World Class,61.2,1971
05/30,Kenosha,WI,3,Belleville Black Knights,World Class,71.05,1971
05/30,Royal Oak,MI,3,Flint Guardsmen,World Class,,1971
05/30,Kenosha,WI,4,Warriors Junior,World Class,62.0,1971
05/30,Royal Oak,MI,4,Toronto Optimists,World Class,52.7,1971
05/30,Kenosha,WI,5,Racine Scouts,World Class,60.0,1971
05/30,Royal Oak,MI,5,Saginaires,World Class,24.2,1971
05/30,Kenosha,WI,6,Thunderbolts,World Class,59.0,1971
05/30,Kenosha,WI,7,Americanos,World Class,49.0,1971
06/05,Hamden,CT,1,Hawthorne Caballeros,World Class,81.9,1971
06/05,Milwaukee,WI,1,Imperials of St. Patrick's,World Class,63.91,1971
06/05,Chester,PA,1,Garfield Cadets,World Class,74.8,1971
06/05,Eau Claire,WI,1,Cavaliers,World Class,77.75,1971
06/05,Hamden,CT,2,New York Skyliners,World Class,81.3,1971
06/05,Milwaukee,WI,2,Warriors,World Class,63.5,1971
06/05,Chester,PA,2,St. Rita's Brassmen,World Class,74.25,1971
06/05,Eau Claire,WI,2,Blue Stars,World Class,77.55,1971
06/05,Hamden,CT,3,Reading Buccaneers,World Class,80.45,1971
06/05,Milwaukee,WI,3,Belleville Black Knights,World Class,61.4,1971
06/05,Chester,PA,3,Marion Cadets,World Class,60.5,1971
06/05,Eau Claire,WI,3,Madison Scouts,World Class,74.65,1971
06/05,Hamden,CT,4,Yankee Rebels,World Class,80.25,1971
06/05,Milwaukee,WI,4,Racine Scouts,World Class,60.3,1971
06/05,Chester,PA,4,Beverly Cardinals,World Class,60.3,1971
06/05,Eau Claire,WI,4,Thunderbolts,World Class,64.35,1971
06/05,Hamden,CT,5,Sunrisers,World Class,74.75,1971
06/05,Milwaukee,WI,5,Colt .45's,World Class,56.41,1971
06/05,Chester,PA,5,Knickerbockers,World Class,58.15,1971
06/05,Eau Claire,WI,5,Americanos,World Class,52.85,1971
06/05,Milwaukee,WI,6,Skokie Imperials,World Class,47.9,1971
06/05,Milwaukee,WI,7,Marquis,World Class,42.5,1971
06/05,Anaheim,CA,1,LA Chinese,World Class,67.2,1971
06/05,Toronto ,ON,1,St. Joseph's of Batavia,World Class,74.95,1971
06/05,Bayonne,NJ,1,Blue Rock,World Class,73.45,1971
