Date,City,State,Place,Corps,Class,Score,Year
06/18,Youngstown,OH,2,Cavaliers,World Class,70.3,1989
06/19,Cedar Rapids,IA,2,Star of Indiana,World Class,68.5,1989
06/18,Rochester,MN,3,Minnesota Brass,World Class,51.2,1989
06/18,Youngstown,OH,3,Bluecoats,World Class,63.5,1989
06/19,Cedar Rapids,IA,3,Sky Ryders,World Class,67.0,1989
06/18,Oswego,IL,1,Pioneer,World Class,37.5,1989
06/18,Rochester,MN,4,Blue Stars,World Class,38.2,1989
06/18,Youngstown,OH,4,Colts,World Class,44.0,1989
06/19,Cedar Rapids,IA,4,Quad City Knights,World Class,36.1,1989
06/18,Oswego,IL,2,Phantom Regiment Cadets,World Class,32.9,1989
06/18,Rochester,MN,5,Northern Aurora,World Class,31.0,1989
06/18,Youngstown,OH,5,Glassmen,World Class,38.6,1989
06/19,Cedar Rapids,IA,5,Blue Stars,World Class,30.3,1989
06/18,Oswego,IL,3,Madison Junior Scouts,World Class,23.8,1989
06/18,Rochester,MN,6,Govenaires,World Class,22.2,1989
06/18,Youngstown,OH,6,Limited Edition,World Class,32.9,1989
06/19,Cedar Rapids,IA,6,Northern Aurora,World Class,28.2,1989
06/18,Oswego,IL,4,CapitolAires,World Class,22.0,1989
06/18,Youngstown,OH,7,Northmen-WI,World Class,25.8,1989
06/18,Youngstown,OH,8,Guardsmen,World Class,21.1,1989
06/20,Wyandotte,MI,1,Cavaliers,World Class,73.2,1989
06/20,Lincoln,NE,1,Star of Indiana,World Class,71.4,1989
06/21,Hutchison,KS,1,Madison Scouts,World Class,73.2,1989
06/21,Otsego,MI,1,Phantom Regiment,World Class,74.1,1989
06/20,Wyandotte,MI,2,Bluecoats,World Class,68.1,1989
06/20,Lincoln,NE,2,Madison Scouts,World Class,70.7,1989
06/21,Hutchison,KS,2,Star of Indiana,World Class,72.8,1989
06/21,Otsego,MI,2,Cavaliers,World Class,72.1,1989
06/20,Wyandotte,MI,3,Colts,World Class,48.3,1989
06/20,Lincoln,NE,3,Sky Ryders,World Class,67.4,1989
06/21,Hutchison,KS,3,Sky Ryders,World Class,68.5,1989
06/21,Otsego,MI,3,Colts,World Class,51.0,1989
06/20,Wyandotte,MI,4,Glassmen,World Class,43.4,1989
06/20,Lincoln,NE,4,Blue Stars,World Class,35.8,1989
06/21,Hutchison,KS,4,Blue Stars,World Class,38.5,1989
06/21,Otsego,MI,4,Glassmen,World Class,46.3,1989
06/20,Wyandotte,MI,5,Limited Edition,World Class,35.2,1989
06/20,Lincoln,NE,5,Railmen,World Class,30.1,1989
06/21,Hutchison,KS,5,Black Gold,World Class,37.6,1989
06/21,Otsego,MI,5,Limited Edition,World Class,41.9,1989
06/20,Wyandotte,MI,6,Coachmen,World Class,21.4,1989
06/20,Lincoln,NE,6,Emerald Knights-IA,World Class,29.5,1989
06/21,Hutchison,KS,6,Northern Aurora,World Class,31.9,1989
06/21,Otsego,MI,6,Northmen-WI,World Class,32.5,1989
06/21,Hutchison,KS,7,Emerald Knights-IA,World Class,31.8,1989
06/21,Otsego,MI,7,Guardsmen,World Class,26.1,1989
06/21,Otsego,MI,8,Coachmen,World Class,20.6,1989
06/22,Portland,IN,1,Spirit of Atlanta,World Class,58.3,1989
06/23,Bayonne,NJ,1,Cadets,World Class,68.2,1989
06/23,Midwest City,OK,1,Star of Indiana,World Class,74.3,1989
06/23,Whitewater,WI,1,Phantom Regiment,World Class,77.0,1989
06/22,Portland,IN,2,Colts,World Class,55.4,1989
06/23,Bayonne,NJ,2,Boston Crusaders,World Class,55.7,1989
06/23,Midwest City,OK,2,Sky Ryders,World Class,70.9,1989
06/23,Whitewater,WI,2,Cavaliers,World Class,75.0,1989
06/22,Portland,IN,3,Limited Edition,World Class,43.5,1989
06/23,Bayonne,NJ,3,Florida Wave,World Class,51.9,1989
06/23,Whitewater,WI,3,Madison Scouts,World Class,74.8,1989
06/22,Portland,IN,4,Northmen-WI,World Class,32.0,1989
06/23,Bayonne,NJ,4,Spartans-NH,World Class,33.8,1989
06/23,Midwest City,OK,1,Blue Stars,World Class,40.2,1989
06/23,Whitewater,WI,4,Bluecoats,World Class,71.9,1989
06/22,Portland,IN,5,Guardsmen,World Class,29.8,1989
06/23,Midwest City,OK,2,Black Gold,World Class,40.1,1989
06/23,Whitewater,WI,5,Spirit of Atlanta,World Class,61.2,1989
06/22,Portland,IN,6,Coachmen,World Class,22.7,1989
06/23,Midwest City,OK,3,Railmen,World Class,32.9,1989
06/23,Whitewater,WI,6,Minnesota Brass,World Class,53.6,1989
06/23,Midwest City,OK,4,Emerald Knights-IA,World Class,30.5,1989
06/23,Whitewater,WI,7,Glassmen,World Class,46.6,1989
06/23,Whitewater,WI,8,Americanos,World Class,38.0,1989
06/23,Bakersfield,CA,1,Vanguard,Open Class,75.8,1989
06/24,Wayne,NJ,1,Cadets,Open Class,70.1,1989
06/24,Rosemont,IL,1,Bandettes,Open Class,40.5,1989
06/24,Milwaukee,WI,1,Phantom Regiment,Open Class,75.9,1989
06/23,Bakersfield,CA,2,Blue Devils,Open Class,74.7,1989
06/24,Wayne,NJ,2,Crossmen,Open Class,55.0,1989
06/24,Rosemont,IL,2,Phantom Regiment Cadets,Open Class,39.0,1989
06/24,Milwaukee,WI,2,Cavaliers,Open Class,72.9,1989
06/23,Bakersfield,CA,3,Velvet Knights,Open Class,64.7,1989
06/24,Wayne,NJ,3,Boston Crusaders,Open Class,53.3,1989
06/24,Rosemont,IL,3,Black Knights,Open Class,30.1,1989
06/24,Milwaukee,WI,3,Bluecoats,Open Class,69.5,1989
06/23,Bakersfield,CA,4,Freelancers,Open Class,59.2,1989
06/24,Wayne,NJ,4,Dutch Boy,Open Class,51.9,1989
06/24,Rosemont,IL,4,Guardsmen,Open Class,29.8,1989
06/24,Milwaukee,WI,4,Spirit of Atlanta,Open Class,63.8,1989
06/24,Wayne,NJ,5,Florida Wave,Open Class,47.9,1989
06/24,Rosemont,IL,5,Joliet Kingsmen,Open Class,17.7,1989
06/24,Milwaukee,WI,5,Colts,Open Class,53.6,1989
06/23,Bakersfield,CA,1,Vanguard Cadets,Open Class,59.7,1989
06/24,Wayne,NJ,6,Spartans-NH,Open Class,29.6,1989
06/24,Rosemont,IL,6,Racine Scouts,Open Class,8.9,1989
06/24,Milwaukee,WI,6,Minnesota Brass,Open Class,48.9,1989
06/23,Bakersfield,CA,2,Blue Devils B,Open Class,54.5,1989
06/24,Milwaukee,WI,7,Limited Edition,Open Class,40.2,1989
06/23,Bakersfield,CA,3,Mandarins,Open Class,50.0,1989
06/24,Milwaukee,WI,8,Quad City Knights,Open Class,35.4,1989
06/24,Milwaukee,WI,9,Northern Aurora,Open Class,29.8,1989
06/24,Riverside,CA,1,Vanguard,Open Class,77.2,1989
06/24,Stoughton,WI,1,Americanos,Open Class,40.5,1989
06/24,Waterbury,CT,1,Sunrisers,Open Class,76.5,1989
06/24,Burlington,Ontario,1,Empire Statesmen,Open Class,83.7,1989
06/24,Riverside,CA,2,Blue Devils,Open Class,76.5,1989
06/24,Stoughton,WI,2,Northmen-WI,Open Class,32.3,1989
06/24,Waterbury,CT,2,Bushwackers,Open Class,71.9,1989
06/24,Burlington,Ontario,2,Fitchburg Kingsmen,Open Class,74.6,1989
06/24,Riverside,CA,3,Velvet Knights,Open Class,66.5,1989
06/24,Stoughton,WI,3,Pioneer,Open Class,31.4,1989
06/24,Waterbury,CT,3,Hawthorne Caballeros,Open Class,66.8,1989
06/24,Burlington,Ontario,3,Guelph Royalaires,Open Class,65.2,1989
06/24,Riverside,CA,4,Freelancers,Open Class,61.8,1989
06/24,Stoughton,WI,4,CapitolAires,Open Class,23.1,1989
06/24,Waterbury,CT,4,New York Skyliners,Open Class,65.1,1989
06/24,Burlington,Ontario,4,Capitol Brass Ensemble,Open Class,64.0,1989
06/24,Stoughton,WI,5,Coachmen,Open Class,22.7,1989
06/24,Waterbury,CT,5,Connecticut Hurricanes,Open Class,60.4,1989
06/24,Burlington,Ontario,5,Lamplighters,Open Class,61.1,1989
06/24,Riverside,CA,1,Vanguard Cadets,Open Class,54.6,1989
06/24,Stoughton,WI,6,Madison Junior Scouts,Open Class,22.3,1989
06/24,Riverside,CA,2,Mandarins,Open Class,52.0,1989
06/24,Stoughton,WI,7,Colt Cadets,Open Class,14.0,1989
06/24,Riverside,CA,3,Blue Devils B,Open Class,51.1,1989
06/24,Chicago,IL,1,Westshoremen,Open Class,74.0,1989
06/25,Dayton,OH,1,Westshoremen,Open Class,75.0,1989
06/25,Baltimore,MD,1,Cadets,Open Class,77.7,1989
06/25,Green Bay,WI,1,Bluecoats,Open Class,69.2,1989
06/24,Chicago,IL,2,Steel City Ambassadors,Open Class,70.1,1989
06/25,Dayton,OH,2,Steel City Ambassadors,Open Class,73.7,1989
06/25,Baltimore,MD,2,Crossmen,Open Class,71.8,1989
06/25,Green Bay,WI,2,Minnesota Brass,Open Class,53.8,1989
06/24,Chicago,IL,3,Sound of Long Island,Open Class,50.7,1989
06/25,Dayton,OH,3,Sound of Long Island,Open Class,55.5,1989
06/25,Baltimore,MD,3,Dutch Boy,Open Class,67.0,1989
06/25,Green Bay,WI,3,Glassmen,Open Class,44.5,1989
06/24,Chicago,IL,4,Excalibur,Open Class,49.8,1989
06/25,Dayton,OH,4,Guelph Royalaires,Open Class,55.4,1989
06/25,Baltimore,MD,4,Florida Wave,Open Class,62.0,1989
06/25,Green Bay,WI,4,Limited Edition,Open Class,42.9,1989
06/25,Dayton,OH,5,Excalibur,Open Class,53.5,1989
06/25,Green Bay,WI,5,Americanos,Open Class,39.6,1989
06/25,Dayton,OH,6,Chicago Vanguard,Open Class,50.4,1989
06/25,Green Bay,WI,6,Guardsmen,Open Class,26.3,1989
06/25,Normal,IL,1,Phantom Regiment,Open Class,78.6,1989
06/25,Costa Mesa,CA,1,Vanguard,Open Class,78.3,1989
06/25,Burlington,MA,1,Spartans-NH,Open Class,48.5,1989
06/25,Fennimore,WI,1,Blue Stars,Open Class,43.8,1989
06/25,Normal,IL,2,Cavaliers,Open Class,77.7,1989
06/25,Costa Mesa,CA,2,Blue Devils,Open Class,77.2,1989
06/25,Burlington,MA,2,Granite State Garrison,Open Class,43.0,1989
06/25,Fennimore,WI,2,Pioneer,Open Class,41.3,1989
06/25,Normal,IL,3,Madison Scouts,Open Class,74.9,1989
06/25,Costa Mesa,CA,3,Velvet Knights,Open Class,68.6,1989
06/25,Fennimore,WI,3,Madison Junior Scouts,Open Class,32.1,1989
06/25,Normal,IL,4,Sky Ryders,Open Class,69.9,1989
06/25,Costa Mesa,CA,4,Freelancers,Open Class,65.0,1989
06/25,Burlington,MA,1,Joanettes,Open Class,51.5,1989
06/25,Fennimore,WI,4,CapitolAires,Open Class,30.0,1989
06/25,Normal,IL,5,Spirit of Atlanta,Open Class,61.8,1989
06/25,Burlington,MA,2,Satellites,Open Class,46.3,1989
06/25,Fennimore,WI,5,Coachmen,Open Class,27.2,1989
06/25,Normal,IL,6,Colts,Open Class,55.6,1989
06/25,Costa Mesa,CA,1,Vanguard Cadets,Open Class,54.8,1989
06/25,Burlington,MA,3,Royal Knights,Open Class,45.3,1989
06/25,Fennimore,WI,6,Colt Cadets,Open Class,10.1,1989
06/25,Normal,IL,7,Troopers,Open Class,53.4,1989
06/25,Costa Mesa,CA,2,Mandarins,Open Class,50.6,1989
06/25,Normal,IL,8,Quad City Knights,Open Class,40.2,1989
06/25,Costa Mesa,CA,3,Blue Devils B,Open Class,49.9,1989
06/25,Burlington,MA,1,Citation Juniors,Open Class,45.4,1989
06/25,Normal,IL,9,Phantom Regiment Cadets,Open Class,35.5,1989
06/25,Burlington,MA,2,Buccaneers,Open Class,44.1,1989
06/25,Normal,IL,10,Emerald Knights-IA,Open Class,30.0,1989
06/25,Burlington,MA,3,Royal Cadets,Open Class,36.1,1989
06/25,Burlington,MA,4,Ambassadors,Open Class,20.2,1989
06/25,Burlington,MA,5,Braintree Braves,Open Class,12.8,1989
06/26,Red Lion,PA,1,Cadets,Open Class,76.9,1989
06/27,Toledo,OH,1,Bluecoats,Open Class,68.7,1989
06/27,Phoenix,AZ,1,Vanguard,Open Class,79.1,1989
06/27,Warren,PA,1,Cadets,Open Class,77.4,1989
06/26,Red Lion,PA,2,Crossmen,Open Class,70.5,1989
06/27,Toledo,OH,2,Colts,Open Class,54.2,1989
06/27,Phoenix,AZ,2,Star of Indiana,Open Class,75.3,1989
06/27,Warren,PA,2,Florida Wave,Open Class,62.4,1989
06/26,Red Lion,PA,3,Dutch Boy,Open Class,66.6,1989
06/27,Toledo,OH,3,Glassmen,Open Class,52.3,1989
06/27,Phoenix,AZ,3,Velvet Knights,Open Class,62.7,1989
06/27,Warren,PA,3,Dutch Boy,Open Class,62.1,1989
06/26,Red Lion,PA,4,Florida Wave,Open Class,61.7,1989
06/27,Toledo,OH,4,Limited Edition,Open Class,48.5,1989
06/27,Phoenix,AZ,4,Blue Knights,Open Class,58.5,1989
06/26,Red Lion,PA,5,L'Insolite,Open Class,43.5,1989
06/27,Toledo,OH,5,Bandettes,Open Class,40.0,1989
06/27,Phoenix,AZ,5,Sunset Regiment,Open Class,51.4,1989
06/26,Red Lion,PA,6,Ventures,Open Class,42.5,1989
06/27,Toledo,OH,6,Northern Aurora,Open Class,33.4,1989
06/26,Red Lion,PA,7,Kiwanis Kavaliers,Open Class,33.7,1989
06/27,Toledo,OH,7,Coachmen,Open Class,27.2,1989
06/26,Red Lion,PA,8,Cardinals,Open Class,29.0,1989
06/28,Saginaw,MI,1,Bluecoats,Open Class,71.0,1989
06/29,Kitchner,Ontario,1,Cadets,Open Class,72.5,1989
06/29,Streator,IL,1,Phantom Regiment,Open Class,79.1,1989
06/30,Morgantown,WV,1,Cadets,Open Class,73.8,1989
06/28,Saginaw,MI,2,Colts,Open Class,53.7,1989
06/29,Kitchner,Ontario,2,Dutch Boy,Open Class,54.5,1989
06/29,Streator,IL,2,Cavaliers,Open Class,77.0,1989
06/30,Morgantown,WV,2,Bluecoats,Open Class,70.2,1989
06/28,Saginaw,MI,3,Glassmen,Open Class,47.9,1989
06/29,Kitchner,Ontario,3,Florida Wave,Open Class,51.0,1989
06/29,Streator,IL,3,Madison Scouts,Open Class,76.9,1989
06/30,Morgantown,WV,3,Dutch Boy,Open Class,60.9,1989
06/28,Saginaw,MI,4,Limited Edition,Open Class,47.1,1989
06/29,Kitchner,Ontario,4,L'Insolite,Open Class,43.5,1989
06/29,Streator,IL,4,Sky Ryders,Open Class,71.5,1989
06/30,Morgantown,WV,4,Florida Wave,Open Class,57.7,1989
06/28,Saginaw,MI,5,Bandettes,Open Class,37.4,1989
06/29,Kitchner,Ontario,5,Ventures,Open Class,42.0,1989
06/29,Streator,IL,5,Troopers,Open Class,60.0,1989
06/30,Morgantown,WV,5,Ventures,Open Class,44.9,1989
06/29,Kitchner,Ontario,6,Kiwanis Kavaliers,Open Class,33.7,1989
06/29,Kitchner,Ontario,7,Cardinals,Open Class,29.0,1989
06/29,Streator,IL,1,Glassmen,Open Class,51.2,1989
06/29,Streator,IL,2,Limited Edition,Open Class,45.4,1989
06/29,Streator,IL,3,Quad City Knights,Open Class,42.1,1989
06/29,Streator,IL,4,Northern Aurora,Open Class,40.0,1989
06/29,Streator,IL,5,Guardsmen,Open Class,28.7,1989
06/30,LaCrosse,WI,1,Madison Scouts,Open Class,77.9,1989
06/30,Mishawaka,IN,1,Phantom Regiment,Open Class,82.1,1989
06/30,Santa Clara,CA,1,Vanguard,Open Class,77.6,1989
06/30,Edmonton,Alberta,1,Spartans-WA,Open Class,40.3,1989
06/30,LaCrosse,WI,2,Troopers,Open Class,59.0,1989
06/30,Mishawaka,IN,2,Cavaliers,Open Class,79.3,1989
06/30,Santa Clara,CA,2,Star of Indiana,Open Class,75.0,1989
06/30,LaCrosse,WI,3,Colts,Open Class,58.9,1989
06/30,Mishawaka,IN,3,Sky Ryders,Open Class,70.5,1989
06/30,Santa Clara,CA,3,Blue Devils,Open Class,74.2,1989
06/30,Edmonton,Alberta,1,Allegiance Elite,Open Class,45.6,1989
06/30,LaCrosse,WI,4,Minnesota Brass,Open Class,56.9,1989
06/30,Mishawaka,IN,4,Limited Edition,Open Class,50.4,1989
06/30,Santa Clara,CA,4,Velvet Knights,Open Class,65.3,1989
06/30,Edmonton,Alberta,2,Calgary Cavaliers,Open Class,35.5,1989
06/30,LaCrosse,WI,5,Glassmen,Open Class,49.2,1989
06/30,Mishawaka,IN,5,Quad City Knights,Open Class,43.1,1989
06/30,Santa Clara,CA,5,Freelancers,Open Class,62.6,1989
06/30,Edmonton,Alberta,2,Spartan Cadets,Open Class,35.5,1989
06/30,LaCrosse,WI,6,Northern Aurora,Open Class,42.3,1989
06/30,Mishawaka,IN,6,Bandettes,Open Class,42.4,1989
06/30,Santa Clara,CA,6,Blue Knights,Open Class,55.1,1989
06/30,LaCrosse,WI,7,Northmen-WI,Open Class,37.3,1989
06/30,Mishawaka,IN,7,Guardsmen,Open Class,30.6,1989
06/30,LaCrosse,WI,8,Govenaires,Open Class,28.3,1989
07/01,Hershey,PA,1,Cadets,World Class,76.7,1989
07/01,Aurora,IL,1,Phantom Regiment,World Class,80.8,1989
07/01,Hudson,WI,1,Madison Scouts,World Class,78.6,1989
07/01,Michigan City,IN,1,Cavaliers,World Class,80.8,1989
07/01,Hershey,PA,2,Bluecoats,World Class,72.7,1989
07/01,Aurora,IL,2,Sky Ryders,World Class,72.8,1989
07/01,Hudson,WI,2,Troopers,World Class,61.0,1989
07/01,Michigan City,IN,2,Limited Edition,World Class,51.4,1989
07/01,Hershey,PA,3,Crossmen,World Class,60.6,1989
07/01,Aurora,IL,3,Americanos,World Class,47.1,1989
07/01,Hudson,WI,3,Minnesota Brass,World Class,57.6,1989
07/01,Michigan City,IN,3,Quad City Knights,World Class,46.9,1989
07/01,Hershey,PA,4,Dutch Boy,World Class,60.0,1989
07/01,Aurora,IL,4,Bandettes,World Class,44.1,1989
07/01,Hudson,WI,4,Glassmen,World Class,52.1,1989
07/01,Michigan City,IN,4,Pioneer,World Class,40.0,1989
07/01,Hershey,PA,5,Florida Wave,World Class,57.4,1989
07/01,Aurora,IL,5,Phantom Regiment Cadets,World Class,41.3,1989
07/01,Hudson,WI,5,Blue Stars,World Class,43.0,1989
07/01,Hershey,PA,6,Suncoast Sound,World Class,54.9,1989
07/01,Aurora,IL,6,Emerald Knights-IA,World Class,38.3,1989
07/01,Hudson,WI,6,Northern Aurora,World Class,40.8,1989
07/01,Hershey,PA,7,Ventures,World Class,43.8,1989
07/01,Aurora,IL,7,Guardsmen,World Class,33.6,1989
07/01,Hudson,WI,7,Govenaires,World Class,24.6,1989
07/01,Aurora,IL,8,Madison Junior Scouts,World Class,28.3,1989
07/01,Calgary,Alberta,1,Spartans-WA,Open Class,41.0,1989
07/01,Victor,NY,1,Patriots,Open Class,73.1,1989
07/01,Bridgeport,CT,1,Bushwackers,Open Class,76.1,1989
07/02,Canastota,NY,1,Capitol Brass Ensemble,Open Class,79.67,1989
07/01,Victor,NY,2,Cardinals,Open Class,71.1,1989
07/01,Bridgeport,CT,2,Sunrisers,Open Class,74.2,1989
07/02,Canastota,NY,2,Excalibur,Open Class,79.0,1989
07/01,Calgary,Alberta,1,Allegiance Elite,Open Class,51.8,1989
07/01,Victor,NY,3,STAR,Open Class,69.2,1989
07/01,Bridgeport,CT,3,Hawthorne Caballeros,Open Class,70.3,1989
07/01,Calgary,Alberta,2,Edmonton Strutters,Open Class,41.2,1989
07/01,Victor,NY,4,Northmen-NY,Open Class,73.1,1989
07/01,Bridgeport,CT,4,New York Skyliners,Open Class,69.4,1989
07/02,Canastota,NY,1,Patriots,Open Class,80.3,1989
07/01,Calgary,Alberta,3,Spartan Cadets,Open Class,37.6,1989
07/01,Bridgeport,CT,5,Empire Statesmen,Open Class,67.5,1989
07/02,Canastota,NY,2,Northmen-NY,Open Class,69.7,1989
07/01,Calgary,Alberta,4,Calgary Cavaliers,Open Class,31.3,1989
07/01,Victor,NY,1,Eagles,Open Class,38.3,1989
07/01,Bridgeport,CT,6,Connecticut Hurricanes,Open Class,66.6,1989
07/01,Victor,NY,2,Silver Bullets,Open Class,32.7,1989
07/02,Canastota,NY,1,Lampliters,Open Class,77.8,1989
07/01,Victor,NY,3,Royal Knights,Open Class,30.0,1989
07/02,Canastota,NY,2,Eagles,Open Class,67.7,1989
07/01,Victor,NY,4,Firebirds,Open Class,22.8,1989
07/02,Canastota,NY,3,Royal Knights,Open Class,65.0,1989
07/02,Canastota,NY,4,Firebirds,Open Class,64.3,1989
07/01,Victor,NY,1,Mystic Nights,Open Class,17.1,1989
07/02,Canastota,NY,5,Fajardo,Open Class,56.3,1989
07/02,Canastota,NY,1,Empire Loyalists,Open Class,59.3,1989
07/02,Canastota,NY,2,Mystic Nights,Open Class,54.5,1989
07/02,Philadelphia,PA,1,Cadets,Open Class,76.9,1989
07/02,Franklin Park,IL,1,Phantom Regiment,Open Class,81.2,1989
07/02,Platteville,WI,1,Sky Ryders,Open Class,69.6,1989
07/02,Sacramento,CA,1,Vanguard,Open Class,77.6,1989
07/02,Philadelphia,PA,2,Bluecoats,Open Class,71.7,1989
07/02,Franklin Park,IL,2,Cavaliers,Open Class,78.9,1989
07/02,Platteville,WI,2,Colts,Open Class,59.1,1989
07/02,Sacramento,CA,2,Star of Indiana,Open Class,75.3,1989
07/02,Philadelphia,PA,3,Crossmen,Open Class,63.7,1989
07/02,Franklin Park,IL,3,Bandettes,Open Class,48.9,1989
07/02,Platteville,WI,3,Troopers,Open Class,59.0,1989
07/02,Sacramento,CA,3,Blue Devils,Open Class,74.1,1989
07/02,Philadelphia,PA,4,Suncoast Sound,Open Class,53.1,1989
07/02,Franklin Park,IL,4,Phantom Regiment Cadets,Open Class,44.8,1989
07/02,Platteville,WI,4,Quad City Knights,Open Class,45.5,1989
07/02,Sacramento,CA,4,Velvet Knights,Open Class,65.3,1989
07/02,Philadelphia,PA,5,Florida Wave,Open Class,52.1,1989
07/02,Franklin Park,IL,5,Pioneer,Open Class,36.9,1989
07/02,Platteville,WI,5,Emerald Knights-IA,Open Class,36.9,1989
07/02,Sacramento,CA,5,Freelancers,Open Class,61.0,1989
07/02,Philadelphia,PA,6,Ventures,Open Class,44.9,1989
07/02,Franklin Park,IL,6,Guardsmen,Open Class,34.6,1989
07/02,Platteville,WI,6,Madison Junior Scouts,Open Class,30.5,1989
07/02,Sacramento,CA,6,Blue Knights,Open Class,56.1,1989
07/02,Franklin Park,IL,7,CapitolAires,Open Class,25.5,1989
07/02,Sacramento,CA,1,Vanguard Cadets,Open Class,60.4,1989
07/02,Sacramento,CA,2,Blue Devils B,Open Class,55.0,1989
07/02,Sacramento,CA,3,Mandarins,Open Class,52.6,1989
07/02,Red Deer,Alberta,1,Spartans-WA,Open Class,45.9,1989
07/03,Bristol,WI,1,Bluecoats,Open Class,69.0,1989
07/03,Evansville,WI,1,Pioneer,Open Class,47.1,1989
07/03,Austin,MN,1,Madison Scouts,Open Class,78.1,1989
07/03,Bristol,WI,2,Suncoast Sound,Open Class,60.3,1989
07/03,Evansville,WI,2,Phantom Regiment Cadets,Open Class,42.8,1989
07/03,Austin,MN,2,Troopers,Open Class,59.6,1989
07/02,Red Deer,Alberta,1,Allegiance Elite,Open Class,58.0,1989
07/03,Bristol,WI,3,Dutch Boy,Open Class,60.1,1989
07/03,Evansville,WI,3,Emerald Knights-IA,Open Class,42.6,1989
07/03,Austin,MN,3,Glassmen,Open Class,51.0,1989
07/02,Red Deer,Alberta,2,Spartan Cadets,Open Class,43.1,1989
07/03,Bristol,WI,4,Boston Crusaders,Open Class,58.5,1989
07/03,Evansville,WI,4,Madison Junior Scouts,Open Class,29.5,1989
07/03,Austin,MN,4,Blue Stars,Open Class,49.2,1989
07/02,Red Deer,Alberta,3,Edmonton Strutters,Open Class,42.7,1989
07/03,Bristol,WI,5,Florida Wave,Open Class,58.0,1989
