Date,City,State,Place,Corps,Class,Score,Year
06/12,Menasha,WI,1,Madison Scouts,World Class,65.2,1993
06/12,Dublin,CA,1,Blue Devils,World Class,66.1,1993
06/13,Bayonne,NJ,1,Bushwackers,World Class,58.08,1993
06/13,Normal,IL,1,Cavaliers,World Class,68.1,1993
06/12,Menasha,WI,2,Colts,World Class,55.8,1993
06/12,Dublin,CA,2,Vanguard,World Class,56.1,1993
06/13,Bayonne,NJ,2,Hawthorne Caballeros,World Class,57.855,1993
06/13,Normal,IL,2,Madison Scouts,World Class,65.4,1993
06/12,Menasha,WI,3,Nite Express,World Class,41.2,1993
06/12,Dublin,CA,3,Freelancers,World Class,46.8,1993
06/13,Bayonne,NJ,3,Connecticut Hurricanes,World Class,52.58,1993
06/13,Normal,IL,3,Colts,World Class,57.5,1993
06/12,Menasha,WI,4,Americanos,World Class,35.1,1993
06/13,Bayonne,NJ,4,New York Skyliners,World Class,46.67,1993
06/13,Normal,IL,4,Pioneer,World Class,47.6,1993
06/12,Menasha,WI,5,Blue Stars,World Class,34.0,1993
06/12,Dublin,CA,1,Vanguard Cadets,World Class,50.6,1993
06/13,Bayonne,NJ,5,Chieftains,World Class,30.55,1993
06/13,Normal,IL,5,CapitolAires,World Class,43.3,1993
06/12,Dublin,CA,2,Mandarins,World Class,49.9,1993
06/13,Normal,IL,6,Nite Express,World Class,41.0,1993
06/12,Dublin,CA,3,Blue Devils B,World Class,41.2,1993
06/13,Normal,IL,7,Chicago Vanguard,World Class,26.6,1993
06/18,Indianapolis,IN,1,Star of Indiana,World Class,72.9,1993
06/18,Oswego,IL,1,Phantom Regiment,World Class,67.0,1993
06/18,LaMiranda,CA,1,Cavaliers,World Class,70.6,1993
06/18,Malden,MA,1,Buccaneers,World Class,61.6,1993
06/18,Indianapolis,IN,2,Blue Knights,World Class,63.0,1993
06/18,Oswego,IL,2,Minnesota Brass,World Class,53.6,1993
06/18,LaMiranda,CA,2,Blue Devils,World Class,68.0,1993
06/18,Malden,MA,2,East Coast Jazz,World Class,57.2,1993
06/18,Indianapolis,IN,3,Glassmen,World Class,58.4,1993
06/18,Oswego,IL,3,CapitolAires,World Class,42.6,1993
06/18,LaMiranda,CA,3,Velvet Knights,World Class,58.0,1993
06/18,Malden,MA,3,Satellites,World Class,46.0,1993
06/18,Indianapolis,IN,4,Colts,World Class,56.4,1993
06/18,Oswego,IL,4,Blue Stars,World Class,36.9,1993
06/18,LaMiranda,CA,4,Freelancers,World Class,50.4,1993
06/18,Indianapolis,IN,5,Sky Ryders,World Class,54.7,1993
06/18,Oswego,IL,5,Americanos,World Class,34.4,1993
06/18,Malden,MA,1,Phoenix,World Class,67.1,1993
06/18,Indianapolis,IN,6,Knights,World Class,32.0,1993
06/18,Oswego,IL,6,Phantom Regiment Cadets,World Class,33.6,1993
06/18,LaMiranda,CA,1,Vanguard Cadets,World Class,56.4,1993
06/18,Malden,MA,2,Citations,World Class,62.4,1993
06/18,Indianapolis,IN,7,Bluegrass Brass,World Class,31.2,1993
06/18,Oswego,IL,7,Guardsmen,World Class,20.4,1993
06/18,Malden,MA,3,Royal Cadets,World Class,61.9,1993
06/18,Malden,MA,4,Joanettes,World Class,57.4,1993
06/18,Malden,MA,1,East Coast Cadets,World Class,50.6,1993
06/19,Terre Haute,IN,1,Star of Indiana,World Class,73.5,1993
06/19,Waterbury,CT,1,Bushwackers,World Class,71.6,1993
06/19,Riverside,CA,1,Cavaliers,World Class,72.6,1993
06/19,St-Hyacinth,Quebec,1,Pers-Clairs,World Class,83.3,1993
06/19,Terre Haute,IN,2,Glassmen,World Class,59.7,1993
06/19,Waterbury,CT,2,Hawthorne Caballeros,World Class,67.1,1993
06/19,Riverside,CA,2,Blue Devils,World Class,70.2,1993
06/19,St-Hyacinth,Quebec,2,Majestic,World Class,68.7,1993
06/19,Terre Haute,IN,3,Colts,World Class,58.3,1993
06/19,Waterbury,CT,3,Connecticut Hurricanes,World Class,63.4,1993
06/19,Riverside,CA,3,Velvet Knights,World Class,61.3,1993
06/19,St-Hyacinth,Quebec,3,Multi-Visions,World Class,61.0,1993
06/19,Terre Haute,IN,4,Sky Ryders,World Class,46.5,1993
06/19,Waterbury,CT,4,Reading Buccaneers,World Class,56.4,1993
06/19,Riverside,CA,4,Freelancers,World Class,54.3,1993
06/19,St-Hyacinth,Quebec,4,Princesses,World Class,58.5,1993
06/19,Terre Haute,IN,5,Phantom Regiment Cadets,World Class,33.0,1993
06/19,Waterbury,CT,5,New York Skyliners,World Class,55.2,1993
06/19,Terre Haute,IN,6,Knights,World Class,32.1,1993
06/19,Waterbury,CT,6,Capitol Brass Ensemble,World Class,42.9,1993
06/19,Riverside,CA,1,Vanguard Cadets,World Class,60.7,1993
06/19,St-Hyacinth,Quebec,1,Preludes,World Class,61.3,1993
06/19,Terre Haute,IN,7,Bluegrass Brass,World Class,27.6,1993
06/19,Waterbury,CT,7,Chieftains,World Class,35.9,1993
06/19,Riverside,CA,2,Mandarins,World Class,56.2,1993
06/19,St-Hyacinth,Quebec,2,Arc en Ciel,World Class,59.3,1993
06/19,Terre Haute,IN,8,Royalaires,World Class,23.9,1993
06/19,St-Hyacinth,Quebec,3,Les Melogammes,World Class,58.1,1993
06/19,St-Hyacinth,Quebec,4,Dynamiques,World Class,53.0,1993
06/19,St-Hyacinth,Quebec,5,Feux-Follets,World Class,30.5,1993
06/19,Rochester,NY,1,Spartans,World Class,54.4,1993
06/20,Toledo,OH,1,Star of Indiana,World Class,72.5,1993
06/20,Costa Mesa,CA,1,Cavaliers,World Class,75.1,1993
06/20,Scarborough,Ontario,1,Spartans,World Class,58.6,1993
06/19,Rochester,NY,2,Kiwanis Kavaliers,World Class,50.0,1993
06/20,Toledo,OH,2,Madison Scouts,World Class,67.9,1993
06/20,Costa Mesa,CA,2,Blue Devils,World Class,72.8,1993
06/20,Scarborough,Ontario,2,Kiwanis Kavaliers,World Class,55.6,1993
06/19,Rochester,NY,3,Patriots,World Class,45.8,1993
06/20,Toledo,OH,3,Phantom Regiment,World Class,67.8,1993
06/20,Costa Mesa,CA,3,Velvet Knights,World Class,64.0,1993
06/20,Scarborough,Ontario,3,Cardinals,World Class,51.2,1993
06/19,Rochester,NY,4,Saint John's,World Class,45.5,1993
06/20,Toledo,OH,4,Bluecoats,World Class,59.8,1993
06/20,Costa Mesa,CA,4,Freelancers,World Class,56.9,1993
06/20,Scarborough,Ontario,4,Patriots,World Class,51.0,1993
06/19,Rochester,NY,5,Cardinals,World Class,43.3,1993
06/20,Toledo,OH,5,Colts,World Class,58.7,1993
06/20,Scarborough,Ontario,5,Saint John's,World Class,48.2,1993
06/19,Rochester,NY,6,Royal Columbians,World Class,41.4,1993
06/20,Toledo,OH,6,Glassmen,World Class,58.6,1993
06/20,Costa Mesa,CA,1,Vanguard Cadets,World Class,61.7,1993
06/20,Scarborough,Ontario,6,Conqueror II,World Class,47.3,1993
06/19,Rochester,NY,7,Conqueror II,World Class,38.3,1993
06/20,Toledo,OH,7,Northern Aurora,World Class,49.3,1993
06/20,Costa Mesa,CA,2,Mandarins,World Class,58.3,1993
06/20,Scarborough,Ontario,7,Royal Columbians,World Class,46.6,1993
06/20,Toledo,OH,8,Pioneer,World Class,44.5,1993
06/20,Toledo,OH,9,Bluegrass Brass,World Class,24.0,1993
06/21,Mansfield,OH,1,Madison Scouts,World Class,68.3,1993
06/22,Dublin,OH,1,Star of Indiana,World Class,73.5,1993
06/22,Saginaw,MI,1,Phantom Regiment,World Class,69.6,1993
06/23,Otsego,MI,1,Phantom Regiment,World Class,71.7,1993
06/21,Mansfield,OH,2,Bluecoats,World Class,61.2,1993
06/22,Dublin,OH,2,Blue Knights,World Class,59.9,1993
06/22,Saginaw,MI,2,Colts,World Class,61.0,1993
06/23,Otsego,MI,2,Madison Scouts,World Class,71.1,1993
06/21,Mansfield,OH,3,Glassmen,World Class,59.0,1993
06/22,Dublin,OH,3,Glassmen,World Class,59.1,1993
06/22,Saginaw,MI,3,Northern Aurora,World Class,54.1,1993
06/23,Otsego,MI,3,Colts,World Class,61.4,1993
06/21,Mansfield,OH,4,Northern Aurora,World Class,50.4,1993
06/22,Dublin,OH,4,Sky Ryders,World Class,53.7,1993
06/22,Saginaw,MI,4,Pioneer,World Class,49.6,1993
06/23,Otsego,MI,4,Sky Ryders,World Class,56.6,1993
06/21,Mansfield,OH,5,Knights,World Class,35.9,1993
06/22,Dublin,OH,5,Knights,World Class,37.0,1993
06/22,Saginaw,MI,5,Blue Stars,World Class,38.1,1993
06/23,Otsego,MI,5,Northern Aurora,World Class,52.9,1993
06/21,Mansfield,OH,6,Golden Lancers,World Class,34.4,1993
06/22,Dublin,OH,6,Golden Lancers,World Class,32.3,1993
06/22,Saginaw,MI,6,Phantom Regiment Cadets,World Class,34.2,1993
06/23,Otsego,MI,6,Pioneer,World Class,49.8,1993
06/21,Mansfield,OH,7,12th Command,World Class,29.8,1993
06/22,Dublin,OH,7,Marion Cadets,World Class,21.5,1993
06/22,Saginaw,MI,7,12th Command,World Class,28.6,1993
06/23,Otsego,MI,7,Blue Stars,World Class,38.6,1993
06/23,Otsego,MI,8,Phantom Regiment Cadets,World Class,32.6,1993
06/23,Otsego,MI,9,12th Command,World Class,28.1,1993
06/23,Merced,CA,1,Cavaliers,World Class,77.1,1993
06/24,Massillon,OH,1,Phantom Regiment,World Class,72.0,1993
06/24,Streator,IL,1,Madison Scouts,World Class,71.1,1993
06/25,Pittsburgh,PA,1,Cadets,World Class,74.1,1993
06/23,Merced,CA,2,Blue Devils,World Class,73.5,1993
06/24,Massillon,OH,2,Bluecoats,World Class,62.9,1993
06/24,Streator,IL,2,Blue Knights,World Class,68.1,1993
06/25,Pittsburgh,PA,2,Phantom Regiment,World Class,73.7,1993
06/23,Merced,CA,3,Velvet Knights,World Class,65.4,1993
06/24,Massillon,OH,3,Glassmen,World Class,61.6,1993
06/24,Streator,IL,3,Colts,World Class,62.2,1993
06/25,Pittsburgh,PA,3,Crossmen,World Class,70.7,1993
06/24,Massillon,OH,4,Golden Lancers,World Class,33.1,1993
06/24,Streator,IL,4,Sky Ryders,World Class,60.3,1993
06/25,Pittsburgh,PA,4,Glassmen,World Class,62.4,1993
06/23,Merced,CA,1,Vanguard Cadets,World Class,61.1,1993
06/24,Massillon,OH,5,12th Command,World Class,32.8,1993
06/24,Streator,IL,5,Pioneer,World Class,53.5,1993
06/23,Merced,CA,2,Mandarins,World Class,57.7,1993
06/24,Streator,IL,6,Railmen,World Class,49.7,1993
06/25,Pittsburgh,PA,1,Kiwanis Kavaliers,World Class,52.7,1993
06/23,Merced,CA,3,Blue Devils B,World Class,52.1,1993
06/24,Streator,IL,7,Phantom Regiment Cadets,World Class,39.7,1993
06/25,Pittsburgh,PA,2,Golden Lancers,World Class,50.1,1993
06/24,Streator,IL,8,Colt Cadets,World Class,33.2,1993
06/25,Pittsburgh,PA,3,12th Command,World Class,41.4,1993
06/24,Streator,IL,9,Madison Junior Scouts,World Class,32.7,1993
06/24,Streator,IL,10,Northmen,World Class,22.9,1993
06/25,LaCrosse,WI,1,Madison Scouts,World Class,71.0,1993
06/25,Clearwater,FL,1,Star of Indiana,World Class,77.1,1993
06/25,Hayward,CA,1,Cavaliers,World Class,75.9,1993
06/25,Brantford,Ontario,1,Dutch Boy Cadets,World Class,46.1,1993
06/25,LaCrosse,WI,2,Colts,World Class,61.7,1993
06/25,Clearwater,FL,2,Spirit of Georgia,World Class,64.0,1993
06/25,Hayward,CA,2,Blue Devils,World Class,73.5,1993
06/25,Brantford,Ontario,2,Royal Cadets,World Class,34.6,1993
06/25,LaCrosse,WI,3,CapitolAires,World Class,47.5,1993
06/25,Clearwater,FL,3,Southwind,World Class,57.5,1993
06/25,Hayward,CA,3,Vanguard,World Class,67.0,1993
06/25,Brantford,Ontario,3,Emerald Knights,World Class,26.9,1993
06/25,LaCrosse,WI,4,Nite Express,World Class,44.5,1993
06/25,Clearwater,FL,4,Magic of Orlando,World Class,54.1,1993
06/25,Hayward,CA,4,Velvet Knights,World Class,64.8,1993
06/25,LaCrosse,WI,5,Americanos,World Class,34.2,1993
06/25,Clearwater,FL,5,Carolina Crown,World Class,52.2,1993
06/25,Hayward,CA,5,Freelancers,World Class,59.1,1993
06/25,LaCrosse,WI,6,Phantom Regiment Cadets,World Class,32.9,1993
06/25,LaCrosse,WI,7,Colt Cadets,World Class,29.7,1993
06/25,Clearwater,FL,1,Suncoast Sound,World Class,52.3,1993
06/25,Hayward,CA,1,Vanguard Cadets,World Class,64.8,1993
06/25,Clearwater,FL,2,Delta Brigade,World Class,31.2,1993
06/25,Hayward,CA,2,Mandarins,World Class,60.1,1993
