Date,City,State,Place,Corps,Class,Score,Year
05/25,Clifton,NJ,1,Reading Buccaneers,World Class,79.95,1980
05/31,Johnstown,NY,1,Reading Buccaneers,World Class,70.6,1980
05/25,Clifton,NJ,2,Hawthorne Caballeros,World Class,76.45,1980
05/31,Johnstown,NY,2,New York Skyliners,World Class,63.6,1980
05/25,Clifton,NJ,3,Sunrisers,World Class,72.2,1980
05/31,Johnstown,NY,3,Sunrisers,World Class,59.45,1980
05/25,Clifton,NJ,4,Matadors,World Class,62.95,1980
05/31,Johnstown,NY,4,Westshoremen,World Class,59.0,1980
05/31,Johnstown,NY,5,Rochester Crusaders,World Class,56.0,1980
05/31,Johnstown,NY,6,Matadors,World Class,50.1,1980
06/07,LaCrosse,WI,1,Phantom Regiment,World Class,65.15,1980
06/07,Bayonne,NJ,1,27th Lancers,World Class,65.2,1980
06/07,Hamden,CT,1,Reading Buccaneers,World Class,74.45,1980
06/08,Bricktown,NJ,1,New York Skyliners,World Class,72.2,1980
06/07,LaCrosse,WI,2,Madison Scouts,World Class,62.5,1980
06/07,Bayonne,NJ,2,Crossmen,World Class,62.4,1980
06/07,Hamden,CT,2,Hawthorne Caballeros,World Class,71.05,1980
06/08,Bricktown,NJ,2,Hawthorne Caballeros,World Class,68.9,1980
06/07,LaCrosse,WI,3,Blue Stars,World Class,52.85,1980
06/07,Bayonne,NJ,3,North Star,World Class,61.95,1980
06/07,Hamden,CT,3,New York Skyliners,World Class,67.3,1980
06/08,Bricktown,NJ,3,Westshoremen,World Class,63.15,1980
06/07,LaCrosse,WI,4,Guardsmen-IL,World Class,48.65,1980
06/07,Bayonne,NJ,4,Long Island Kingsmen,World Class,56.0,1980
06/07,Hamden,CT,4,Connecticut Hurricanes,World Class,64.65,1980
06/08,Bricktown,NJ,4,Sunrisers,World Class,62.25,1980
06/07,LaCrosse,WI,5,Rivermen,World Class,44.85,1980
06/07,Bayonne,NJ,5,Royal Brigade,World Class,46.2,1980
06/07,Hamden,CT,5,Sunrisers,World Class,61.9,1980
06/08,Bricktown,NJ,5,Connecticut Hurricanes,World Class,58.25,1980
06/07,Hamden,CT,6,Matadors,World Class,56.15,1980
06/08,Oshkosh,WI,1,Phantom Regiment,World Class,69.4,1980
06/14,Fulton,NY,1,Crossmen,World Class,68.25,1980
06/14,Revere,MA,1,27th Lancers,World Class,70.1,1980
06/14,Canton,IL,1,Phantom Regiment,World Class,71.05,1980
06/08,Oshkosh,WI,2,Madison Scouts,World Class,67.6,1980
06/14,Fulton,NY,2,Long Island Kingsmen,World Class,55.75,1980
06/14,Revere,MA,2,Bridgemen,World Class,69.85,1980
06/14,Canton,IL,2,Blue Stars,World Class,63.9,1980
06/08,Oshkosh,WI,3,Blue Stars,World Class,54.7,1980
06/14,Fulton,NY,3,Royal Brigade,World Class,55.2,1980
06/14,Revere,MA,3,North Star,World Class,66.65,1980
06/14,Canton,IL,3,Knights,World Class,51.7,1980
06/08,Oshkosh,WI,4,Rivermen,World Class,46.05,1980
06/14,Fulton,NY,4,Les Eclipses,World Class,43.3,1980
06/14,Revere,MA,4,Boston Crusaders,World Class,57.5,1980
06/14,Canton,IL,4,Colts,World Class,49.2,1980
06/08,Oshkosh,WI,5,Americanos,World Class,40.25,1980
06/14,Revere,MA,5,Defenders,World Class,52.1,1980
06/14,Canton,IL,5,Saginaires,World Class,47.7,1980
06/14,Revere,MA,6,Garfield Cadets,World Class,51.05,1980
06/14,Canton,IL,6,CapitolAires,World Class,32.65,1980
06/14,Revere,MA,7,Spectra,World Class,43.6,1980
06/14,Park Ridge,IL,1,Madison Scouts,World Class,69.85,1980
06/14,Hershey,PA,1,Reading Buccaneers,World Class,78.2,1980
06/15,Swansea,MA,1,27th Lancers,World Class,73.25,1980
06/15,Geneseo,IL,1,Phantom Regiment,World Class,74.9,1980
06/14,Park Ridge,IL,2,Guardsmen-IL,World Class,54.35,1980
06/14,Hershey,PA,2,New York Skyliners,World Class,71.4,1980
06/15,Swansea,MA,2,Bridgemen,World Class,72.0,1980
06/15,Geneseo,IL,2,Blue Stars,World Class,65.25,1980
06/14,Park Ridge,IL,3,Pioneer,World Class,47.0,1980
06/14,Hershey,PA,3,Westshoremen,World Class,68.25,1980
06/15,Swansea,MA,3,North Star,World Class,68.75,1980
06/15,Geneseo,IL,3,Knights,World Class,54.4,1980
06/14,Park Ridge,IL,4,Illiana Lancers,World Class,30.9,1980
06/14,Hershey,PA,4,Sunrisers,World Class,63.9,1980
06/15,Swansea,MA,4,Boston Crusaders,World Class,63.75,1980
06/15,Geneseo,IL,4,Colts,World Class,52.0,1980
06/14,Park Ridge,IL,5,Royal Grenadiers,World Class,28.75,1980
06/14,Hershey,PA,5,Rochester Crusaders,World Class,52.15,1980
06/15,Swansea,MA,5,Defenders,World Class,56.75,1980
06/15,Geneseo,IL,5,Saginaires,World Class,47.0,1980
06/14,Hershey,PA,6,Thunderbirds,World Class,45.4,1980
06/15,Swansea,MA,6,Garfield Cadets,World Class,53.25,1980
06/15,Geneseo,IL,6,CapitolAires,World Class,31.85,1980
06/14,Hershey,PA,7,Renaissance,World Class,27.1,1980
06/15,Milwaukee,WI,1,Madison Scouts,World Class,73.4,1980
06/20,Saginaw,MI,1,Phantom Regiment,World Class,72.2,1980
06/20,Fort Wayne,IN,1,Madison Scouts,World Class,73.6,1980
06/20,San Jose,CA,1,Blue Devils,World Class,70.8,1980
06/15,Milwaukee,WI,2,Cavaliers,World Class,64.55,1980
06/20,Saginaw,MI,2,Knights,World Class,54.0,1980
06/20,Fort Wayne,IN,2,Blue Stars,World Class,65.6,1980
06/20,San Jose,CA,2,Vanguard,World Class,62.0,1980
06/15,Milwaukee,WI,3,Rivermen,World Class,54.6,1980
06/20,Saginaw,MI,3,Pioneer,World Class,47.0,1980
06/20,Fort Wayne,IN,3,Royal Crusaders,World Class,51.75,1980
06/20,San Jose,CA,3,Freelancers,World Class,50.75,1980
06/15,Milwaukee,WI,4,Guardsmen-IL,World Class,53.9,1980
06/20,Saginaw,MI,4,Vagabonds,World Class,39.95,1980
06/20,Fort Wayne,IN,4,Oakland Crusaders,World Class,49.65,1980
06/20,San Jose,CA,4,Conquistadors,World Class,43.25,1980
06/15,Milwaukee,WI,5,Pioneer,World Class,48.1,1980
06/20,Saginaw,MI,5,Bandettes,World Class,31.45,1980
06/20,Fort Wayne,IN,5,Ventures,World Class,48.1,1980
06/20,San Jose,CA,5,San Jose Raiders,World Class,35.2,1980
06/15,Milwaukee,WI,6,Americanos,World Class,41.45,1980
06/20,Saginaw,MI,6,Coachmen,World Class,24.0,1980
06/20,Fort Wayne,IN,6,Marion Cadets,World Class,34.45,1980
06/20,San Jose,CA,6,Valley Fever,World Class,28.2,1980
06/15,Milwaukee,WI,7,Golden Knights,World Class,27.25,1980
06/15,Milwaukee,WI,8,Illiana Lancers,World Class,21.6,1980
06/21,Boston,MA,1,27th Lancers,World Class,77.4,1980
06/21,Concord,CA,1,Blue Devils,World Class,73.45,1980
06/21,Dubois,PA,1,Reading Buccaneers,World Class,77.9,1980
06/21,Boston,MA,1,Hawthorne Caballeros,World Class,77.6,1980
06/21,Boston,MA,2,North Star,World Class,73.25,1980
06/21,Concord,CA,2,Vanguard,World Class,67.45,1980
06/21,Dubois,PA,2,Westshoremen,World Class,69.2,1980
06/21,Boston,MA,2,New York Skyliners,World Class,69.95,1980
06/21,Boston,MA,3,Boston Crusaders,World Class,65.0,1980
06/21,Concord,CA,3,Freelancers,World Class,55.65,1980
06/21,Dubois,PA,3,Rochester Crusaders,World Class,64.15,1980
06/21,Boston,MA,3,Connecticut Hurricanes,World Class,68.75,1980
06/21,Boston,MA,4,Holy Family Defenders,World Class,57.05,1980
06/21,Concord,CA,4,Conquistadors,World Class,46.3,1980
06/21,Dubois,PA,4,Thunderbirds,World Class,55.15,1980
06/21,Boston,MA,4,Matadors,World Class,60.55,1980
06/21,Concord,CA,5,San Jose Raiders,World Class,38.85,1980
06/21,Dubois,PA,5,Renaissance,World Class,40.2,1980
06/21,Concord,CA,6,Valley Fever,World Class,28.25,1980
06/21,Ypsilanti,MI,1,Madison Scouts,World Class,74.25,1980
06/22,Harrison,NJ,1,Bridgemen,World Class,74.0,1980
06/22,Grand Rapids,MI,1,Knights,World Class,50.0,1980
06/22,Lafayette,IN,1,Phantom Regiment,World Class,73.75,1980
06/21,Ypsilanti,MI,2,Phantom Regiment,World Class,73.25,1980
06/22,Harrison,NJ,2,Crossmen,World Class,69.67,1980
06/22,Grand Rapids,MI,2,Pioneer,World Class,47.8,1980
06/22,Lafayette,IN,2,Madison Scouts,World Class,73.25,1980
06/21,Ypsilanti,MI,3,Blue Stars,World Class,63.8,1980
06/22,Harrison,NJ,3,Garfield Cadets,World Class,60.33,1980
06/22,Grand Rapids,MI,3,Oakland Crusaders,World Class,42.1,1980
06/22,Lafayette,IN,3,Cavaliers,World Class,66.0,1980
06/21,Ypsilanti,MI,4,Royal Crusaders,World Class,48.6,1980
06/22,Harrison,NJ,4,Royal Brigade,World Class,59.0,1980
06/22,Grand Rapids,MI,4,General Putnam's Men,World Class,38.0,1980
06/22,Lafayette,IN,4,Blue Stars,World Class,63.4,1980
06/21,Ypsilanti,MI,5,Knights,World Class,45.6,1980
06/22,Harrison,NJ,5,Black Watch,World Class,50.33,1980
06/22,Grand Rapids,MI,5,Bandettes,World Class,30.15,1980
06/22,Lafayette,IN,5,Guardsmen-IL,World Class,51.4,1980
